"geneID" "annotation"
"ostta06g02040" " Ribosomal protein S1, RNA-binding domain"
"ostta06g02050" " Domain of unknown function DUF3456"
"ostta06g02060" " Voltage-dependent calcium channel, alpha-1 subunit"
"ostta06g02100" " Domain of unknown function DUF4200"
"ostta06g02180" " Protein of unknown function DUF506, plant"
"ostta06g02210" " unnamed product"
"ostta06g02230" " unnamed product"
"ostta06g02260" " Heat shock factor binding 1"
"ostta06g02380" " GCK"
"ostta06g02470" " Translocation protein Sec62"
"ostta06g02560" " unnamed product"
"ostta06g02580" " unnamed product"
"ostta06g02630" " Complex 1 LYR protein"
"ostta06g02680" " unnamed product"
"ostta06g02780" " Armadillo-like helical"
"ostta06g02820" " Ankyrin repeat"
"ostta06g03040" " Nucleoporin Nup186/Nup192/Nup205"
"ostta06g03240" " Ubiquitin-like modifier-activating enzyme Atg7"
"ostta06g03260" " Lipase, class 3"
"ostta06g03332" " Ribosomal protein L2 domain 2"
"ostta06g03425" " E2F-associated phosphoprotein"
"ostta06g03520" " unnamed product"
"ostta06g03560" " unnamed product"
"ostta06g03700" " unnamed product"
"ostta06g03710" " Uncharacterised protein family Ycf49"
"ostta06g03760" " unnamed product"
"ostta06g03770" " unnamed product"
"ostta06g03920" " unnamed product"
"ostta06g03940" " HAT dimerisation domain, C-terminal"
"ostta06g04020" " GYF"
"ostta06g04040" " Zinc finger, RING/FYVE/PHD-type"
"ostta06g04090" " unnamed product"
"ostta06g04100" " unnamed product"
"ostta06g04210" " C2 calcium-dependent membrane targeting"
"ostta06g04270" " Permease, cytosine/purines, uracil, thiamine, allantoin"
"ostta06g04300" " FMP27,  C-terminal"
"ostta06g04330" " unnamed product"
"ostta06g04345" " Rossmann-like alpha/beta/alpha sandwich fold"
"ostta06g04347" " Proteasome assembly chaperone 2"
"ostta06g04360" " unnamed product"
"ostta06g04380" " PMP-22/EMP/MP20/Claudin superfamily"
"ostta06g04470" " unnamed product"
"ostta06g04550" " unnamed product"
"ostta06g04560" " EF-Hand 1, calcium-binding site"
"ostta06g04630" " unnamed product"
"ostta07g00050" " Ribosomal protein S5/S7, eukaryotic/archaeal"
"ostta07g00090" " Amine oxidase"
"ostta07g00110" " Rhodanese-like domain"
"ostta07g00140" " unnamed product"
"ostta07g00170" " Ribosomal protein L18ae"
"ostta07g00320" " unnamed product"
"ostta07g00335" " hypothetical protein"
"ostta07g00360" " Glyoxalase-like domain"
"ostta07g00385" " Coenzyme F420 hydrogenase/dehydrogenase beta subunit, N-terminal"
"ostta07g00440" " Cleavage/polyadenylation specificity factor, A subunit, C-terminal"
"ostta07g00550" " NADH-ubiquinone oxidoreductase, 21kDa subunit, N-terminal"
"ostta07g00570" " von Hippel-Lindau disease tumour suppressor, beta/alpha domain"
"ostta07g00580" " unnamed product"
"ostta07g00610" " unnamed product"
"ostta07g00620" " unnamed product"
"ostta07g00650" " Tetratricopeptide repeat"
"ostta07g00660" " Domain of unknown function DUF125, transmembrane"
"ostta07g00810" " CBS domain"
"ostta07g00820" " unnamed product"
"ostta07g00850" " unnamed product"
"ostta07g00900" " unnamed product"
"ostta07g00930" " unnamed product"
"ostta07g00970" " unnamed product"
"ostta07g00990" " unnamed product"
"ostta07g01030" " TIP41-like protein"
"ostta07g01110" " Anthranilate synthase component I, PabB-like"
"ostta07g01130" " tRNA intron endonuclease, catalytic domain-like"
"ostta07g01140" " Pre-mRNA-splicing factor SPF27"
"ostta07g01170" " MOZART2 family"
"ostta07g01175" " MOZART2 family"
"ostta07g01250" " unnamed product"
"ostta07g01260" " Anticodon-binding"
"ostta07g01285" " hypothetical protein"
"ostta07g01360" " Mitochondrial matrix Mmp37"
"ostta07g01370" " Transcription elognation factor  Eaf, N-terminal"
"ostta07g01410" " Domain of unknown function DUF2012"
"ostta07g01435" " Thioredoxin-like fold"
"ostta07g01460" " P-loop containing nucleoside triphosphate hydrolase"
"ostta07g01510" " unnamed product"
"ostta07g01575" " Complex 1 LYR protein"
"ostta07g01640" " 1,3-beta-glucan synthase subunit FKS1-like, domain-1"
"ostta07g01690" " Fis1, C-terminal tetratricopeptide repeat"
"ostta07g01720" " Cysteamine dioxygenase"
"ostta07g01840" " unnamed product"
"ostta07g01895" " Folate receptor-like"
"ostta07g01900" " Streptomyces cyclase/dehydrase"
"ostta07g01930" " Armadillo-type fold"
"ostta07g01970" " V-ATPase proteolipid subunit"
"ostta07g01980" " RAVE complex protein Rav1 C-terminal"
"ostta07g01990" " ATPase, F1 complex, epsilon  subunit, mitochondrial"
"ostta07g02000" " unnamed product"
"ostta07g02020" " Crotonase superfamily"
"ostta07g02170" " Exosome complex component CSL4"
"ostta07g02230" " Tetratricopeptide repeat"
"ostta07g02320" " WD40 repeat"
"ostta07g02370" " Activator of Hsp90 ATPase, N-terminal"
"ostta07g02400" " Cytochrome b/b6, N-terminal"
"ostta07g02410" " Photosystem II PsbL n/a  Photosystem II PsbL"
"ostta07g02420" " Photosystem II cytochrome b559, alpha subunit"
"ostta07g02430" " unnamed product"
"ostta07g02680" " Spen paralogue and orthologue SPOC, C-terminal"
"ostta07g02725" " Serine/threonine-protein kinase, active site"
"ostta07g02730" " Serine/threonine-protein kinase, active site"
"ostta07g02760" " Tetratricopeptide repeat"
"ostta07g02830" " unnamed product"
"ostta07g02950" " Prefoldin"
"ostta07g02980" " Ubiquitin supergroup"
"ostta07g03030" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta07g03080" " P-loop containing nucleoside triphosphate hydrolase"
"ostta07g03120" " DnaJ domain"
"ostta07g03170" " Amidohydrolase 2"
"ostta07g03240" " Tubulin-tyrosine ligase/Tubulin polyglutamylase"
"ostta07g03250" " unnamed product"
"ostta07g03280" " Cytochrome c oxidase assembly protein CtaG/Cox11, domain"
"ostta07g03310" " unnamed product"
"ostta07g03420" " CCR4-Not complex component, Not1, C-terminal"
"ostta07g03565" " hypothetical protein"
"ostta07g03570" " 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase"
"ostta07g03580" " Nucleic acid-binding, OB-fold"
"ostta07g03590" " Mammalian uncoordinated homology 13, domain 2"
"ostta07g03650" " Ribosomal protein S28e n/a  Ribosomal protein S28e"
"ostta07g03750" " JmjC domain"
"ostta07g03810" " UBA-like"
"ostta07g03870" " unnamed product"
"ostta07g03930" " unnamed product"
"ostta07g03940" " unnamed product"
"ostta07g04070" " unnamed product"
"ostta07g04180" " Ribosomal protein L37e"
"ostta07g04230" " Saccharopine dehydrogenase / Homospermidine synthase"
"ostta07g04340" " DNA-binding WRKY"
"ostta07g04400" " unnamed product"
"ostta07g04600" " Pyridoxal phosphate-dependent transferase, major region, subdomain 1"
"ostta07g04720" " unnamed product"
"ostta07g04740" " Vesicle transport protein, Use1"
"ostta07g04750" " von Willebrand factor, type A"
"ostta07g04760" " unnamed product"
"ostta08g00010" " EGF-type aspartate/asparagine hydroxylation site"
"ostta08g00020" " unnamed product"
"ostta08g00030" " unnamed product"
"ostta08g00090" " Domain of unknown function DUF202"
"ostta08g00160" " Serine/threonine-protein kinase, active site"
"ostta08g00190" " Haem peroxidase, plant/fungal/bacterial"
"ostta08g00210" " Translation initiation factor SUI1"
"ostta08g00270" " Domain of unknown function DUF4033"
"ostta08g00280" " unnamed product"
"ostta08g00290" " unnamed product"
"ostta08g00340" " hypothetical protein n/a  hypothetical protein n/a  unnamed product n/a  unname"
"ostta08g00350" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g00370" " unnamed product"
"ostta08g00400" " Zinc finger, CCHC-type n/a  Zinc finger, CCHC-type"
"ostta08g00500" " unnamed product"
"ostta08g00540" " K Homology domain, type 1"
"ostta08g00620" " Cytochrome b-c1 complex, subunit 6"
"ostta08g00740" " WD40/YVTN repeat-like-containing domain"
"ostta08g00960" " unnamed product"
"ostta08g01020" " unnamed product"
"ostta08g01030" " CHCH"
"ostta08g01060" " unnamed product"
"ostta08g01070" " Armadillo-type fold"
"ostta08g01110" " DNA primase large subunit, eukaryotic/archaeal"
"ostta08g01120" " unnamed product"
"ostta08g01190" " WW domain"
"ostta08g01250" " Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain"
"ostta08g01260" " unnamed product"
"ostta08g01280" " Tetratricopeptide-like helical"
"ostta08g01380" " Sterol-sensing domain"
"ostta08g01390" " Chalcone isomerase"
"ostta08g01395" " Ribosomal protein S14, conserved site"
"ostta08g01540" " Cytochrome c assembly protein, transmembrane domain"
"ostta08g01590" " unnamed product"
"ostta08g01680" " unnamed product"
"ostta08g01750" " Ubiquitin supergroup"
"ostta08g01830" " Ribosomal protein S27/S33, mitochondrial"
"ostta08g01860" " Ribosomal protein S5 domain 2-type fold, subgroup"
"ostta08g02020" " unnamed product"
"ostta08g02050" " DnaJ domain, conserved site"
"ostta08g02090" " unnamed product"
"ostta08g02140" " unnamed product"
"ostta08g02320" " unnamed product"
"ostta08g02380" " Smr protein/MutS2 C-terminal"
"ostta08g02490" " TRAPP I complex, subunit 5"
"ostta08g02710" " unnamed product"
"ostta08g02770" " Pseudouridine synthase, RsuA/RluB/C/D/E/F"
"ostta08g02800" " unnamed product"
"ostta08g02820" " Glycoside hydrolase, superfamily"
"ostta08g02830" " Initiation factor 2B-related"
"ostta08g02860" " unnamed product"
"ostta08g02910" " unnamed product"
"ostta08g02940" " E2F Family"
"ostta08g02950" " Nucleotide-binding, alpha-beta plait"
"ostta08g03000" " Bacterial surface protein 26-residue repeat"
"ostta08g03010" " Bacterial surface protein 26-residue repeat"
"ostta08g03050" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g03110" " Snf7"
"ostta08g03120" " unnamed product"
"ostta08g03220" " unnamed product"
"ostta08g03240" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta08g03300" " unnamed product"
"ostta08g03330" " ATPase, AFG1-like"
"ostta08g03490" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g03515" " Gamma-secretase aspartyl protease complex, presenilin enhancer-2 subunit"
"ostta08g03700" " Endoplasmic reticulum vesicle transporter, C-terminal"
"ostta08g03710" " Tubulin/FtsZ, 2-layer sandwich domain"
"ostta08g03750" " Tetratricopeptide-like helical"
"ostta08g03780" " FAS1 domain"
"ostta08g03870" " Methyltransferase FkbM"
"ostta08g03910" " unnamed product"
"ostta08g03940" " tRNA guanine-N-7 methyltransferase"
"ostta08g03960" " unnamed product"
"ostta08g04120" " Carbonic anhydrase, cadmium-binding"
"ostta08g04150" " Ribosomal protein L25/L23"
"ostta08g04190" " G-protein beta WD-40 repeat"
"ostta08g04270" " unnamed product"
"ostta08g04280" " unnamed product"
"ostta08g04290" " CBS domain"
"ostta09g00060" " Transmembrane receptor, eukaryota"
"ostta09g00070" " RNA polymerase II, Rpb4, core"
"ostta09g00080" " unnamed product"
"ostta09g00240" " Fibronectin, type II, collagen-binding"
"ostta09g00380" " unnamed product"
"ostta09g00420" " N-acetylglucosaminyl phosphatidylinositol deacetylase"
"ostta09g00440" " unnamed product"
"ostta09g00460" " unnamed product"
"ostta09g00510" " Ubiquitin-conjugating enzyme, active site"
"ostta09g00590" " hypothetical protein n/a  unnamed product"
"ostta09g00640" " Serine/threonine-protein kinase, active site"
"ostta09g00650" " Zinc finger, HIT-type n/a  Zinc finger, HIT-type"
"ostta09g00655" " Zinc finger, HIT-type"
"ostta09g00690" " Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain"
"ostta09g00770" " Sulphate transporter"
"ostta09g00810" " Serine/threonine-protein kinase, active site"
"ostta09g00830" " unnamed product"
"ostta09g00850" " unnamed product"
"ostta09g00870" " Leucine-rich repeat, ribonuclease inhibitor subtype"
"ostta09g00940" " Putative sodium bile acid cotransporter"
"ostta09g00975" " hypothetical protein"
"ostta09g00980" " Saccharopine dehydrogenase / Homospermidine synthase"
"ostta09g00990" " P-loop containing nucleoside triphosphate hydrolase"
"ostta09g01020" " WW domain"
"ostta09g01040" " Tetratricopeptide repeat n/a  Tetratricopeptide repeat"
"ostta09g01060" " unnamed product"
"ostta09g01090" " Glutamine cyclotransferase"
"ostta09g01200" " 26S proteasome regulatory complex, non-ATPase subcomplex, Rpn1 subunit n/a  26Sulatory complex, non-ATPase subcomplex, Rpn1 subunit"
"ostta09g01320" " unnamed product"
"ostta09g01340" " Putative membrane protein insertion efficiency factor"
"ostta09g01410" " Rossmann-like alpha/beta/alpha sandwich fold n/a  Rossmann-like alpha/beta/alph"
"ostta09g01420" " unnamed product"
"ostta09g01500" " unnamed product"
"ostta09g01530" " ATPase, V1/A1 complex, subunit E"
"ostta09g01580" " Formiminotransferas, N- and C-terminal subdomains"
"ostta09g01600" " Phosphoesterase domain"
"ostta09g01630" " unnamed product"
"ostta09g01650" " unnamed product"
"ostta09g01680" " Short-chain dehydrogenase/reductase SDR"
"ostta09g01820" " unnamed product"
"ostta09g01870" " UDP-glucose 4-epimerase C-terminal domain"
"ostta09g01910" " MORN motif"
"ostta09g02070" " DHHA2"
"ostta09g02080" " unnamed product"
"ostta09g02145" " Ubiquitin interacting motif"
"ostta09g02160" " NAD-dependent deacetylase sirtuin-2, sirtuin family, class I"
"ostta09g02230" " unnamed product"
"ostta09g02280" " Pseudouridine synthase, RsuA/RluB/C/D/E/F"
"ostta09g02370" " unnamed product"
"ostta09g02380" " Acyl-CoA N-acyltransferase"
"ostta09g02430" " P-loop containing nucleoside triphosphate hydrolase"
"ostta09g02480" " unnamed product"
"ostta09g02550" " Ribosomal protein S4/S9, eukaryotic/archaeal"
"ostta09g02600" " Protein of unknown function DUF98"
"ostta09g02630" " Pantoate-beta-alanine ligase"
"ostta09g02640" " unnamed product"
"ostta09g02650" " Zinc finger, RING/FYVE/PHD-type"
"ostta09g02660" " unnamed product"
"ostta09g02760" " Class II aldolase/adducin N-terminal"
"ostta09g02780" " unnamed product"
"ostta09g02800" " P-loop containing nucleoside triphosphate hydrolase"
"ostta09g02840" " unnamed product"
"ostta09g02870" " unnamed product"
"ostta09g02880" " unnamed product"
"ostta09g02940" " unnamed product"
"ostta09g03000" " 5-formyltetrahydrofolate cyclo-ligase"
"ostta09g03080" " NIF system FeS cluster assembly, NifU, C-terminal"
"ostta09g03090" " Ankyrin repeat"
"ostta09g03200" " unnamed product"
"ostta09g03230" " Peptidase A22B, signal peptide peptidase"
"ostta09g03240" " Tetratricopeptide repeat"
"ostta09g03250" " EF-Hand 1, calcium-binding site"
"ostta09g03270" " unnamed product"
"ostta09g03290" " unnamed product"
"ostta09g03330" " unnamed product"
"ostta09g03400" " unnamed product"
"ostta09g03410" " unnamed product"
"ostta09g03450" " unnamed product"
"ostta09g03480" " O-methyltransferase, family 3"
"ostta09g03520" " Protein of unknown function DUF1350"
"ostta09g03550" " NADH:ubiquinone oxidoreductase intermediate-associated protein 30"
"ostta09g03575" " Molybdenum cofactor biosynthesis, MoeB n/a  Molybdenum cofactor biosynthesis, M"
"ostta09g03590" " Thioesterase type II, NRPS/PKS/S-FAS"
"ostta09g03640" " unnamed product"
"ostta09g03650" " Ovarian tumour, otubain"
"ostta09g03700" " Voltage-dependent channel, four helix bundle domain"
"ostta09g03790" " Homeobox KN domain"
"ostta09g03850" " GYF"
"ostta09g03900" " PWWP domain"
"ostta09g03910" " Peptidase C12, ubiquitin carboxyl-terminal hydrolase 1"
"ostta09g03930" " Rubisco LS methyltransferase, substrate-binding domain"
"ostta09g04070" " Transmembrane protein 6/97"
"ostta09g04080" " WD40/YVTN repeat-like-containing domain"
"ostta09g04100" " Syntaxin 6, N-terminal"
"ostta09g04210" " Pleckstrin homology-like domain"
"ostta09g04290" " unnamed product"
"ostta09g04315" " hypothetical protein"
"ostta09g04350" " Transcription initiation factor TFIID subunit 1, domain of unknown function"
"ostta09g04430" " DNA cytosine-5-methyltransferase 1, replication foci domain"
"ostta09g04450" " Hly-III-related"
"ostta09g04510" " unnamed product"
"ostta10g00020" " Armadillo-type fold"
"ostta10g00040" " Cwf19-like protein, C-terminal domain-2"
"ostta10g00070" " Target SNARE coiled-coil domain"
"ostta10g00170" " Hypoxia-inducible factor 1-alpha inhibitor"
"ostta10g00240" " unnamed product"
"ostta10g00330" " Protein of unknown function DUF1138"
"ostta10g00350" " Glycosyl transferase, family 28, C-terminal"
"ostta10g00560" " Nucleotide-binding, alpha-beta plait"
"ostta10g00700" " unnamed product"
"ostta10g00880" " unnamed product"
"ostta10g01030" " Endonuclease/exonuclease/phosphatase"
"ostta10g01060" " unnamed product"
"ostta10g01090" " AMP-dependent synthetase/ligase"
"ostta10g01100" " Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain"
"ostta10g01110" " SEC7-like"
"ostta10g01160" " Cysteine peptidase, cysteine active site"
"ostta10g01200" " unnamed product"
"ostta10g01300" " unnamed product"
"ostta10g01360" " RNA polymerase II, heptapeptide repeat, eukaryotic"
"ostta10g01400" " unnamed product"
"ostta10g01450" " Zinc finger, RING/FYVE/PHD-type"
"ostta10g01500" " unnamed product"
"ostta10g01520" " unnamed product"
"ostta10g01590" " Mitochondrial import inner membrane translocase subunit Tim16"
"ostta10g01620" " Peptidase S26A, signal peptidase I, lysine active site"
"ostta10g01705" " hypothetical protein"
"ostta10g01790" " unnamed product"
"ostta10g01880" " unnamed product"
"ostta10g01930" " hypothetical protein n/a  unnamed product"
"ostta10g02015" " Ribosomal protein L31e, conserved site"
"ostta10g02060" " Immunoglobulin-like fold"
"ostta10g02170" " unnamed product"
"ostta10g02240" " Eukaryotic translation initiation factor 3 subunit J"
"ostta10g02255" " Thiolase-like, subgroup"
"ostta10g02380" " unnamed product"
"ostta10g02400" " NADH:ubiquinone oxidoreductase intermediate-associated protein 30"
"ostta10g02430" " Protein prenyltransferase, alpha subunit"
"ostta10g02510" " unnamed product"
"ostta10g02560" " Rab-GTPase-TBC domain"
"ostta10g02620" " unnamed product"
"ostta10g02650" " unnamed product"
"ostta10g02660" " Nucleoside phosphorylase"
"ostta10g02910" " Anaphase-promoting complex, subunit 10/DOC domain"
"ostta10g03040" " EF-Hand 1, calcium-binding site"
"ostta10g03050" " Uncharacterised protein family SERF"
"ostta10g03060" " unnamed product"
"ostta10g03120" " Oxidoreductase, molybdopterin-binding domain"
"ostta10g03180" " unnamed product"
"ostta10g03190" " unnamed product"
"ostta10g03220" " Ribonucleoprotein LSM domain"
"ostta10g03280" " unnamed product"
"ostta10g03330" " unnamed product"
"ostta10g03450" " Rudiment single hybrid motif"
"ostta10g03500" " Plastid lipid-associated protein/fibrillin conserved domain"
"ostta10g03510" " unnamed product"
"ostta10g03570" " unnamed product"
"ostta11g00010" " Sulfotransferase"
"ostta11g00360" " unnamed product"
"ostta11g00370" " unnamed product"
"ostta11g00430" " P-loop containing nucleoside triphosphate hydrolase"
"ostta11g00550" " FAD dependent oxidoreductase"
"ostta11g00610" " Adenosine deaminase/editase"
"ostta11g00640" " FMN-binding split barrel"
"ostta11g00790" " Signal recognition particle receptor, beta subunit"
"ostta11g00800" " Ribulose-phosphate binding barrel"
"ostta11g00820" " Quinonprotein alcohol dehydrogenase-like superfamily"
"ostta11g00930" " Methyltransferase type 12"
"ostta11g01045" " Domain of unknown function DUF4033"
"ostta11g01130" " COQ9"
"ostta11g01140" " Glutamine amidotransferase type 2 domain"
"ostta11g01150" " GTP-binding protein Obg/CgtA"
"ostta11g01200" " ENTH/VHS"
"ostta11g01220" " unnamed product"
"ostta11g01280" "' 4''-phosphopantetheinyl transferase superfamily'"
"ostta11g01330" " Sterile alpha motif, type 1"
"ostta11g01360" " unnamed product"
"ostta11g01455" " Peptidase S26A, signal peptidase I"
"ostta11g01480" " unnamed product"
"ostta11g01490" " Major facilitator superfamily domain, general substrate transporter"
"ostta11g01610" " unnamed product"
"ostta11g01640" " Leucine rich repeat 4"
"ostta11g01650" " unnamed product"
"ostta11g01710" " Pectin lyase fold"
"ostta11g01720" " DNA recombination and repair protein Rad51, C-terminal"
"ostta11g01770" " Ankyrin repeat-containing domain"
"ostta11g01830" " Mitochondrial substrate/solute carrier"
"ostta11g01870" " HAD-superfamily hydrolase, subfamily IB, PSPase-like, bacterial"
"ostta11g01910" " Ubiquitin-associated/translation elongation factor EF1B, N-terminal, eukaryote"
"ostta11g01930" " Aspartyl/Glutamyl-tRNAGln amidotransferase, subunit B/E, catalytic"
"ostta11g02000" " Tetratricopeptide repeat"
"ostta11g02070" " UAA transporter"
"ostta11g02090" " Flavoprotein pyridine nucleotide cytochrome reductase"
"ostta11g02100" " Protein of unknown function DUF829, TMEM53"
"ostta11g02140" " Major facilitator superfamily domain, general substrate transporter"
"ostta11g02180" " unnamed product"
"ostta11g02220" " Pseudouridine synthase, RluC/RluD, conserved site"
"ostta11g02330" " Mediator complex, subunit Med12"
"ostta11g02400" " Ribosomal protein L29e"
"ostta11g02420" " WD40 repeat"
"ostta11g02480" " Filamin/ABP280 repeat-like"
"ostta11g02490" " DNA-binding WRKY"
"ostta11g02500" " Ribosomal protein L38e"
"ostta11g02570" " unnamed product"
"ostta11g02575" " Integrase, catalytic core"
"ostta11g02590" " unnamed product"
"ostta11g02620" " Zinc finger, RING/FYVE/PHD-type"
"ostta11g02650" " Uncharacterised protein family UPF0016"
"ostta11g02690" " Peptidase S8, subtilisin-related"
"ostta11g02700" " Trypsin-like cysteine/serine peptidase domain"
"ostta11g02740" " ATPase, V1 complex, subunit D"
"ostta11g02800" " DnaJ domain"
"ostta11g02850" " Ankyrin repeat-containing domain"
"ostta11g02860" " WD40/YVTN repeat-like-containing domain"
"ostta11g02870" " Tubby, C-terminal"
"ostta11g02900" "' HAD-superfamily hydrolase, subfamily IG, 5''-nucleotidase'"
"ostta11g02910" " Exoribonuclease, phosphorolytic domain 1"
"ostta11g02950" " unnamed product"
"ostta11g02960" " Eukaryotic/archaeal PrmC-related"
"ostta11g03000" " Putative methyltransferase, DUF3321"
"ostta11g03010" " unnamed product"
"ostta11g03040" " Zinc finger, RING/FYVE/PHD-type"
"ostta11g03050" " Kringle, conserved site"
"ostta11g03100" " Protein of unknown function DUF2343"
"ostta11g03140" " unnamed product"
"ostta11g03180" " unnamed product"
"ostta11g03190" " UTP--glucose-1-phosphate uridylyltransferase"
"ostta11g03230" " Exonuclease, RNase T/DNA polymerase III"
"ostta11g03290" " Leucine-rich repeat, typical subtype"
"ostta12g00130" " Mitochodrial transcription termination factor-related"
"ostta12g00140" " Nitrite/sulphite reductase iron-sulphur/siroheam-binding site"
"ostta12g00160" " Heat shock protein 70 family n/a  Heat shock protein 70 family"
"ostta12g00210" " unnamed product"
"ostta12g00220" " Domain of unknown function DUF1713, mitochondria"
"ostta12g00260" " UBA-like"
"ostta12g00270" " Decaprenyl diphosphate synthase-like"
"ostta12g00460" " unnamed product"
"ostta12g00480" "' 5''-Nucleotidase/apyrase'"
"ostta12g00510" " Beta2-adaptin/TBP, C-terminal domain"
"ostta12g00550" " Cytochrome b6-f complex, subunit 8"
"ostta12g00570" " Zinc finger, RING/FYVE/PHD-type"
"ostta12g00830" " Zinc finger, RING/FYVE/PHD-type"
"ostta12g00920" " Ionotropic glutamate receptor"
"ostta12g00940" " Thiaminase-2/PQQ biosynthesis protein C"
"ostta12g01010" " KOW"
"ostta12g01080" " unnamed product"
"ostta12g01200" " unnamed product"
"ostta12g01330" " unnamed product"
"ostta12g01350" " unnamed product"
"ostta12g01360" " Peptidase C48, SUMO/Sentrin/Ubl1"
"ostta12g01370" " unnamed product"
"ostta12g01450" " BolA protein"
"ostta12g01485" " hypothetical protein"
"ostta12g01510" " unnamed product"
"ostta12g01540" " unnamed product"
"ostta12g01570" " unnamed product"
"ostta12g01640" " unnamed product"
"ostta12g01730" " unnamed product"
"ostta12g01760" " Taurine catabolism dioxygenase TauD/TfdA"
"ostta12g01860" " unnamed product"
"ostta12g01910" " Heat shock protein 70 family"
"ostta12g01980" " PUA-like domain"
"ostta12g01990" " Anaphase-promoting complex, subunit CDC26"
"ostta12g01995" " Guanylate kinase"
"ostta12g02210" " Putative E3 ubiquitin-protein ligase, makorin-related"
"ostta12g02240" " Ankyrin repeat"
"ostta12g02270" " unnamed product"
"ostta12g02370" " Spore coat protein CotH"
"ostta12g02450" " Ribosomal protein L13, eukaryotic/archaeal"
"ostta12g02540" " Zinc finger, LIM-type"
"ostta12g02600" " Yip1 domain"
"ostta12g02680" " Ribosomal protein S19 conserved site"
"ostta12g02710" " Mitochondrial substrate/solute carrier"
"ostta12g02720" " unnamed product"
"ostta12g02790" " BRCT domain"
"ostta12g02810" " Aldo/keto reductase, conserved site"
"ostta12g02860" " unnamed product"
"ostta12g02920" " Ribosomal protein L22e n/a  Ribosomal protein L22e"
"ostta12g03080" " Protein of unknown function DUF4281"
"ostta13g00010" " unnamed product"
"ostta13g00020" " Ubiquitin carboxyl-terminal hydrolases family 2"
"ostta13g00040" " Ankyrin repeat"
"ostta13g00050" " unnamed product"
"ostta13g00320" " UTP--glucose-1-phosphate uridylyltransferase"
"ostta13g00400" " Transcription elongation factor Spt6"
"ostta13g00410" " Spo11/DNA topoisomerase VI, subunit A"
"ostta13g00480" " Ankyrin repeat"
"ostta13g00500" " Domain of unknown function DUF1338"
"ostta13g00540" " TATA box binding protein associated factor TAF"
"ostta13g00580" " Glycosyl transferase, family 4"
"ostta13g00600" " Zinc finger, DHHC-type, palmitoyltransferase"
"ostta13g00710" " HSP20-like chaperone"
"ostta13g00750" " unnamed product"
"ostta13g00770" " unnamed product"
"ostta13g00860" " S-adenosylmethionine decarboxylase subgroup"
"ostta13g00970" " Initiation factor 2B-related"
"ostta13g01050" " unnamed product"
"ostta13g01110" " unnamed product"
"ostta13g01130" " RmlC-like jelly roll fold"
"ostta13g01160" " Fibronectin, type III"
"ostta13g01210" " Protein of unknown function DUF1997"
"ostta13g01340" " Ovarian tumour, otubain"
"ostta13g01360" " Protein kinase-like domain"
"ostta13g01440" " Cobalamin vitamin B12 biosynthesis CobW-like, C-terminal"
"ostta13g01450" " Ankyrin repeat"
"ostta13g01510" " G-protein beta WD-40 repeat"
"ostta13g01540" " Rhodanese-like domain"
"ostta13g01600" " Translation initiation factor 1A eIF-1A"
"ostta13g01670" " P-type ATPase, phosphorylation site"
"ostta13g01710" " Protein of unknown function DUF1823"
"ostta13g01730" " MaoC-like domain"
"ostta13g01800" " Equilibrative nucleoside transporter"
"ostta13g01860" " unnamed product"
"ostta13g01870" " Xylose isomerase"
"ostta13g01950" " Protein of unknown function DUF872, transmembrane"
"ostta13g01990" " Zinc finger, RING/FYVE/PHD-type"
"ostta13g02160" " WD40 repeat n/a  WD40 repeat"
"ostta13g02220" " Plastid lipid-associated protein/fibrillin conserved domain"
"ostta13g02310" " HSP20-like chaperone"
"ostta13g02320" " Ndr"
"ostta13g02350" " Signal peptidase 22kDa subunit"
"ostta13g02390" " unnamed product"
"ostta13g02470" " WW domain"
"ostta13g02500" " Peptidase M1, alanyl aminopeptidase"
"ostta13g02530" " Protein-tyrosine phosphatase-like, PTPLA"
"ostta13g02620" " IQ motif, EF-hand binding site"
"ostta13g02640" " Peptidase M1, membrane alanine aminopeptidase, N-terminal"
"ostta13g02660" " Sulfotransferase"
"ostta13g02690" " Nucleoside phosphatase GDA1/CD39"
"ostta13g02700" " Oxoglutarate/iron-dependent dioxygenase"
"ostta13g02730" " SNF2-related"
"ostta13g02895" " Pentatricopeptide repeat"
"ostta13g02920" " TRAM/LAG1/CLN8 homology domain"
"ostta13g03030" " Microsomal signal peptidase 12kDa subunit"
"ostta13g03070" " Restriction endonuclease  type II-like"
"ostta14g00066" "  n/a  hypothetical protein"
"ostta14g00110" " Ribosomal protein L10/acidic P0"
"ostta14g00170" " Acyl-CoA N-acyltransferase"
"ostta14g00180" " Armadillo-type fold n/a  Armadillo-type fold"
"ostta14g00220" " unnamed product"
"ostta14g00260" " CCAAT-binding transcription factor, subunit B"
