"geneID" "annotation"
"ostta03g03970" " WD40 repeat"
"ostta03g03980" " Armadillo-type fold"
"ostta03g04020" " Ergosterol biosynthesis ERG4/ERG24"
"ostta03g04050" " unnamed product"
"ostta03g04060" " RNA C5-cytosine methyltransferase"
"ostta03g04070" " Protein of unknown function DUF2214, membrane"
"ostta03g04080" " Protein of unknown function DUF1749"
"ostta03g04150" " Quinolinate phosphoribosyl transferase, C-terminal"
"ostta03g04170" " NLI interacting factor"
"ostta03g04240" " unnamed product"
"ostta03g04270" " unnamed product"
"ostta03g04300" " Ribonuclease H-like domain"
"ostta03g04310" " Protein of unknown function DUF901"
"ostta03g04330" " Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site n/a  Cyclotidyl-prolyl cis-trans isomerase, conserved site"
"ostta03g04335" " hypothetical protein"
"ostta03g04350" " Peptide methionine sulphoxide reductase MsrA"
"ostta03g04410" " WD40 repeat"
"ostta03g04430" " G-protein beta WD-40 repeat"
"ostta03g04460" " Thioredoxin-like fold"
"ostta03g04470" " Concanavalin A-like lectin/glucanases superfamily"
"ostta03g04540" " Chlorophyll A-B binding protein, plant"
"ostta03g04550" " Chlorophyll A-B binding protein, plant"
"ostta03g04560" " Rubisco LS methyltransferase, substrate-binding domain"
"ostta03g04610" " Protein of unknown function DUF92, TMEM19"
"ostta03g04620" " 6-phosphogluconate dehydrogenase, C-terminal-like"
"ostta03g04635" " hypothetical protein"
"ostta03g04680" " Mitochondrial import inner membrane translocase subunit Tim50"
"ostta03g04690" " 5-AMP-activated protein kinase, beta subunit, interaction domain"
"ostta03g04700" " Protein phosphatase 2C"
"ostta03g04710" " Drug/metabolite transporter"
"ostta03g04750" " ABC transporter, conserved site"
"ostta03g04760" " TLDc"
"ostta03g04810" " Translation initiation factor 3"
"ostta03g04830" " Microtubule-associated protein RP/EB"
"ostta03g04840" " DNA-directed RNA polymerase, subunit C11/M/9 n/a  DNA-directed RNA polymerase,"
"ostta03g04860" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g05000" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g05020" " Ubiquitin-activating enzyme, E1, active site"
"ostta03g05040" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g05090" " Vacuolar protein sorting-associated protein 13A N-terminal domain"
"ostta03g05110" " Methylmalonic aciduria and homocystinuria type D protein"
"ostta03g05120" " DNA mismatch repair protein MutS-like, N-terminal"
"ostta03g05130" " unnamed product"
"ostta03g05145" " Aminoacyl-tRNA synthetase, class 1a, anticodon-binding"
"ostta03g05160" " Cysteinyl-tRNA synthetase/mycothiol ligase"
"ostta03g05190" " Protein phosphatase 2C PP2C-like domain"
"ostta03g05205" " CBS domain"
"ostta03g05210" " Leucine-rich repeat"
"ostta03g05240" " unnamed product"
"ostta03g05250" " unnamed product"
"ostta03g05270" " unnamed product"
"ostta03g05290" " Chloroplast envelope membrane protein, CemA"
"ostta03g05300" " Coatomer delta subunit"
"ostta03g05320" " Transcription factor TFIIE beta subunit, DNA-binding domain"
"ostta03g05340" " unnamed product"
"ostta03g05360" " unnamed product"
"ostta03g05370" " P60-like"
"ostta03g05380" " tRNA modification GTPase MnmE domain 2"
"ostta03g05430" " Mitochondrial substrate/solute carrier n/a  Mitochondrial substrate/solute carr"
"ostta03g05435" " hypothetical protein"
"ostta03g05450" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g05480" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g05490" " Hydroxyacylglutathione hydrolase"
"ostta03g05500" " Fructose-1,6-bisphosphatase class 1/Sedoheputulose-1,7-bisphosphatase"
"ostta03g05530" " Zinc finger, PHD-finger"
"ostta03g05550" " unnamed product"
"ostta03g05590" " CDP-alcohol phosphatidyltransferase"
"ostta03g05620" " DNA photolyase, class 2"
"ostta03g05630" " Carotenoid oxygenase"
"ostta03g05640" " Major facilitator superfamily domain, general substrate transporter"
"ostta03g05670" " Peptidase A22B, signal peptide peptidase"
"ostta03g05690" " Beta-1,4-galactosyltransferase"
"ostta03g05700" " Bud-site selection protein, BUD22"
"ostta03g05740" " Ribosomal protein S23/S29, mitochondrial"
"ostta03g05760" " Ribosomal protein S13"
"ostta03g05800" " SET domain"
"ostta03g05860" " Zinc finger, DHHC-type, palmitoyltransferase"
"ostta03g05880" " Ribosomal protein L22, bacterial/chloroplast-type"
"ostta03g05890" " SET domain"
"ostta03g05940" " unnamed product"
"ostta03g05990" " unnamed product"
"ostta03g06020" " unnamed product"
"ostta04g00050" " unnamed product"
"ostta04g00070" " Rieske [2Fe-2S] iron-sulphur domain"
"ostta04g00090" " Translation elongation factor EFTs/EF1B, dimerisation"
"ostta04g00100" " Uncharacterised protein family Ycf19"
"ostta04g00125" " Metridin-like ShK toxin n/a  Metridin-like ShK toxin"
"ostta04g00160" " unnamed product"
"ostta04g00170" " Domain of unknown function DUF4101"
"ostta04g00180" " Nicotinamide N-methyltransferase-like"
"ostta04g00190" " Zinc finger, PHD-finger"
"ostta04g00200" " Peptidoglycan-binding lysin domain"
"ostta04g00220" " Cold-shock protein, DNA-binding"
"ostta04g00240" " Flavin amine oxidase"
"ostta04g00270" " unnamed product"
"ostta04g00340" " unnamed product"
"ostta04g00370" " Ankyrin repeat"
"ostta04g00390" " GINS complex, subunit Sld5"
"ostta04g00410" " Aquaporin-like"
"ostta04g00430" " Serine/threonine-protein kinase, active site"
"ostta04g00440" " NADP-binding domain"
"ostta04g00460" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g00480" " DNA/RNA helicase, DEAD/DEAH box type, N-terminal"
"ostta04g00490" " Zinc-finger domain of monoamine-oxidase A repressor R1"
"ostta04g00550" " UbiE/COQ5 methyltransferase"
"ostta04g00560" " Structural maintenance of chromosomes Smc2"
"ostta04g00580" " unnamed product"
"ostta04g00630" " Vacuolar protein sorting-associated protein 26"
"ostta04g00640" " Oxoglutarate/iron-dependent dioxygenase"
"ostta04g00660" " unnamed product"
"ostta04g00680" " Serine/threonine-protein kinase, active site"
"ostta04g00710" " tRNA/rRNA methyltransferase, SpoU"
"ostta04g00720" " SGT1"
"ostta04g00730" " Helicase-associated"
"ostta04g00740" " Sec1-like protein"
"ostta04g00750" " Type II pantothenate kinase"
"ostta04g00770" " Small-subunit processome, Utp14"
"ostta04g00780" " Multi antimicrobial extrusion protein"
"ostta04g00800" " Tetratricopeptide repeat"
"ostta04g00810" " 3-dehydroquinate synthase"
"ostta04g00815" " hypothetical protein"
"ostta04g00820" " RNA C5-cytosine methyltransferase"
"ostta04g00830" " unnamed product"
"ostta04g00880" " ABC transporter, conserved site"
"ostta04g00890" " Oxoglutarate/iron-dependent dioxygenase"
"ostta04g00910" " Armadillo-type fold"
"ostta04g00920" " unnamed product"
"ostta04g00930" " SNARE associated Golgi protein"
"ostta04g00940" " Histone methylation DOT1"
"ostta04g00950" " unnamed product"
"ostta04g00960" " IQ motif, EF-hand binding site"
"ostta04g00970" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g00990" " Ankyrin repeat-containing domain"
"ostta04g01000" " GPI mannosyltransferase"
"ostta04g01030" " Iron-dependent fumarate hydratase"
"ostta04g01080" " Universal stress protein A"
"ostta04g01100" " Phosphoribosyl-ATP pyrophosphohydrolase-like"
"ostta04g01120" " Ribosomal protein S1, RNA-binding domain"
"ostta04g01130" " unnamed product"
"ostta04g01210" " unnamed product"
"ostta04g01240" " unnamed product"
"ostta04g01350" " unnamed product"
"ostta04g01360" " Prp31 C-terminal"
"ostta04g01420" " RFT1"
"ostta04g01460" " Peptidase A22B, signal peptide peptidase"
"ostta04g01500" " Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily"
"ostta04g01520" " unnamed product"
"ostta04g01550" " WD40/YVTN repeat-like-containing domain"
"ostta04g01570" " Coatomer, alpha subunit, C-terminal"
"ostta04g01580" " SWEET sugar transporter"
"ostta04g01600" " Flavoprotein"
"ostta04g01610" " Aminoacyl-tRNA synthetase, class II"
"ostta04g01670" " Pre-mRNA-splicing factor 38"
"ostta04g01680" " Serine/threonine-protein kinase, active site"
"ostta04g01720" " Zinc finger, TRAF-type"
"ostta04g01790" " Photosystem I PsaF, reaction centre subunit III"
"ostta04g01810" " Small GTPase superfamily, Ras type"
"ostta04g01820" " Chlorophyll a/b binding protein domain"
"ostta04g01840" " unnamed product"
"ostta04g01850" " Transport protein XK"
"ostta04g01860" " Ribosomal protein L2, conserved site"
"ostta04g01870" " Endonuclease/exonuclease/phosphatase"
"ostta04g01910" " unnamed product"
"ostta04g01930" " Ubiquitin carboxyl-terminal hydrolases family 2"
"ostta04g01970" " Alpha-ketoglutarate-dependent dioxygenase AlkB-like"
"ostta04g01980" " Glycosyl transferase, family 35"
"ostta04g02020" " tRNA-dihydrouridine synthase, conserved site"
"ostta04g02030" " Leucine-rich repeat, ribonuclease inhibitor subtype"
"ostta04g02080" " Squalene/phytoene synthase"
"ostta04g02090" " Magnesium chelatase, subunit H, N-terminal"
"ostta04g02105" " Exoribonuclease, phosphorolytic domain 2"
"ostta04g02110" " Exoribonuclease, phosphorolytic domain 2"
"ostta04g02130" " Domain of unknown function DUF221"
"ostta04g02180" " U6 snRNA-associated Sm-like protein LSm4/Small nuclear ribonucleoprotein Sm D1/"
"ostta04g02210" " Ankyrin repeat"
"ostta04g02250" " DnaJ domain"
"ostta04g02260" " Cobalamin vitamin B12 biosynthesis CobW-like, C-terminal"
"ostta04g02270" " RmlC-like jelly roll fold"
"ostta04g02280" " Zinc finger, C2H2, LYAR-type"
"ostta04g02380" " Histone chaperone, ASF1-like"
"ostta04g02400" " CRAL/TRIO, N-terminal domain"
"ostta04g02410" " D123"
"ostta04g02440" " unnamed product"
"ostta04g02500" " Mog1/PsbP, alpha/beta/alpha sandwich"
"ostta04g02510" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g02520" " Snf7"
"ostta04g02530" " NLI interacting factor"
"ostta04g02550" " Single hybrid motif"
"ostta04g02570" " unnamed product"
"ostta04g02620" " Peptide methionine sulphoxide reductase MsrA"
"ostta04g02630" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g02640" " Acyl-CoA N-acyltransferase"
"ostta04g02650" " Aminoacyl-tRNA synthetase, class 1a, anticodon-binding"
"ostta04g02660" " FAD linked oxidase, N-terminal"
"ostta04g02690" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain"
"ostta04g02740" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g02760" " Zinc finger, HIT-type"
"ostta04g02770" " Helicase, C-terminal"
"ostta04g02780" " SecY/SEC61-alpha family"
"ostta04g02850" " Zinc finger, Dof-type"
"ostta04g02910" " Proline oxidase"
"ostta04g02930" " SAND domain-like"
"ostta04g02950" " 2Fe-2S ferredoxin-type domain"
"ostta04g03010" " Bicarbonate transporter, C-terminal"
"ostta04g03020" " unnamed product"
"ostta04g03030" " Radical SAM"
"ostta04g03050" " Zinc finger, RING/FYVE/PHD-type"
"ostta04g03070" " unnamed product"
"ostta04g03090" " Signal recognition particle, SRP9/SRP14 subunit"
"ostta04g03110" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g03120" " unnamed product"
"ostta04g03140" " Protein of unknown function DUF2410"
"ostta04g03190" " Protein translocase subunit SecA"
"ostta04g03270" " 1-deoxy-D-xylulose 5-phosphate reductoisomerase, N-terminal"
"ostta04g03320" " Glutathione S-transferase, N-terminal"
"ostta04g03330" " unnamed product"
"ostta04g03350" " unnamed product"
"ostta04g03360" " unnamed product"
"ostta04g03370" " DnaJ domain"
"ostta04g03410" " unnamed product"
"ostta04g03440" " Concanavalin A-like lectin/glucanases superfamily"
"ostta04g03455" " Tetratricopeptide repeat"
"ostta04g03480" " unnamed product"
"ostta04g03490" " Telomerase ribonucleoprotein complex - RNA-binding domain"
"ostta04g03560" " RNA polymerase sigma-70"
"ostta04g03620" " Zinc finger, B-box"
"ostta04g03720" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g03750" " Acyl-CoA N-acyltransferase"
"ostta04g03820" " unnamed product"
"ostta04g03840" " YL1 nuclear"
"ostta04g03850" " unnamed product"
"ostta04g03870" " Triose-phosphate transporter domain"
"ostta04g03880" " Serine/threonine-protein kinase, active site"
"ostta04g03930" " unnamed product"
"ostta04g03940" " Glycosyl hydrolase, family 13, catalytic domain"
"ostta04g03990" " Beta-catenin-interacting ICAT"
"ostta04g04000" " Pyruvate phosphate dikinase, PEP/pyruvate-binding"
"ostta04g04060" " Zinc finger, U1-type"
"ostta04g04140" " unnamed product"
"ostta04g04180" " WD40/YVTN repeat-like-containing domain"
"ostta04g04210" " unnamed product"
"ostta04g04220" " 3-beta hydroxysteroid dehydrogenase/isomerase"
"ostta04g04240" " Zinc finger, CCCH-type"
"ostta04g04250" " unnamed product"
"ostta04g04265" " Longin-like domain"
"ostta04g04310" " Ribosome biogenesis protein Nop16"
"ostta04g04350" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g04360" " unnamed product"
"ostta04g04370" " Tetratricopeptide repeat-containing domain"
"ostta04g04410" " SET domain"
"ostta04g04420" " Fructose-bisphosphate aldolase, class-I"
"ostta04g04430" " Short-chain dehydrogenase/reductase SDR"
"ostta04g04460" " unnamed product"
"ostta04g04470" " tRNA guanine-N-7 methyltransferase"
"ostta04g04530" " unnamed product"
"ostta04g04550" " Plexin-like fold"
"ostta04g04560" " Histone deacetylation protein Rxt3"
"ostta04g04570" " Protein of unknown function DUF3531"
"ostta04g04580" " WD40/YVTN repeat-like-containing domain"
"ostta04g04590" " Peptidase M12B, ADAM/reprolysin"
"ostta04g04600" " Peptidase M12B, ADAM/reprolysin"
"ostta04g04630" " unnamed product"
"ostta04g04640" " CDC45 family"
"ostta04g04660" " unnamed product"
"ostta04g04670" " unnamed product"
"ostta04g04680" " IQ motif, EF-hand binding site"
"ostta04g04690" " Cycloeucalenol cycloisomerase"
"ostta04g04720" " Phytanoyl-CoA dioxygenase"
"ostta04g04740" " Thioredoxin-like fold"
"ostta04g04760" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g04770" " Myb domain, plants"
"ostta04g04780" " Protein of unknown function DUF846, eukaryotic"
"ostta04g04790" " Vacuolar protein sorting-associated protein 62"
"ostta04g04820" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g04830" " Pyridine nucleotide-disulphide oxidoreductase, class I, active site"
"ostta04g04840" " unnamed product"
"ostta04g04870" " Ribosomal protein L7/L12, C-terminal"
"ostta04g04890" " unnamed product"
"ostta04g04910" " DNA-directed RNA polymerase RPB5 subunit, eukaryote/virus"
"ostta04g04930" " Nucleotide-binding, alpha-beta plait"
"ostta04g04940" " UbiA prenyltransferase family"
"ostta04g04950" " Methyltransferase domain"
"ostta04g04960" " EF-hand domain pair"
"ostta04g04970" " Zinc finger, CCHC-type"
"ostta04g05000" " Domain of unknown function DUF1777"
"ostta04g05050" " unnamed product"
"ostta04g05100" " unnamed product"
"ostta04g05110" " Ribosomal protein L7Ae/L30e/S12e/Gadd45"
"ostta04g05120" " Protein of unknown function DUF1295"
"ostta04g05130" " unnamed product"
"ostta04g05160" " unnamed product"
"ostta04g05200" " unnamed product"
"ostta04g05230" " Integrase-like, catalytic core"
"ostta04g05250" " Ribosomal protein L11 methyltransferase"
"ostta04g05260" " Tetratricopeptide repeat"
"ostta04g05380" " AMP-dependent synthetase/ligase"
"ostta04g05390" " Mitochondrial import receptor subunit TOM7"
"ostta04g05400" " unnamed product"
"ostta04g05420" " Zinc finger, CCCH-type"
"ostta04g05440" " unnamed product"
"ostta04g05450" " unnamed product"
"ostta04g05470" " SNF2-related"
"ostta04g05530" " unnamed product"
"ostta04g05540" " Nicotinamide N-methyltransferase-like"
"ostta04g05550" " unnamed product"
"ostta04g05590" " Transposase IS605, OrfB, C-terminal"
"ostta05g00010" " NLI interacting factor"
"ostta05g00020" " Lipase, GDSL"
"ostta05g00080" " Phox homologous domain"
"ostta05g00090" " GTP cyclohydrolase I, conserved site"
"ostta05g00100" " Cytochrome b5-like heme/steroid binding domain"
"ostta05g00130" " unnamed product"
"ostta05g00180" " P-loop containing nucleoside triphosphate hydrolase"
"ostta05g00225" " hypothetical protein"
"ostta05g00240" " PPPDE putative peptidase domain"
"ostta05g00290" " unnamed product"
"ostta05g00300" " Vesicle transport protein, Got1/SFT2-like"
"ostta05g00320" " unnamed product"
"ostta05g00350" " Uncharacterised protein family, ATP binding"
"ostta05g00360" " Methyltransferase type 11"
"ostta05g00370" " Triose-phosphate transporter domain"
"ostta05g00400" " Cytidine/deoxycytidylate deaminase, zinc-binding domain"
"ostta05g00410" " Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain"
"ostta05g00450" " G-protein beta WD-40 repeat"
"ostta05g00480" " Inner centromere protein, ARK-binding domain"
"ostta05g00490" " Aminoacyl-tRNA synthetase, class 1a, anticodon-binding"
"ostta05g00500" " Spo11/DNA topoisomerase VI, subunit A"
"ostta05g00550" " Adenylate kinase"
"ostta05g00560" " Tetratricopeptide repeat"
"ostta05g00580" " unnamed product"
"ostta05g00620" " unnamed product"
"ostta05g00640" " Intron-binding protein, aquarius"
"ostta05g00680" " CRAL/TRIO, N-terminal domain"
"ostta05g00710" " Zinc finger, RING-CH-type"
"ostta05g00720" " Ankyrin repeat"
"ostta05g00770" " unnamed product"
"ostta05g00840" " Pyridine nucleotide-disulphide oxidoreductase, NAD-binding domain"
"ostta05g00850" " Multi antimicrobial extrusion protein"
"ostta05g00860" " Small GTPase superfamily, ARF/SAR type"
"ostta05g00900" " Transmembrane protein TauE like"
"ostta05g00920" " Folate-sensitive fragile site protein Fra10Ac1"
"ostta05g00930" " Fatty acid hydroxylase"
"ostta05g00940" " Thioredoxin, conserved site"
"ostta05g00980" " C-5 cytosine methyltransferase"
"ostta05g00990" " Chaperonin-like RbcX"
"ostta05g01010" " Pentatricopeptide repeat"
"ostta05g01070" " Uroporphyrinogen decarboxylase URO-D"
"ostta05g01080" " Ribosome biogenesis protein BMS1/TSR1, C-terminal"
"ostta05g01100" " unnamed product"
"ostta05g01120" " unnamed product"
"ostta05g01160" " unnamed product"
"ostta05g01180" " NADP-dependent oxidoreductase domain"
"ostta05g01200" " Beta-propeller repeat TECPR"
"ostta05g01230" " Porphobilinogen deaminase, C-terminal"
"ostta05g01290" " Translocon-associated protein TRAP, alpha subunit"
"ostta05g01300" " Aminotransferases, class-I, pyridoxal-phosphate-binding site"
"ostta05g01330" " Zinc finger, CCCH-type"
"ostta05g01340" " unnamed product"
"ostta05g01350" " Dihydrodipicolinate synthetase, conserved site"
"ostta05g01380" " Endonuclease III-like, iron-sulphur cluster loop motif"
"ostta05g01410" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta05g01450" " U3 small nucleolar ribonucleoprotein complex, subunit Mpp10p"
"ostta05g01470" " HSP40/DnaJ peptide-binding"
"ostta05g01480" " Transcriptional regulator TACO1-like, domain 2"
"ostta05g01520" " Phosphorylated CTD interacting factor 1, WW domain"
"ostta05g01550" " FAD dependent oxidoreductase"
"ostta05g01630" " Triose-phosphate transporter domain"
"ostta05g01660" " Nucleotide-binding, alpha-beta plait"
"ostta05g01710" " Asparagine synthase, glutamine-hydrolyzing"
"ostta05g01730" " unnamed product"
"ostta05g01760" " Citrate synthase active site"
"ostta05g01800" " TspO/MBR-related protein"
"ostta05g01850" " Ubiquitin-conjugating enzyme, active site"
"ostta05g01860" " Clp protease proteolytic subunit /Translocation-enhancing protein TepA"
"ostta05g01920" " Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain"
"ostta05g01970" " ATPase, F1 complex, OSCP/delta subunit"
"ostta05g01990" " Beta-lactamase-related"
"ostta05g02060" " Quinoprotein amine dehydrogenase, beta chain-like"
"ostta05g02100" " WD40 repeat"
"ostta05g02140" " Peptidase S54, rhomboid domain"
"ostta05g02160" " SWR1-complex protein 4/DNA methyltransferase 1-associated protein 1"
"ostta05g02210" " unnamed product"
"ostta05g02230" " Mitochondrial inner membrane translocase subunit Tim17/Tim22/Tim23/peroxisomal"
"ostta05g02235" " N2227-like"
"ostta05g02270" " WD40/YVTN repeat-like-containing domain"
"ostta05g02280" " Small GTPase superfamily, Rab type"
"ostta05g02290" " Drug/metabolite transporter"
"ostta05g02340" " Peptidyl-prolyl cis-trans isomerase, PpiC-type"
"ostta05g02380" " RWP-RK domain"
"ostta05g02418" " Sugar nucleotide epimerase YfcH,-like putative n/a  Sugar nucleotide epimerase tive n/a  Sugar nucleotide epimerase YfcH,-like putative n/a  Sugar nucleotide epimerase YfcH,-like putative"
"ostta05g02422" " Ubiquitinyl hydrolase, UCH37 type n/a  Ubiquitinyl hydrolase, UCH37 type"
"ostta05g02426" " Prefoldin"
"ostta05g02450" " Thrombospondin, type 1 repeat"
"ostta05g02470" " Tetratricopeptide repeat"
"ostta05g02480" " P-loop containing nucleoside triphosphate hydrolase"
"ostta05g02520" " Nucleotide-sugar transporter"
"ostta05g02530" " GPI transamidase component PIG-T"
"ostta05g02550" " Myristoyl-CoA:protein N-myristoyltransferase, C-terminal"
"ostta05g02590" " unnamed product"
"ostta05g02610" " Inositol monophosphatase"
"ostta05g02640" " P-loop containing nucleoside triphosphate hydrolase"
"ostta05g02650" " Thioredoxin-like fold"
"ostta05g02660" " Twin-arginine translocation pathway, signal sequence"
"ostta05g02670" " Peptidase S1C"
"ostta05g02690" " Nucleotide-binding, alpha-beta plait"
"ostta05g02740" " Threonine dehydratase, catabolic"
"ostta05g02780" " unnamed product"
"ostta05g02800" " Ubiquitin-associated/translation elongation factor EF1B, N-terminal, eukaryote"
"ostta05g02830" " EPS15 homology EH"
"ostta05g02870" " S15/NS1, RNA-binding"
"ostta05g02880" " Protein Iojap/ribosomal silencing factor RsfS"
"ostta05g02890" " Uncharacterised domain UPF0066, YaeB-like domain"
"ostta05g02900" " Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogena"
"ostta05g02910" " unnamed product"
"ostta05g02920" " Sad1/UNC-like, C-terminal"
"ostta05g02940" " DNA topoisomerase VI, subunit B, transducer"
"ostta05g02975" " tRNA transferase Trm5/Tyw2"
"ostta05g03000" " Short-chain dehydrogenase/reductase SDR"
"ostta05g03020" " Glycoside hydrolase, superfamily"
"ostta05g03070" " Phytanoyl-CoA dioxygenase"
"ostta05g03080" " Phytanoyl-CoA dioxygenase"
"ostta05g03090" " SET domain"
"ostta05g03120" " High mobility group box domain"
"ostta05g03130" " Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily"
"ostta05g03140" " unnamed product"
"ostta05g03180" " Serine/threonine-protein kinase, active site"
"ostta05g03200" " Forkhead-associated FHA domain"
"ostta05g03210" " Helicase, C-terminal"
"ostta05g03250" " JmjC domain"
"ostta05g03270" " Metalloenzyme, LuxS/M16 peptidase-like"
"ostta05g03290" " HCaRG"
"ostta05g03320" " G-protein beta WD-40 repeat"
"ostta05g03340" " Mitochondrial glycoprotein"
"ostta05g03350" " Rossmann-like alpha/beta/alpha sandwich fold"
"ostta05g03380" " unnamed product"
"ostta05g03405" " Ovarian tumour, otubain"
"ostta05g03410" " Domain of unknown function DUF1726"
"ostta05g03430" " AIG2-like"
"ostta05g03500" " ABC-2 type transporter"
"ostta05g03510" " Armadillo-type fold"
"ostta05g03530" " Squalene/phytoene synthase"
"ostta05g03550" " Radical SAM"
"ostta05g03560" " Zinc finger, RanBP2-type"
"ostta05g03600" " unnamed product"
"ostta05g03630" " Protein of unknown function DUF448"
"ostta05g03650" " Immunoglobulin-like fold"
"ostta05g03660" " Tetratricopeptide repeat"
"ostta05g03670" " BCP1 family"
"ostta05g03700" " Helicase-associated"
"ostta05g03730" " Protein-tyrosine phosphatase-like, PTPLA"
"ostta05g03750" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta05g03790" " Domain of unknown function DUF3635"
"ostta05g03810" " Misato Segment II tubulin-like domain"
"ostta05g03830" " Chlorophyll A-B binding protein, plant"
"ostta05g03850" " Cytochrome b5-like heme/steroid binding domain"
"ostta05g03900" " Homeobox domain"
"ostta05g03910" " Iron/zinc purple acid phosphatase-like C-terminal domain"
"ostta05g04000" " 2Fe-2S ferredoxin-type domain"
"ostta05g04050" " FAD-dependent pyridine nucleotide-disulphide oxidoreductase"
"ostta05g04080" " Helicase, C-terminal"
"ostta05g04090" " unnamed product"
"ostta05g04100" " Dedicator of cytokinesis"
"ostta05g04120" " Acyl transferase/acyl hydrolase/lysophospholipase"
"ostta05g04160" " unnamed product"
"ostta05g04180" " Ribosome biogenesis factor, NIP7"
"ostta05g04190" " Checkpoint protein Hus1/Mec3"
"ostta05g04200" " Helicase, C-terminal"
"ostta05g04210" " unnamed product"
"ostta05g04230" " Alcohol dehydrogenase, iron-type, conserved site"
"ostta05g04240" " unnamed product"
"ostta05g04300" " unnamed product"
"ostta05g04340" " Thioredoxin-like fold"
"ostta05g04350" " unnamed product"
"ostta05g04360" " Ribosomal protein S1, RNA-binding domain"
"ostta05g04370" " ABC-2 type transporter"
"ostta05g04380" " Ferredoxin-dependent bilin reductase"
"ostta05g04410" " Fatty acid hydroxylase n/a  Fatty acid hydroxylase n/a  Fatty acid hydroxylase"
"ostta05g04470" " unnamed product"
"ostta05g04500" " Target SNARE coiled-coil domain"
"ostta05g04510" " Domain of unknown function DUF4341"
"ostta05g04530" " Uncharacterised protein family Ycf54"
"ostta05g04540" " unnamed product"
"ostta05g04590" " Glucose-6-phosphate dehydrogenase, NAD-binding"
"ostta05g04600" " Alcohol dehydrogenase superfamily, zinc-type"
"ostta05g04770" " UAA transporter"
"ostta05g04780" " Major facilitator superfamily domain, general substrate transporter"
"ostta05g04800" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta05g04810" " MAGE protein"
"ostta05g04820" " TRAM/LAG1/CLN8 homology domain"
"ostta05g04850" " Rhodanese-like domain"
"ostta05g04880" " Multi antimicrobial extrusion protein"
"ostta05g04890" " Enkurin-like domain"
"ostta05g04920" " Protein kinase-like domain"
"ostta05g04930" " Ubiquitin-conjugating enzyme, active site"
"ostta05g04940" " Ribosomal protein L1, 2-layer alpha/beta-sandwich"
"ostta05g04970" " WD40/YVTN repeat-like-containing domain"
"ostta05g04990" " Nucleotide-binding, alpha-beta plait"
"ostta06g00050" " Adenylyl cyclase class-3/4/guanylyl cyclase"
"ostta06g00090" " RNA polymerase III, subunit Rpc25"
"ostta06g00100" " High mobility group box domain"
"ostta06g00110" " tRNA guanine-N-7 methyltransferase"
"ostta06g00120" " unnamed product"
"ostta06g00140" " unnamed product"
"ostta06g00170" " unnamed product"
"ostta06g00220" " Uncharacterised protein family UPF0047"
"ostta06g00230" " Rhamnose mutarotase"
"ostta06g00240" " Phosphorylated adapter RNA export protein, RNA-binding domain"
"ostta06g00290" " unnamed product"
"ostta06g00300" " unnamed product"
"ostta06g00340" " Peptidase S16, lon N-terminal"
"ostta06g00350" " Proteasome A-type subunit"
"ostta06g00360" " Tetratricopeptide repeat"
"ostta06g00400" " unnamed product"
"ostta06g00410" " unnamed product"
"ostta06g00460" " Valyl/Leucyl/Isoleucyl-tRNA synthetase, class I, anticodon-binding"
"ostta06g00470" " unnamed product"
"ostta06g00530" " Protein of unknown function DUF3353"
"ostta06g00570" " Mpv17/PMP22"
"ostta06g00590" " P-loop containing nucleoside triphosphate hydrolase"
"ostta06g00660" " unnamed product"
"ostta06g00670" " G-protein beta WD-40 repeat"
"ostta06g00700" " Phosphoglycerate kinase, conserved site"
"ostta06g00760" " Methyltransferase small domain"
"ostta06g00790" " Serine/threonine-protein kinase, active site"
"ostta06g00840" " unnamed product"
"ostta06g00860" " Tetratricopeptide repeat"
"ostta06g00890" " SET domain"
"ostta06g00900" " Vitamin B6 photo-protection and homoeostasis"
"ostta06g00920" " unnamed product"
