"geneID" "annotation"
"ostta07g01285" " hypothetical protein"
"ostta07g01435" " Thioredoxin-like fold"
"ostta07g01575" " Complex 1 LYR protein"
"ostta07g01590" "' Pseudouridine-5''-phosphate glycosidase'"
"ostta07g01630" " unnamed product"
"ostta07g01650" " Peptidase C1A, papain C-terminal"
"ostta07g01840" " unnamed product"
"ostta07g01930" " Armadillo-type fold"
"ostta07g02000" " unnamed product"
"ostta07g02180" " Ammonium transporter, conserved site"
"ostta07g02190" " unnamed product"
"ostta07g02260" " Carbohydrate binding module family 20"
"ostta07g02410" " Photosystem II PsbL n/a  Photosystem II PsbL"
"ostta07g02420" " Photosystem II cytochrome b559, alpha subunit"
"ostta07g02430" " unnamed product"
"ostta07g02460" " unnamed product"
"ostta07g02480" " YCII-related"
"ostta07g02500" " Protein of unknown function DUF3411, plant"
"ostta07g02530" " Chlorophyll A-B binding protein, plant"
"ostta07g02620" " Tetracycline resistance protein, TetA/multidrug resistance protein MdtG"
"ostta07g02640" " Copper amine oxidase, N2/N3-terminal"
"ostta07g02790" " hypothetical protein n/a  unnamed product"
"ostta07g02830" " unnamed product"
"ostta07g02910" " Thioredoxin-like fold"
"ostta07g03120" " DnaJ domain"
"ostta07g03170" " Amidohydrolase 2"
"ostta07g03180" " unnamed product"
"ostta07g03300" " unnamed product"
"ostta07g03440" " Nucleotidyl transferase"
"ostta07g03565" " hypothetical protein"
"ostta07g03570" " 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase"
"ostta07g03635" " Deoxyhypusine synthase"
"ostta07g03700" " Deoxyhypusine synthase"
"ostta07g03790" " unnamed product"
"ostta07g03870" " unnamed product"
"ostta07g03940" " unnamed product"
"ostta07g03950" " EGF-like, conserved site"
"ostta07g04000" " MIF4-like, type 1/2/3"
"ostta07g04070" " unnamed product"
"ostta07g04120" " Phosphatidylinositol-4-phosphate 5-kinase, core"
"ostta07g04130" " unnamed product"
"ostta07g04260" " 6-phosphogluconate dehydrogenase, decarboxylating"
"ostta07g04310" " Nucleotide-binding, alpha-beta plait"
"ostta07g04320" " Basic-leucine zipper domain"
"ostta07g04400" " unnamed product"
"ostta07g04440" " CobB/CobQ glutamine amidotransferase"
"ostta07g04490" " unnamed product"
"ostta07g04540" " Phospholipase/carboxylesterase/thioesterase"
"ostta07g04690" " Proteasome, subunit alpha/beta"
"ostta07g04710" " unnamed product"
"ostta07g04740" " Vesicle transport protein, Use1"
"ostta07g04760" " unnamed product"
"ostta08g00060" " Adenylate kinase"
"ostta08g00200" " Histone core"
"ostta08g00210" " Translation initiation factor SUI1"
"ostta08g00240" " ATP-dependent helicase, C-terminal"
"ostta08g00280" " unnamed product"
"ostta08g00290" " unnamed product"
"ostta08g00350" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g00360" " Major facilitator superfamily domain, general substrate transporter"
"ostta08g00380" " unnamed product"
"ostta08g00430" " unnamed product"
"ostta08g00450" " Uncharacterised protein family Ycf19"
"ostta08g00470" " Glutathione peroxidase"
"ostta08g00500" " unnamed product"
"ostta08g00510" " Thioredoxin-like fold"
"ostta08g00540" " K Homology domain, type 1"
"ostta08g00560" " Ferritin-like superfamily"
"ostta08g00600" " unnamed product"
"ostta08g00620" " Cytochrome b-c1 complex, subunit 6"
"ostta08g00640" " EAP30"
"ostta08g00670" " unnamed product"
"ostta08g00680" " Bacterial surface protein 26-residue repeat"
"ostta08g00740" " WD40/YVTN repeat-like-containing domain"
"ostta08g00820" " Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"ostta08g00865" " Cold-shock protein, DNA-binding"
"ostta08g00910" " unnamed product"
"ostta08g00930" " Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal"
"ostta08g00950" " unnamed product"
"ostta08g00960" " unnamed product"
"ostta08g00970" " unnamed product"
"ostta08g01020" " unnamed product"
"ostta08g01060" " unnamed product"
"ostta08g01100" " UbiA prenyltransferase family"
"ostta08g01120" " unnamed product"
"ostta08g01170" " SMN complex, gem-associated protein 7"
"ostta08g01240" " Bacterial surface protein 26-residue repeat"
"ostta08g01390" " Chalcone isomerase"
"ostta08g01500" " DnaJ domain"
"ostta08g01520" " BCCT transporter family"
"ostta08g01540" " Cytochrome c assembly protein, transmembrane domain"
"ostta08g01600" " unnamed product"
"ostta08g01710" " unnamed product"
"ostta08g01860" " Ribosomal protein S5 domain 2-type fold, subgroup"
"ostta08g01870" " unnamed product"
"ostta08g01910" " Histone core"
"ostta08g01920" " Histone core"
"ostta08g02020" " unnamed product"
"ostta08g02030" " unnamed product"
"ostta08g02090" " unnamed product"
"ostta08g02320" " unnamed product"
"ostta08g02340" " unnamed product"
"ostta08g02350" " unnamed product"
"ostta08g02370" " Cyclin, N-terminal"
"ostta08g02530" " Mss4-like"
"ostta08g02570" " Small GTPase superfamily, Rho type"
"ostta08g02650" " NUDIX hydrolase, conserved site"
"ostta08g02740" " PspA/IM30"
"ostta08g02800" " unnamed product"
"ostta08g02840" " unnamed product"
"ostta08g02860" " unnamed product"
"ostta08g02960" " Cyanobacterial aminoacyl-tRNA synthetase, CAAD domain"
"ostta08g03110" " Snf7"
"ostta08g03140" " unnamed product"
"ostta08g03150" " unnamed product"
"ostta08g03160" " unnamed product"
"ostta08g03190" " TRAPP I complex, Bet3"
"ostta08g03200" " LETM1-like"
"ostta08g03300" " unnamed product"
"ostta08g03370" " unnamed product"
"ostta08g03380" " Reticulon"
"ostta08g03515" " Gamma-secretase aspartyl protease complex, presenilin enhancer-2 subunit"
"ostta08g03540" " unnamed product"
"ostta08g03570" " Coiled-coil domain-containing protein 90"
"ostta08g03630" " Oxysterol-binding protein"
"ostta08g03640" " unnamed product"
"ostta08g03690" " Adenosine deaminase/editase"
"ostta08g03740" " unnamed product"
"ostta08g03820" " unnamed product"
"ostta08g03860" " Glycoside hydrolase, superfamily"
"ostta08g03870" " Methyltransferase FkbM"
"ostta08g03910" " unnamed product"
"ostta08g03920" " unnamed product"
"ostta08g03960" " unnamed product"
"ostta08g04130" " unnamed product"
"ostta08g04150" " Ribosomal protein L25/L23"
"ostta08g04280" " unnamed product"
"ostta09g00050" " Alternative oxidase"
"ostta09g00160" " Fructose-1,6-bisphosphatase class 1/Sedoheputulose-1,7-bisphosphatase"
"ostta09g00210" " hypothetical protein n/a  unnamed product"
"ostta09g00240" " Fibronectin, type II, collagen-binding"
"ostta09g00320" " unnamed product"
"ostta09g00380" " unnamed product"
"ostta09g00390" " unnamed product"
"ostta09g00470" " DnaJ domain"
"ostta09g00630" " Histone-fold"
"ostta09g00650" " Zinc finger, HIT-type n/a  Zinc finger, HIT-type"
"ostta09g00655" " Zinc finger, HIT-type"
"ostta09g00730" " HSP20-like chaperone"
"ostta09g00785" " hypothetical protein"
"ostta09g00792" " Rudiment single hybrid motif"
"ostta09g00840" " unnamed product"
"ostta09g00870" " Leucine-rich repeat, ribonuclease inhibitor subtype"
"ostta09g00890" " CGI121/TPRKB"
"ostta09g00910" " unnamed product"
"ostta09g00920" " unnamed product"
"ostta09g01010" " unnamed product"
"ostta09g01130" " unnamed product"
"ostta09g01140" " unnamed product"
"ostta09g01200" " 26S proteasome regulatory complex, non-ATPase subcomplex, Rpn1 subunit n/a  26Sulatory complex, non-ATPase subcomplex, Rpn1 subunit"
"ostta09g01250" " unnamed product"
"ostta09g01270" " unnamed product"
"ostta09g01280" " P-loop containing nucleoside triphosphate hydrolase"
"ostta09g01310" " SNF2-related"
"ostta09g01350" " unnamed product"
"ostta09g01420" " unnamed product"
"ostta09g01440" " Protein of unknown function DUF1092"
"ostta09g01450" " Gaa1-like, GPI transamidase component"
"ostta09g01630" " unnamed product"
"ostta09g01690" " unnamed product"
"ostta09g01820" " unnamed product"
"ostta09g01900" " P-loop containing nucleoside triphosphate hydrolase"
"ostta09g01960" " unnamed product"
"ostta09g01970" " Thioredoxin-like fold"
"ostta09g02000" " unnamed product"
"ostta09g02040" " unnamed product"
"ostta09g02060" " unnamed product"
"ostta09g02120" " Acyl-CoA N-acyltransferase"
"ostta09g02280" " Pseudouridine synthase, RsuA/RluB/C/D/E/F"
"ostta09g02430" " P-loop containing nucleoside triphosphate hydrolase"
"ostta09g02460" " CAAX amino terminal protease"
"ostta09g02490" " NUDIX hydrolase, conserved site"
"ostta09g02510" " Triose-phosphate transporter domain"
"ostta09g02520" " Clp protease proteolytic subunit /Translocation-enhancing protein TepA"
"ostta09g02610" " S-adenosyl-L-homocysteine hydrolase, conserved site"
"ostta09g02640" " unnamed product"
"ostta09g02660" " unnamed product"
"ostta09g02750" " BAG domain"
"ostta09g02760" " Class II aldolase/adducin N-terminal"
"ostta09g02850" " P-loop containing nucleoside triphosphate hydrolase"
"ostta09g02870" " unnamed product"
"ostta09g02900" " unnamed product"
"ostta09g02940" " unnamed product"
"ostta09g03000" " 5-formyltetrahydrofolate cyclo-ligase"
"ostta09g03100" " unnamed product"
"ostta09g03150" " Ribosomal protein L18e, conserved site"
"ostta09g03180" " Ribosomal protein S7e"
"ostta09g03200" " unnamed product"
"ostta09g03250" " EF-Hand 1, calcium-binding site"
"ostta09g03280" " Major facilitator superfamily domain, general substrate transporter"
"ostta09g03290" " unnamed product"
"ostta09g03320" " Acyl-CoA N-acyltransferase"
"ostta09g03360" " Zinc finger, RING/FYVE/PHD-type"
"ostta09g03370" " tRNA guanine-N-7 methyltransferase"
"ostta09g03400" " unnamed product"
"ostta09g03410" " unnamed product"
"ostta09g03420" " Protein kinase, ATP binding site"
"ostta09g03465" " Armadillo-type fold"
"ostta09g03575" " Molybdenum cofactor biosynthesis, MoeB n/a  Molybdenum cofactor biosynthesis, M"
"ostta09g03640" " unnamed product"
"ostta09g03765" " PEP-utilising enzyme, conserved site"
"ostta09g03930" " Rubisco LS methyltransferase, substrate-binding domain"
"ostta09g04010" " Ribosomal protein L2 domain 2"
"ostta09g04030" " Plastid lipid-associated protein/fibrillin conserved domain"
"ostta09g04140" " unnamed product"
"ostta09g04230" " unnamed product"
"ostta09g04240" " Blue type 1 copper protein"
"ostta09g04290" " unnamed product"
"ostta09g04320" " unnamed product"
"ostta09g04440" " Ankyrin repeat"
"ostta09g04450" " Hly-III-related"
"ostta09g04460" " unnamed product"
"ostta09g04530" " Ankyrin repeat-containing domain"
"ostta10g00050" " NADP-dependent oxidoreductase domain"
"ostta10g00240" " unnamed product"
"ostta10g00290" " Sulphate adenylyltransferase"
"ostta10g00400" " Domain of unknown function CP12"
"ostta10g00560" " Nucleotide-binding, alpha-beta plait"
"ostta10g00570" " Nicotinamide N-methyltransferase-like"
"ostta10g00600" " DNA methylase, N-6 adenine-specific, conserved site"
"ostta10g00710" " Prenylated rab acceptor PRA1"
"ostta10g00720" " unnamed product"
"ostta10g00730" " Alpha-ketoglutarate-dependent dioxygenase AlkB-like"
"ostta10g00750" " unnamed product"
"ostta10g00800" " Coiled-coil domain containing protein 109, C-terminal"
"ostta10g00880" " unnamed product"
"ostta10g00900" " unnamed product"
"ostta10g00920" " Moybdenum cofactor oxidoreductase, dimerisation"
"ostta10g00930" " Riboflavin synthase-like beta-barrel"
"ostta10g01040" " P-loop containing nucleoside triphosphate hydrolase"
"ostta10g01060" " unnamed product"
"ostta10g01260" " Beta-lactamase-like"
"ostta10g01280" " Histidine kinase-like ATPase, ATP-binding domain"
"ostta10g01300" " unnamed product"
"ostta10g01310" " Thioredoxin, conserved site"
"ostta10g01350" " Phosphatidylinositol N-acetylglucosaminyltransferase"
"ostta10g01400" " unnamed product"
"ostta10g01430" " unnamed product"
"ostta10g01450" " Zinc finger, RING/FYVE/PHD-type"
"ostta10g01480" " DnaJ domain"
"ostta10g01520" " unnamed product"
"ostta10g01880" " unnamed product"
"ostta10g01930" " hypothetical protein n/a  unnamed product"
"ostta10g01990" " unnamed product"
"ostta10g02000" " Protein of unknown function DUF159"
"ostta10g02015" " Ribosomal protein L31e, conserved site"
"ostta10g02130" " Programmed cell death protein 2, C-terminal"
"ostta10g02230" " Choline transporter-like"
"ostta10g02255" " Thiolase-like, subgroup"
"ostta10g02290" " ATPase, F0 complex, subunit G, mitochondrial"
"ostta10g02500" " unnamed product"
"ostta10g02560" " Rab-GTPase-TBC domain"
"ostta10g02620" " unnamed product"
"ostta10g02650" " unnamed product"
"ostta10g02750" " Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site"
"ostta10g02760" " Leucine-rich repeat"
"ostta10g02800" " Cytochrome b5-like heme/steroid binding domain"
"ostta10g02880" " Small GTPase superfamily, ARF/SAR type"
"ostta10g03100" " unnamed product"
"ostta10g03110" " unnamed product"
"ostta10g03540" " unnamed product"
"ostta10g03570" " unnamed product"
"ostta11g00230" " Folate-sensitive fragile site protein Fra10Ac1"
"ostta11g00240" " unnamed product"
"ostta11g00250" " unnamed product"
"ostta11g00270" " WD40/YVTN repeat-like-containing domain"
"ostta11g00320" " unnamed product"
"ostta11g00350" " unnamed product"
"ostta11g00500" " unnamed product"
"ostta11g00810" " Zinc finger, TRAF-type"
"ostta11g00820" " Quinonprotein alcohol dehydrogenase-like superfamily"
"ostta11g00870" " Phosphoribosyltransferase domain"
"ostta11g00920" " unnamed product"
"ostta11g00940" " DNA primase large subunit, eukaryotic/archaeal"
"ostta11g00970" " Sedlin"
"ostta11g01200" " ENTH/VHS"
"ostta11g01275" " Cysteine/histidine-rich domain"
"ostta11g01390" " unnamed product"
"ostta11g01420" " TLDc"
"ostta11g01430" " unnamed product"
"ostta11g01480" " unnamed product"
"ostta11g01510" " unnamed product"
"ostta11g01610" " unnamed product"
"ostta11g01620" " Thioredoxin-like fold"
"ostta11g01640" " Leucine rich repeat 4"
"ostta11g01650" " unnamed product"
"ostta11g01760" " Mini-chromosome maintenance complex protein 4"
"ostta11g01770" " Ankyrin repeat-containing domain"
"ostta11g01780" " unnamed product"
"ostta11g01890" " unnamed product"
"ostta11g01915" " hypothetical protein"
"ostta11g01940" " Rieske [2Fe-2S] iron-sulphur domain"
"ostta11g01970" " Histone deacetylase superfamily"
"ostta11g02050" " Nucleotide-binding, alpha-beta plait"
"ostta11g02150" " Histone core"
"ostta11g02160" " Histone H4"
"ostta11g02380" " Ribosomal protein S19e"
"ostta11g02590" " unnamed product"
"ostta11g02600" " unnamed product"
"ostta11g02620" " Zinc finger, RING/FYVE/PHD-type"
"ostta11g02630" " Acyl-CoA N-acyltransferase"
"ostta11g02650" " Uncharacterised protein family UPF0016"
"ostta11g02660" " Peptidase S54, rhomboid"
"ostta11g02670" " Ferrochelatase"
"ostta11g02690" " Peptidase S8, subtilisin-related"
"ostta11g02810" " unnamed product"
"ostta11g02850" " Ankyrin repeat-containing domain"
"ostta11g02960" " Eukaryotic/archaeal PrmC-related"
"ostta11g03100" " Protein of unknown function DUF2343"
"ostta11g03120" " unnamed product"
"ostta11g03250" " WD40 repeat"
"ostta11g03300" " Bacterial surface protein 26-residue repeat"
"ostta12g00170" " unnamed product"
"ostta12g00220" " Domain of unknown function DUF1713, mitochondria"
"ostta12g00230" " unnamed product"
"ostta12g00240" " Dihydroorotate dehydrogenase, class 1/ 2"
"ostta12g00580" " Ankyrin repeat"
"ostta12g00670" " unnamed product"
"ostta12g00850" " Helicase, C-terminal"
"ostta12g00860" " Methylthiotransferase/radical SAM-type protein"
"ostta12g00890" " XAP5 protein"
"ostta12g00920" " Ionotropic glutamate receptor"
"ostta12g00980" " Histone core"
"ostta12g00990" " Histone core"
"ostta12g01050" " ALIX V-shaped domain"
"ostta12g01080" " unnamed product"
"ostta12g01160" " Ribosomal protein L27, conserved site"
"ostta12g01170" " Ubiquitin conserved site n/a  Ubiquitin conserved site"
"ostta12g01200" " unnamed product"
"ostta12g01210" " unnamed product"
"ostta12g01350" " unnamed product"
"ostta12g01370" " unnamed product"
"ostta12g01380" " Radical SAM"
"ostta12g01430" " unnamed product"
"ostta12g01510" " unnamed product"
"ostta12g01590" " Costars domain n/a  Costars domain"
"ostta12g01600" " Alpha/beta hydrolase fold-1"
"ostta12g01610" " BolA protein"
"ostta12g01690" " unnamed product"
"ostta12g01760" " Taurine catabolism dioxygenase TauD/TfdA"
"ostta12g01830" " Phosphoglycerate/bisphosphoglycerate mutase, active site"
"ostta12g01840" " unnamed product"
"ostta12g01860" " unnamed product"
"ostta12g01910" " Heat shock protein 70 family"
"ostta12g01920" " Helix-hairpin-helix DNA-binding motif, class 1"
"ostta12g01960" " Phosphatidylinositol 3/4-kinase, conserved site"
"ostta12g01990" " Anaphase-promoting complex, subunit CDC26"
"ostta12g02120" " unnamed product"
"ostta12g02220" " unnamed product"
"ostta12g02350" " unnamed product"
"ostta12g02450" " Ribosomal protein L13, eukaryotic/archaeal"
"ostta12g02620" " Zinc finger, RING/FYVE/PHD-type"
"ostta12g02680" " Ribosomal protein S19 conserved site"
"ostta12g02750" " unnamed product"
"ostta12g02860" " unnamed product"
"ostta12g02930" " Domain of unknown function DUF4206"
"ostta12g03080" " Protein of unknown function DUF4281"
"ostta12g03090" " unnamed product"
"ostta12g03150" " PWI domain"
"ostta13g00010" " unnamed product"
"ostta13g00180" " unnamed product"
"ostta13g00230" " FAS1 domain"
"ostta13g00320" " UTP--glucose-1-phosphate uridylyltransferase"
"ostta13g00380" " unnamed product"
"ostta13g00550" " Phytanoyl-CoA dioxygenase"
"ostta13g00610" " unnamed product"
"ostta13g00750" " unnamed product"
"ostta13g00860" " S-adenosylmethionine decarboxylase subgroup"
"ostta13g00880" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta13g00940" " unnamed product"
"ostta13g01260" " unnamed product"
"ostta13g01330" " unnamed product"
"ostta13g01375" " hypothetical protein"
"ostta13g01430" " unnamed product"
"ostta13g01730" " MaoC-like domain"
"ostta13g01770" " Peptidase C48, SUMO/Sentrin/Ubl1"
"ostta13g01790" " unnamed product"
"ostta13g01830" " unnamed product"
"ostta13g01860" " unnamed product"
"ostta13g01880" " Serine/threonine-protein kinase, active site"
"ostta13g01905" " hypothetical protein"
"ostta13g01930" " unnamed product"
"ostta13g01970" " Protein of unknown function DUF1126"
"ostta13g02050" " unnamed product"
"ostta13g02550" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain n/a  Peptidyl-prolyl cise, FKBP-type, domain"
"ostta13g02580" " Radical SAM"
"ostta13g02640" " Peptidase M1, membrane alanine aminopeptidase, N-terminal"
"ostta13g02740" " unnamed product"
"ostta13g02810" " unnamed product"
"ostta13g02880" " unnamed product"
"ostta13g02890" " Quinonprotein alcohol dehydrogenase-like superfamily n/a  Quinonprotein alcohollike superfamily"
"ostta13g02895" " Pentatricopeptide repeat"
"ostta13g03070" " Restriction endonuclease  type II-like"
"ostta13g03090" " Radical SAM"
"ostta14g00010" " Phospholipase C, phosphatidylinositol-specific, Y domain"
"ostta14g00055" "  n/a  hypothetical protein"
"ostta14g00066" "  n/a  hypothetical protein"
"ostta14g00070" " Dynein heavy chain n/a  Dynein heavy chain"
"ostta14g00185" " Thioredoxin-like fold n/a  Thioredoxin-like fold"
"ostta14g00220" " unnamed product"
"ostta14g00260" " CCAAT-binding transcription factor, subunit B"
"ostta14g00310" " Arg_ACG n/a  unnamed product"
"ostta14g00380" " Mitochondrial 18kDa protein"
"ostta14g00450" " ESCRT-II complex, vps25 subunit"
"ostta14g00460" " Cytochrome c-type biogenesis protein CcsA"
"ostta14g00530" " Yos1-like"
"ostta14g00715" "  n/a  hypothetical protein"
"ostta14g00770" " unnamed product"
"ostta14g00860" " Pre-mRNA splicing Prp18-interacting factor n/a  Pre-mRNA splicing Prp18-interac"
"ostta14g00910" " unnamed product"
"ostta14g00970" " unnamed product"
"ostta14g01050" " Mini-chromosome maintenance complex protein 4 n/a  Mini-chromosome maintenance                                                                                                                                                                                                                                                                                                                                                                                                                                                         4"
"ostta14g01075" " Adenosylcobalamin biosynthesis, ATP:cobIalamin adenosyltransferase-like n/a  Ad biosynthesis, ATP:cobIalamin adenosyltransferase-like"
"ostta14g01090" " unnamed product"
"ostta14g01130" " Vps53-like, N-terminal n/a  Vps53-like, N-terminal"
"ostta14g01160" " Domain of unknown function DUF1747"
"ostta14g01220" " Ribosomal protein S30Ae/sigma 54 modulation protein"
"ostta14g01240" " Vps53-like, N-terminal"
"ostta14g01245" " FMN-binding split barrel n/a  FMN-binding split barrel"
"ostta14g01435" " Domain of unknown function DUF296 n/a  Domain of unknown function DUF296"
"ostta14g01500" " Ankyrin repeat"
"ostta14g01510" " Hly-III-related"
"ostta14g01555" " RNA polymerase Rpb7, N-terminal n/a  RNA polymerase Rpb7, N-terminal"
"ostta14g01590" " Domain of unknown function DUF4485"
"ostta14g01635" "  n/a  hypothetical protein"
"ostta14g01710" " Protein of unknown function DUF501"
"ostta14g01770" " unnamed product"
"ostta14g01790" " unnamed product"
"ostta14g01800" " Actin-related protein 2 Arp2"
"ostta14g01910" " Spore coat protein CotH"
"ostta14g02080" " Tim10/DDP family zinc finger"
"ostta14g02130" " Arf GTPase activating protein"
"ostta14g02190" "  n/a  unnamed product"
"ostta14g02250" " unnamed product"
"ostta14g02420" " Serine hydroxymethyltransferase, pyridoxal phosphate binding site n/a  Serine hnsferase, pyridoxal phosphate binding site"
"ostta14g02450" " unnamed product"
"ostta14g02480" " DNA repair protein Rad4 n/a  DNA repair protein Rad4"
"ostta14g02495" "  n/a  hypothetical protein"
"ostta14g02560" " Kazal domain"
"ostta14g02570" " G-protein beta WD-40 repeat"
"ostta14g02635" " Rossmann-like alpha/beta/alpha sandwich fold"
"ostta14g02670" " Helicase-associated"
"ostta14g02680" " unnamed product"
"ostta14g02690" " unnamed product"
"ostta14g02695" " Nucleolar protein 12 n/a  Nucleolar protein 12"
"ostta14g02720" " Nonaspanin TM9SF n/a  Nonaspanin TM9SF"
"ostta14g02830" " Snf7"
"ostta14g02900" " Histidine phosphatase superfamily, clade-1"
"ostta14g02910" " Acyl-CoA N-acyltransferase"
"ostta14g02990" " unnamed product"
"ostta14g03000" "  n/a  unnamed product"
"ostta15g00100" " Copper type II, ascorbate-dependent monooxygenase, N-terminal   Copper type II,ndent monooxygenase, N-terminal   Copper type II, ascorbate-dependent monooxygenase, N-terminal n/a  Copper type II, ascorbate-dependent monooxygenase, N-terminal n/a  Copper type II, ascorbate-dependent monooxygenase, N-terminal n/a  Copper type II, ascorbate-dependent monooxygenase, N-terminal n/a  Copper type II, ascorbate-dependent monooxygenase, N-terminal n/a  Copper type II, ascorbate-dependent monooxygenase, N-terminal"
"ostta15g00160" " unnamed product"
"ostta15g00195" "  n/a  hypothetical protein"
"ostta15g00220" " Putative rRNA methylase"
"ostta15g00250" " Chaperone tailless complex polypeptide 1 TCP-1"
"ostta15g00270" " unnamed product"
"ostta15g00290" " Domain of unknown function DUF4050"
"ostta15g00350" " Serine/threonine-specific protein phosphatase/bis5-nucleosyl-tetraphosphatase"
"ostta15g00370" " unnamed product"
"ostta15g00390" " Translation elongation/initiation factor/Ribosomal, beta-barrel n/a  Translatioitiation factor/Ribosomal, beta-barrel"
"ostta15g00700" "  n/a  unnamed product"
"ostta15g00710" " unnamed product"
"ostta15g00720" " Thiolase-like, subgroup"
"ostta15g00730" " unnamed product"
"ostta15g00780" " unnamed product"
"ostta15g00800" " Nucleotide-binding, alpha-beta plait"
"ostta15g00830" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta15g00920" " JmjC domain"
"ostta15g00930" " Ribosomal protein S5, N-terminal"
"ostta15g00960" " unnamed product"
"ostta15g00970" " Peptidase S24/S26A/S26B/S26C, beta-ribbon domain"
"ostta15g01120" " unnamed product"
"ostta15g01170" " Ribosomal protein L9, C-terminal n/a  Ribosomal protein L9, C-terminal"
"ostta15g01180" " Ribosomal protein L15, conserved site n/a  Ribosomal protein L15, conserved sit"
"ostta15g01270" " von Willebrand factor, type A n/a  von Willebrand factor, type A"
"ostta15g01330" " Major facilitator superfamily domain, general substrate transporter"
"ostta15g01490" " unnamed product"
"ostta15g01495" " Ribosomal protein L27/L41, mitochondrial n/a  Ribosomal protein L27/L41, mitoch"
"ostta15g01620" " Acyl-CoA N-acyltransferase"
"ostta15g01680" " Urease accessory protein UreD"
"ostta15g01690" " [NiFe]-hydrogenase/urease maturation factor, Ni2-binding GTPase"
"ostta15g01710" " Sodium/solute symporter n/a  Sodium/solute symporter"
"ostta15g01720" " Urease accessory protein UreF"
"ostta15g01735" "  n/a  hypothetical protein"
"ostta15g01770" " Triose-phosphate transporter domain"
"ostta15g01800" " Thiolase-like, subgroup"
"ostta15g01810" " P-loop containing nucleoside triphosphate hydrolase"
"ostta15g01910" " unnamed product"
"ostta15g01940" " unnamed product"
"ostta15g02140" " unnamed product"
"ostta15g02150" " Winged helix-turn-helix DNA-binding domain"
"ostta15g02170" " SANT/Myb domain"
"ostta15g02190" " unnamed product"
"ostta15g02290" " Ribosomal protein L10/L12 n/a  Ribosomal protein L10/L12"
"ostta15g02380" " Methyltransferase type 11 n/a  Methyltransferase type 11"
"ostta15g02475" "  n/a  hypothetical protein"
"ostta15g02580" " Tetratricopeptide repeat-containing domain"
"ostta15g02590" " unnamed product"
"ostta15g02720" " Parkin co-regulated protein"
"ostta15g02750" " High mobility group box domain n/a  High mobility group box domain"
"ostta15g02795" " PDZ domain n/a  PDZ domain"
"ostta15g02875" " Thioredoxin-like fold n/a  Thioredoxin-like fold"
"ostta15g02890" " unnamed product"
"ostta15g02905" "  n/a  hypothetical protein"
"ostta16g00010" " unnamed product"
"ostta16g00110" " unnamed product"
"ostta16g00120" " unnamed product"
"ostta16g00130" " unnamed product"
"ostta16g00150" " unnamed product"
"ostta16g00270" " unnamed product"
"ostta16g00280" " unnamed product"
"ostta16g00310" " unnamed product"
"ostta16g00410" " unnamed product"
"ostta16g00420" " Ferredoxin thioredoxin reductase beta subunit, domain n/a  Ferredoxin thioredoxta subunit, domain"
"ostta16g00450" " Chlorophyll A-B binding protein, plant"
"ostta16g00460" " unnamed product"
"ostta16g00570" " unnamed product"
"ostta16g00620" " MRG domain"
"ostta16g00640" " P-loop containing nucleoside triphosphate hydrolase"
"ostta16g00730" " Acyl-CoA N-acyltransferase"
"ostta16g00750" " unnamed product"
"ostta16g00780" " Cleavage/polyadenylation specificity factor, A subunit, C-terminal"
"ostta16g00890" " unnamed product"
"ostta16g00900" " unnamed product"
"ostta16g00970" " Zinc finger, C2H2"
"ostta16g01130" " unnamed product"
"ostta16g01140" " ABC transporter, conserved site n/a  ABC transporter, conserved site"
"ostta16g01150" " Rossmann-like alpha/beta/alpha sandwich fold"
"ostta16g01220" " unnamed product"
"ostta16g01240" " unnamed product"
"ostta16g01295" " NADP-binding domain n/a  NADP-binding domain"
"ostta16g01360" "  n/a  unnamed product"
"ostta16g01380" " unnamed product"
"ostta16g01400" " unnamed product"
"ostta16g01620" " Photosystem II PsbQ, oxygen evolving complex"
"ostta16g01635" "  n/a  hypothetical protein"
"ostta16g01650" " Tetratricopeptide repeat"
"ostta16g01800" " Cytochrome c oxidase, subunit VIa n/a  Cytochrome c oxidase, subunit VIa"
"ostta16g01840" " unnamed product"
"ostta16g01930" " Regulator of chromosome condensation, RCC1"
"ostta16g01940" " DNA mismatch repair protein MutS-homologue MSH6"
"ostta16g02000" " Protein of unknown function DUF1242"
"ostta16g02075" "  n/a  hypothetical protein"
"ostta16g02080" " Thiamine pyrophosphate enzyme, C-terminal TPP-binding n/a  Thiamine pyrophospharminal TPP-binding"
"ostta16g02105" "  n/a  hypothetical protein"
"ostta16g02180" " Adrenodoxin, iron-sulphur binding site"
"ostta16g02210" " unnamed product"
"ostta16g02240" " Ankyrin repeat n/a  Ankyrin repeat"
"ostta16g02290" " Protein of unknown function DUF1168"
"ostta16g02350" " DNA/RNA helicase, DEAD/DEAH box type, N-terminal n/a  DNA/RNA helicase, DEAD/DEterminal"
"ostta16g02420" " TatD family n/a  TatD family"
