"geneID" "annotation"
"ostta07g02510" " Riboflavin biosynthesis protein RibD"
"ostta07g02530" " Chlorophyll A-B binding protein, plant"
"ostta07g02550" " Zinc finger, RING/FYVE/PHD-type"
"ostta07g02570" " Structural maintenance of chromosomes protein 6"
"ostta07g02590" " Magnesium-protoporphyrin IX methyltransferase"
"ostta07g02630" " Diphthamide synthesis DHP2, eukaryotic"
"ostta07g02710" " Nucleic acid-binding, OB-fold n/a  Nucleic acid-binding, OB-fold"
"ostta07g03020" " Phenylalanine-tRNA ligase, beta subunit, ferrodoxin-fold anticodon-binding"
"ostta07g03040" " Zinc finger, CW-type"
"ostta07g03110" " unnamed product"
"ostta07g03290" " Breast cancer type 1 susceptibility protein BRCA1"
"ostta07g03410" " Zinc finger, GATA-type"
"ostta07g03510" " PIK-related kinase, FATC"
"ostta07g03610" " EF-Hand 1, calcium-binding site"
"ostta07g03635" " Deoxyhypusine synthase"
"ostta07g03830" " Nuclear protein DGCR14"
"ostta07g03840" " Glycosyltransferase, DXD sugar-binding motif"
"ostta07g03920" " Ribonuclease III domain"
"ostta07g04010" " Protein of unknown function DUF3769"
"ostta07g04140" " ATPase, V1 complex, subunit C"
"ostta07g04310" " Nucleotide-binding, alpha-beta plait"
"ostta07g04390" " Signal-recognition particle receptor FtsY"
"ostta07g04430" " unnamed product"
"ostta07g04500" " UbiE/COQ5 methyltransferase"
"ostta07g04510" " Phosphatidate cytidylyltransferase"
"ostta07g04530" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta07g04590" " Replication termination factor 2, RING-finger"
"ostta07g04630" " unnamed product"
"ostta08g00150" " SUF system FeS cluster assembly, SufBD"
"ostta08g00230" " Bestrophin/UPF0187"
"ostta08g00240" " ATP-dependent helicase, C-terminal"
"ostta08g00330" " Serine/threonine-specific protein phosphatase/bis5-nucleosyl-tetraphosphatase"
"ostta08g00420" " Tetratricopeptide repeat"
"ostta08g00460" " Serine/threonine- / dual specificity protein kinase, catalytic  domain n/a  Ser/ dual specificity protein kinase, catalytic  domain n/a  Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"ostta08g00520" " Ankyrin repeat"
"ostta08g00560" " Ferritin-like superfamily"
"ostta08g00610" " unnamed product"
"ostta08g00680" " Bacterial surface protein 26-residue repeat"
"ostta08g00690" " unnamed product"
"ostta08g00770" " Protein-tyrosine phosphatase, low molecular weight"
"ostta08g00790" " Spc97/Spc98"
"ostta08g00820" " Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"ostta08g00830" " Pyruvate phosphate dikinase, PEP/pyruvate-binding"
"ostta08g00840" " Acyl-CoA dehydrogenase/oxidase C-terminal"
"ostta08g00970" " unnamed product"
"ostta08g01080" " LETM1-like"
"ostta08g01100" " UbiA prenyltransferase family"
"ostta08g01210" " Restriction endonuclease  type II-like"
"ostta08g01310" " Carbohydrate binding module family 20"
"ostta08g01330" " High mobility group box domain"
"ostta08g01340" " Helicase, C-terminal"
"ostta08g01400" " G-protein beta WD-40 repeat"
"ostta08g01410" " unnamed product"
"ostta08g01420" " RNA C5-cytosine methyltransferase"
"ostta08g01440" " Bestrophin/UPF0187"
"ostta08g01500" " DnaJ domain"
"ostta08g01520" " BCCT transporter family"
"ostta08g01530" " tRNA/rRNA methyltransferase, SpoU"
"ostta08g01560" " Cytochrome P450, E-class, group I"
"ostta08g01660" " Uncharacterised conserved protein UCP012318"
"ostta08g01670" " WD40 repeat"
"ostta08g01770" " Gamma interferon inducible lysosomal thiol reductase GILT"
"ostta08g01800" " DNA recombination/repair protein RecA, monomer-monomer interface"
"ostta08g01880" " Zinc finger, CCCH-type"
"ostta08g01900" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g01930" " von Willebrand factor, type A"
"ostta08g02070" " Protein of unknown function DUF3067"
"ostta08g02100" " Rhodanese-like domain"
"ostta08g02230" " Cell division protein FtsZ, C-terminal"
"ostta08g02350" " unnamed product"
"ostta08g02360" " HAD-superfamily hydrolase, subfamily IIA"
"ostta08g02410" " UBA-like"
"ostta08g02480" " Glutathione S-transferase, N-terminal"
"ostta08g02500" " unnamed product"
"ostta08g02670" " Quinonprotein alcohol dehydrogenase-like superfamily"
"ostta08g02830" " Initiation factor 2B-related"
"ostta08g02960" " Cyanobacterial aminoacyl-tRNA synthetase, CAAD domain"
"ostta08g03200" " LETM1-like"
"ostta08g03270" " Lipase, class 3"
"ostta08g03310" " Helicase, C-terminal"
"ostta08g03430" " unnamed product"
"ostta08g03540" " unnamed product"
"ostta08g03840" " Cleavage/polyadenylation specificity factor subunit 5"
"ostta08g03990" " SNF2-related"
"ostta08g04040" " ATPase, V0 complex, subunit 116kDa, eukaryotic"
"ostta08g04140" " Peptidoglycan-binding lysin domain"
"ostta08g04240" " Signal transduction histidine kinase, phosphotransfer Hpt domain"
"ostta09g00060" " Transmembrane receptor, eukaryota"
"ostta09g00110" " Thioredoxin-like fold"
"ostta09g00130" " P-loop containing nucleoside triphosphate hydrolase"
"ostta09g00140" " unnamed product"
"ostta09g00150" " TB2/DP1/HVA22-related protein"
"ostta09g00210" " hypothetical protein n/a  unnamed product"
"ostta09g00500" " Haem peroxidase, plant/fungal/bacterial"
"ostta09g00520" " Quinonprotein alcohol dehydrogenase-like superfamily"
"ostta09g00590" " hypothetical protein n/a  unnamed product"
"ostta09g00600" " unnamed product"
"ostta09g00760" " Pentatricopeptide repeat"
"ostta09g00860" " G10 protein"
"ostta09g00975" " hypothetical protein"
"ostta09g01070" " Proteasome/cyclosome repeat"
"ostta09g01130" " unnamed product"
"ostta09g01160" " unnamed product"
"ostta09g01220" " unnamed product"
"ostta09g01440" " Protein of unknown function DUF1092"
"ostta09g01450" " Gaa1-like, GPI transamidase component"
"ostta09g01495" " Ubiquitin interacting motif"
"ostta09g01520" " P-loop containing nucleoside triphosphate hydrolase"
"ostta09g01615" " ABC-2 type transporter"
"ostta09g01760" " Restriction endonuclease  type II-like"
"ostta09g01800" " Zinc finger, DHHC-type, palmitoyltransferase"
"ostta09g01910" " MORN motif"
"ostta09g01920" " unnamed product"
"ostta09g01950" " unnamed product"
"ostta09g02020" " Glycosyl transferase, family 1"
"ostta09g02030" " unnamed product"
"ostta09g02145" " Ubiquitin interacting motif"
"ostta09g02220" " unnamed product"
"ostta09g02470" " Rad1/Rec1/Rad17"
"ostta09g02500" " unnamed product"
"ostta09g02720" " Magnesium transporter MRS2/LPE10"
"ostta09g02790" "' 3''-5'' exonuclease domain'"
"ostta09g02930" " Helicase, C-terminal"
"ostta09g03030" " Eukaryotic porin/Tom40"
"ostta09g03050" " Helicase, C-terminal"
"ostta09g03060" " Malonyl-CoA ACP transacylase, ACP-binding"
"ostta09g03210" " Lecithin:cholesterol/phospholipid:diacylglycerol acyltransferase"
"ostta09g03220" " Kua-ubiquitin conjugating enzyme hybrid, localisation"
"ostta09g03280" " Major facilitator superfamily domain, general substrate transporter"
"ostta09g03350" " TatD family"
"ostta09g03460" " Zinc finger, RING/FYVE/PHD-type"
"ostta09g03570" " Beta-lactamase-like"
"ostta09g03705" " MOZ/SAS-like protein"
"ostta09g03920" " Acyl-CoA N-acyltransferase"
"ostta09g04020" " Bud13"
"ostta09g04150" " P-loop containing nucleoside triphosphate hydrolase"
"ostta09g04160" " Mog1/PsbP, alpha/beta/alpha sandwich"
"ostta09g04190" " Serine/threonine-protein kinase, active site"
"ostta09g04210" " Pleckstrin homology-like domain"
"ostta09g04420" " Chlorophyll A-B binding protein, plant"
"ostta09g04440" " Ankyrin repeat"
"ostta10g00100" " Aminoacyl-tRNA synthetase, class 1a, anticodon-binding"
"ostta10g00200" " Thioredoxin-like fold"
"ostta10g00250" " Translation initiation factor 3"
"ostta10g00310" " DNA primase, UL52/UL70 type, Herpesviridae"
"ostta10g00360" " Endonuclease/exonuclease/phosphatase"
"ostta10g00370" " Mycolic acid cyclopropane synthase"
"ostta10g00565" " Nucleotide-binding, alpha-beta plait"
"ostta10g00600" " DNA methylase, N-6 adenine-specific, conserved site"
"ostta10g00870" " Glycosyltransferase, DXD sugar-binding motif"
"ostta10g01050" " Serine/threonine-protein kinase, active site"
"ostta10g01220" " unnamed product"
"ostta10g01380" " Metal-dependent protein hydrolase"
"ostta10g01460" " Leucine-rich repeat"
"ostta10g01470" " Fructose-bisphosphate aldolase, class II, yeast/E. coli subtype"
"ostta10g01550" " ABC-2 type transporter"
"ostta10g01710" " unnamed product"
"ostta10g01720" " Zinc finger, RING/FYVE/PHD-type"
"ostta10g01740" " tRNA-dihydrouridine synthase, conserved site"
"ostta10g01890" " CBS domain"
"ostta10g01980" " Fatty acid hydroxylase"
"ostta10g02010" " Methyltransferase small domain"
"ostta10g02040" " Short-chain dehydrogenase/reductase SDR"
"ostta10g02190" " Aldehyde dehydrogenase, C-terminal"
"ostta10g02200" " Pyridoxal phosphate-dependent transferase, major region, subdomain 1"
"ostta10g02230" " Choline transporter-like"
"ostta10g02330" " Centromere protein Mis12"
"ostta10g02370" " unnamed product"
"ostta10g02410" " P-loop containing nucleoside triphosphate hydrolase"
"ostta10g02440" " Zinc finger, RING/FYVE/PHD-type"
"ostta10g02520" " unnamed product"
"ostta10g02690" " P-loop containing nucleoside triphosphate hydrolase"
"ostta10g02720" " Fibronectin-binding A, N-terminal"
"ostta10g02730" " unnamed product"
"ostta10g02780" " GTP-binding protein TrmE/Glycine cleavage system T protein, domain 1"
"ostta10g02790" " Serine/threonine-protein kinase, active site"
"ostta10g02850" " Nucleoside diphosphate kinase"
"ostta10g02890" " Zinc finger, RING/FYVE/PHD-type"
"ostta10g03020" " Protein of unknown function DUF1802"
"ostta10g03100" " unnamed product"
"ostta10g03130" " Glycoside hydrolase, catalytic domain"
"ostta10g03185" " hypothetical protein"
"ostta10g03200" " Pyridoxal phosphate-dependent transferase, major region, subdomain 1"
"ostta10g03365" " Thioredoxin, conserved site"
"ostta10g03430" " NAD-dependent epimerase/dehydratase"
"ostta10g03470" " N-acetylglucosaminyl transferase component"
"ostta10g03480" " Oxoglutarate/iron-dependent dioxygenase"
"ostta11g00050" " 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase"
"ostta11g00220" " RNA recognition motif, spliceosomal PrP8"
"ostta11g00560" " unnamed product"
"ostta11g00570" " Tetratricopeptide repeat"
"ostta11g00610" " Adenosine deaminase/editase"
"ostta11g00660" " Short-chain dehydrogenase/reductase SDR"
"ostta11g00690" " Tetrapyrrole biosynthesis, glutamyl-tRNA reductase, N-terminal"
"ostta11g00830" " Nuclear protein 96"
"ostta11g00840" " RmlC-like jelly roll fold"
"ostta11g00940" " DNA primase large subunit, eukaryotic/archaeal"
"ostta11g00950" " unnamed product"
"ostta11g01030" " CO dehydrogenase flavoprotein-like, FAD-binding, subdomain 2"
"ostta11g01060" " DNA-directed RNA polymerase delta subunit/Asxl"
"ostta11g01110" " ABC transporter, conserved site"
"ostta11g01160" " Phosphatidyl serine synthase"
"ostta11g01180" " MT-A70-like"
"ostta11g01190" " unnamed product"
"ostta11g01230" " Histidine phosphatase superfamily, clade-1"
"ostta11g01240" " Protein of unknown function DUF926"
"ostta11g01400" " DNA polymerase alpha, subunit B"
"ostta11g01410" " UDP-galactopyranose mutase"
"ostta11g01500" " Alternative oxidase"
"ostta11g01580" " Dak kinase"
"ostta11g01590" " Armadillo-type fold"
"ostta11g01680" " unnamed product"
"ostta11g01690" " DNA-repair protein, UmuC-like, N-terminal"
"ostta11g01720" " DNA recombination and repair protein Rad51, C-terminal"
"ostta11g01760" " Mini-chromosome maintenance complex protein 4"
"ostta11g01840" " DNA polymerase epsilon, catalytic subunit A, C-terminal"
"ostta11g01900" " unnamed product"
"ostta11g01930" " Aspartyl/Glutamyl-tRNAGln amidotransferase, subunit B/E, catalytic"
"ostta11g01980" " P-loop containing nucleoside triphosphate hydrolase"
"ostta11g01990" " Ubiquitin carboxyl-terminal hydrolases family 2"
"ostta11g02070" " UAA transporter"
"ostta11g02150" " Histone core"
"ostta11g02240" " Serine/threonine-protein kinase, active site"
"ostta11g02290" " NEFA-interacting nuclear protein NIP30, N-terminal"
"ostta11g02350" " Helicase, C-terminal"
"ostta11g02420" " WD40 repeat"
"ostta11g02460" " von Willebrand factor, type A"
"ostta11g02490" " DNA-binding WRKY"
"ostta11g02650" " Uncharacterised protein family UPF0016"
"ostta11g02680" " Endoribonuclease YbeY"
"ostta11g02750" " CAAX amino terminal protease"
"ostta11g02900" "' HAD-superfamily hydrolase, subfamily IG, 5''-nucleotidase'"
"ostta11g02930" " DNA repair protein XRCC4, C-terminal"
"ostta11g02990" " Zinc finger, TRAF-type"
"ostta11g03000" " Putative methyltransferase, DUF3321"
"ostta11g03070" " SANT/Myb domain"
"ostta11g03290" " Leucine-rich repeat, typical subtype"
"ostta12g00400" " Serine/threonine-protein kinase, active site"
"ostta12g00420" " Photosystem II PsbM"
"ostta12g00450" " Streptomyces cyclase/dehydrase"
"ostta12g00460" " unnamed product"
"ostta12g00500" " Serine/threonine-protein kinase, active site"
"ostta12g00520" " unnamed product"
"ostta12g00645" " hypothetical protein"
"ostta12g00660" " unnamed product"
"ostta12g00670" " unnamed product"
"ostta12g00790" " Haem oxygenase-like, multi-helical"
"ostta12g01120" " unnamed product"
"ostta12g01280" " Polyprenyl synthetase"
"ostta12g01300" " unnamed product"
"ostta12g01340" " Diacylglycerol acyltransferase"
"ostta12g01380" " Radical SAM"
"ostta12g01390" " Pheophorbide a oxygenase"
"ostta12g01440" " Tetratricopeptide repeat"
"ostta12g01480" " hypothetical protein n/a  unnamed product"
"ostta12g01600" " Alpha/beta hydrolase fold-1"
"ostta12g01680" " F-box domain"
"ostta12g01690" " unnamed product"
"ostta12g01700" " Oxoglutarate/iron-dependent dioxygenase"
"ostta12g01950" " Erv1/Alr"
"ostta12g01960" " Phosphatidylinositol 3/4-kinase, conserved site"
"ostta12g01970" " Photosystem II Pbs27"
"ostta12g02020" " unnamed product"
"ostta12g02150" " unnamed product"
"ostta12g02170" " Domain of unknown function DUF2431"
"ostta12g02350" " unnamed product"
"ostta12g02440" " von Willebrand factor, type A"
"ostta12g02630" " Drug/metabolite transporter"
"ostta12g02880" " NLI interacting factor"
"ostta12g02930" " Domain of unknown function DUF4206"
"ostta12g02980" " Glucosidase II beta subunit-like"
"ostta12g03060" " Cysteine synthase K/M"
"ostta12g03140" " Heat shock protein DnaJ, cysteine-rich domain"
"ostta12g03170" " Methyltransferase type 11"
"ostta13g00230" " FAS1 domain"
"ostta13g00250" " Voltage-dependent channel, four helix bundle domain"
"ostta13g00290" " Glyoxalase I, conserved site"
"ostta13g00380" " unnamed product"
"ostta13g00400" " Transcription elongation factor Spt6"
"ostta13g00430" " Tetratricopeptide-like helical"
"ostta13g00440" " Ankyrin repeat-containing domain"
"ostta13g00480" " Ankyrin repeat"
"ostta13g00490" " LMBR1-like membrane protein"
"ostta13g00620" " IQ motif, EF-hand binding site"
"ostta13g00830" " ABC transporter, conserved site"
"ostta13g00980" " unnamed product"
"ostta13g00990" " Cation/H+ exchanger"
"ostta13g01120" " Nucleosome assembly protein NAP"
"ostta13g01375" " hypothetical protein"
"ostta13g01380" " Mss4-like"
"ostta13g01400" " SNARE associated Golgi protein"
"ostta13g01490" " Pyridoxal phosphate-dependent transferase, major region, subdomain 1"
"ostta13g01750" " Protein of unknown function DUF3007"
"ostta13g01770" " Peptidase C48, SUMO/Sentrin/Ubl1"
"ostta13g01870" " Xylose isomerase"
"ostta13g01880" " Serine/threonine-protein kinase, active site"
"ostta13g01910" " Protein of unknown function DUF2854"
"ostta13g02110" " unnamed product"
"ostta13g02320" " Ndr"
"ostta13g02420" " Mitochondrial substrate/solute carrier"
"ostta13g02480" " unnamed product"
"ostta13g02500" " Peptidase M1, alanyl aminopeptidase"
"ostta13g02540" " unnamed product"
"ostta13g02680" " Nicotinamide N-methyltransferase-like"
"ostta13g02690" " Nucleoside phosphatase GDA1/CD39"
"ostta13g02720" " RmlC-like jelly roll fold"
"ostta13g02760" " Zinc-finger domain of monoamine-oxidase A repressor R1"
"ostta13g02810" " unnamed product"
"ostta13g02900" " Protein of unknown function DUF3422"
"ostta13g02920" " TRAM/LAG1/CLN8 homology domain"
"ostta13g02960" " P-loop containing nucleoside triphosphate hydrolase"
"ostta13g03000" " Anticodon-binding domain"
"ostta13g03010" " AWS"
"ostta14g00050" " Lipase, class 3 n/a  Lipase, class 3"
"ostta14g00065" " Chlorophyll A-B binding protein, plant n/a  Chlorophyll A-B binding protein, pl"
"ostta14g00075" "  n/a  hypothetical protein"
"ostta14g00480" " unnamed product"
"ostta14g00510" " unnamed product"
"ostta14g00520" " Peptide methionine sulphoxide reductase MsrA n/a  Peptide methionine sulphoxide"
"ostta14g00560" " unnamed product"
"ostta14g00570" " unnamed product"
"ostta14g00630" " Thioredoxin-like fold"
"ostta14g00640" " CRAL-TRIO domain"
"ostta14g00940" " DNA-directed RNA pol I, largest subunit"
"ostta14g01157" "  n/a  hypothetical protein"
"ostta14g01160" " Domain of unknown function DUF1747"
"ostta14g01220" " Ribosomal protein S30Ae/sigma 54 modulation protein"
"ostta14g01310" " unnamed product"
"ostta14g01340" " Zinc finger, RING/FYVE/PHD-type n/a  Zinc finger, RING/FYVE/PHD-type"
"ostta14g01350" " G-protein beta WD-40 repeat n/a  G-protein beta WD-40 repeat"
"ostta14g01370" " Tryptophan/tyrosine permease n/a  Tryptophan/tyrosine permease"
"ostta14g01385" " Oxoglutarate/iron-dependent dioxygenase n/a  Oxoglutarate/iron-dependent dioxyg"
"ostta14g01450" " NAD-dependent DNA ligase, N-terminal"
"ostta14g01470" " unnamed product"
"ostta14g01480" " unnamed product"
"ostta14g01500" " Ankyrin repeat"
"ostta14g01550" " Transcription factor CBF/NF-Y/archaeal histone n/a  Transcription factor CBF/NFtone"
"ostta14g01650" " EGF-like, conserved site"
"ostta14g01820" " unnamed product"
"ostta14g01890" " Malate/L-lactate dehydrogenase"
"ostta14g01930" " unnamed product"
"ostta14g01980" " Methyltransferase type 11"
"ostta14g02345" " Zinc finger, RING/FYVE/PHD-type n/a  Zinc finger, RING/FYVE/PHD-type"
"ostta14g02420" " Serine hydroxymethyltransferase, pyridoxal phosphate binding site n/a  Serine hnsferase, pyridoxal phosphate binding site"
"ostta14g02510" " GPI mannosyltransferase"
"ostta14g02740" " Peptidase M66"
"ostta14g02775" " P-loop containing nucleoside triphosphate hydrolase n/a  P-loop containing nuclhate hydrolase"
"ostta14g02900" " Histidine phosphatase superfamily, clade-1"
"ostta14g03080" " Tetratricopeptide-like helical"
"ostta15g00340" " unnamed product"
"ostta15g00430" " unnamed product"
"ostta15g00540" " unnamed product"
"ostta15g00610" " Major facilitator superfamily domain, general substrate transporter"
"ostta15g00670" " Serine/threonine-protein kinase, active site"
"ostta15g00830" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta15g00900" " NADP-binding domain n/a  NADP-binding domain"
"ostta15g00910" " unnamed product"
"ostta15g01120" " unnamed product"
"ostta15g01150" " unnamed product"
"ostta15g01210" " Tetrahydrofolate dehydrogenase/cyclohydrolase, conserved site n/a  Tetrahydrofoase/cyclohydrolase, conserved site"
"ostta15g01230" " Mog1/PsbP, alpha/beta/alpha sandwich"
"ostta15g01240" " Endonuclease/exonuclease/phosphatase"
"ostta15g01250" " Natural resistance-associated macrophage like"
"ostta15g01260" " DIRP"
"ostta15g01280" " unnamed product"
"ostta15g01610" " Ribosomal biogenesis regulatory protein"
"ostta15g01700" " Urease alpha-subunit, N-terminal n/a  Urease alpha-subunit, N-terminal"
"ostta15g01740" " HECT n/a  HECT"
"ostta15g01750" " MIF4-like, type 1/2/3"
"ostta15g01810" " P-loop containing nucleoside triphosphate hydrolase"
"ostta15g01820" " Peptidase M18"
"ostta15g01850" " NADP-binding domain"
"ostta15g01890" " Thiolase-like, subgroup"
"ostta15g02000" " Thioredoxin-like fold"
"ostta15g02050" " unnamed product"
"ostta15g02060" " WD40 repeat"
"ostta15g02260" " unnamed product"
"ostta15g02410" " Tubulin binding cofactor C"
"ostta15g02460" " Type I phosphodiesterase/nucleotide pyrophosphatase/phosphate transferase   Typterase/nucleotide pyrophosphatase/phosphate transferase   Type I phosphodiesterase/nucleotide pyrophosphatase/phosphate transferase   Type I phosphodiesterase/nucleotide pyrophosphatase/phosphate transferase n/a  Type I phosphodiesterase/nucleotide pyrophosphatase/phosphate transferase n/a  Type I phosphodiesterase/nucleotide pyrophosphatase/phosphate transferase n/a  Type I phosphodiesterase/nucleotide pyrophosphatase/phosphate transfer"
"ostta15g02475" "  n/a  hypothetical protein"
"ostta15g02510" " Lipopolysaccharide-modifying protein"
"ostta15g02670" " Photosystem I PsaD"
"ostta15g02750" " High mobility group box domain n/a  High mobility group box domain"
"ostta15g02820" " Origin recognition complex, subunit 2"
"ostta15g02900" " Glycine cleavage H-protein, subgroup n/a  Glycine cleavage H-protein, subgroup"
"ostta16g00200" " Exocyst complex, component 1/SEC3 n/a  Exocyst complex, component 1/SEC3"
"ostta16g00270" " unnamed product"
"ostta16g00420" " Ferredoxin thioredoxin reductase beta subunit, domain n/a  Ferredoxin thioredoxta subunit, domain"
"ostta16g00450" " Chlorophyll A-B binding protein, plant"
"ostta16g00520" " 2-oxoglutarate dehydrogenase, E1 component n/a  2-oxoglutarate dehydrogenase, E"
"ostta16g00560" " Dihydrodipicolinate reductase, N-terminal"
"ostta16g00580" " DNAJ-containing protein, X-domain n/a  DNAJ-containing protein, X-domain"
"ostta16g00630" " UV radiation resistance protein/autophagy-related protein 14"
"ostta16g00650" " Photosystem II Psb28, class 1"
"ostta16g00860" " Quinonprotein alcohol dehydrogenase-like superfamily"
"ostta16g00950" " Smr protein/MutS2 C-terminal"
"ostta16g00960" " Patatin/Phospholipase A2-related"
"ostta16g00990" " NMD3"
"ostta16g01110" " Protein of unknown function DUF3067"
"ostta16g01145" " ABC transporter, conserved site n/a  ABC transporter, conserved site"
"ostta16g01180" " U2 auxiliary factor small subunit"
"ostta16g01280" " Mago nashi protein"
"ostta16g01450" " Ribose-phosphate diphosphokinase"
"ostta16g01470" "  n/a  unnamed product"
"ostta16g01680" " Tetratricopeptide repeat-containing domain"
"ostta16g01690" " 6-phosphogluconolactonase, DevB-type"
"ostta16g01800" " Cytochrome c oxidase, subunit VIa n/a  Cytochrome c oxidase, subunit VIa"
"ostta16g01860" " DNA polymerase beta-like, N-terminal domain"
"ostta16g01910" " 4-diphosphocytidyl-2C-methyl-D-erythritol kinase"
"ostta16g01980" " Zinc finger, GATA-type"
"ostta16g02060" " snRNA-activating protein complex, subunit 3"
"ostta16g02260" " unnamed product"
"ostta16g02300" " Zinc/iron permease"
"ostta16g02310" " Chlorophyll A-B binding protein, plant"
"ostta16g02345" " Triose-phosphate transporter domain n/a  Triose-phosphate transporter domain"
"ostta16g02380" " unnamed product"
"ostta16g02410" " GINS complex, subunit Psf3"
"ostta16g02570" " C2 calcium-dependent membrane targeting n/a  C2 calcium-dependent membrane targ"
"ostta16g02590" " NADH:ubiquinone oxidoreductase intermediate-associated protein 30"
"ostta16g02620" " Mg2+ transporter protein, CorA-like/Zinc transport protein ZntB"
"ostta17g00100" " GUN4-like"
"ostta17g00420" " unnamed product"
"ostta17g00540" " YjeF C-terminal domain, carbohydrate kinase-related"
"ostta17g00570" " Photosystem I PsaG/PsaK protein n/a  Photosystem I PsaG/PsaK protein"
"ostta17g00620" " SET domain"
"ostta17g00630" " unnamed product"
"ostta17g00780" " DEK, C-terminal"
"ostta17g01170" " Forkhead-associated FHA domain"
"ostta17g01180" " unnamed product"
"ostta17g01230" " Signal transduction histidine kinase-related protein, C-terminal"
"ostta17g01240" " Cyclin-like"
"ostta17g01310" " Ovarian tumour, otubain"
"ostta17g01360" " ATPase-like, ParA/MinD n/a  ATPase-like, ParA/MinD"
"ostta17g01400" " Polyprenyl synthetase"
"ostta17g01550" " DNA methylase, N-6 adenine-specific, conserved site n/a  DNA methylase, N-6 adeconserved site"
"ostta17g01780" " Serine acetyltransferase, N-terminal"
"ostta17g01910" " Peptidase M28"
"ostta17g02008" " UAA transporter n/a  UAA transporter"
"ostta17g02080" " Patatin/Phospholipase A2-related n/a  Patatin/Phospholipase A2-related"
"ostta17g02090" " Citrate synthase-like, small alpha subdomain"
"ostta17g02120" " Beta-lactamase-like"
"ostta17g02130" " Aldo/keto reductase, conserved site n/a  Aldo/keto reductase, conserved site"
"ostta17g02150" " Mitochondrial substrate/solute carrier n/a  Mitochondrial substrate/solute carr"
"ostta17g02180" " unnamed product"
"ostta17g02200" " Pseudouridine synthase, RsuA/RluB/E/F, conserved site"
"ostta17g02310" " M-phase phosphoprotein 6"
"ostta17g02320" " P-loop containing nucleoside triphosphate hydrolase"
"ostta17g02365" " CRAL-TRIO domain n/a  CRAL-TRIO domain"
"ostta18g00030" " unnamed product"
"ostta18g00090" " unnamed product"
"ostta18g00140" " CWC16 protein n/a  CWC16 protein"
"ostta18g00210" " Post-SET domain n/a  Post-SET domain"
"ostta18g00275" "  n/a  hypothetical protein"
"ostta18g00290" " P-loop containing nucleoside triphosphate hydrolase"
"ostta18g00385" " Nucleotide-diphospho-sugar transferase n/a  Nucleotide-diphospho-sugar transfer"
"ostta18g00390" " Nucleotide-diphospho-sugar transferase n/a  Nucleotide-diphospho-sugar transfer"
"ostta18g00500" " Protein of unknown function DUF448 n/a  Protein of unknown function DUF448"
"ostta18g00555" " Male sterility, NAD-binding n/a  Male sterility, NAD-binding"
"ostta18g00560" " Phosphatidylinositol-4-phosphate 5-kinase, core n/a  Phosphatidylinositol-4-pho, core"
"ostta18g00690" " Voltage-dependent channel, four helix bundle domain"
"ostta18g00700" " Satellite virus coat n/a  Satellite virus coat"
"ostta18g00850" " unnamed product"
"ostta18g00930" " Regulator of chromosome condensation, RCC1"
"ostta18g00940" " Formate-tetrahydrofolate ligase, FTHFS"
"ostta18g00970" " unnamed product"
"ostta18g01000" " unnamed product"
"ostta18g01090" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta18g01160" " Poly A polymerase, head domain"
"ostta18g01170" " unnamed product"
"ostta18g01190" " Acyl-CoA N-acyltransferase"
"ostta18g01230" " Chlorophyll A-B binding protein, plant n/a  Chlorophyll A-B binding protein, pl"
"ostta18g01250" " Ferredoxin-NADP+ reductase n/a  Ferredoxin-NADP+ reductase"
"ostta18g01280" " Cyclin A/B/D/E n/a  Cyclin A/B/D/E"
"ostta18g01440" " Replication factor A, C-terminal n/a  Replication factor A, C-terminal"
"ostta18g01510" " ABC/ECF transporter, transmembrane component"
"ostta18g01520" " Methyltransferase type 11"
"ostta18g01550" " NmrA-like"
"ostta18g01620" " Helicase, C-terminal"
"ostta18g01640" " Mitochondrial substrate/solute carrier"
"ostta18g01650" " unnamed product"
"ostta18g01680" " Ribosomal biogenesis, methyltransferase, EMG1/NEP1"
"ostta18g01920" " unnamed product"
"ostta19g00020" " EGF-like, conserved site"
"ostta20g00010" " Ankyrin repeat"
"ostta20g00050" " Thioredoxin-like fold"
"ostta20g00170" " Phytanoyl-CoA dioxygenase"
"ostta20g00220" " unnamed product"
"ostta20g00440" " Superoxide dismutase Cu/Zn / superoxide dismutase copper chaperone"
"ostta20g00630" " ARP2/3 complex, 21kDa subunit p21-Arc"
"ostta20g00700" " Glycosyl hydrolase, five-bladed beta-propellor domain"
"ostta20g00730" " Translation elongation/initiation factor/Ribosomal, beta-barrel n/a  Translatioitiation factor/Ribosomal, beta-barrel n/a  Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta20g00740" " EGF-like, conserved site"
"ostta20g00750" " Sphingomyelin phosphodiesterase 4"
"ostta20g00780" " unnamed product"
"ostta20g00820" " Ankyrin repeat"
"ostta20g00860" " P-loop containing nucleoside triphosphate hydrolase"
