"geneID" "annotation"
"ostta04g03255" " hypothetical protein"
"ostta04g03300" " Protein of unknown function DUF788, TMEM208"
"ostta04g03310" " Aromatic-ring hydroxylase-like"
"ostta04g03380" " WD40 repeat"
"ostta04g03450" " unnamed product"
"ostta04g03530" " Gamma tubulin complex protein 3"
"ostta04g03550" " Malic enzyme, NAD-binding"
"ostta04g03570" " unnamed product"
"ostta04g03590" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain"
"ostta04g03630" " Parallel beta-helix repeat"
"ostta04g03650" " unnamed product"
"ostta04g03660" " Ankyrin repeat"
"ostta04g03710" " Protein kinase-like domain"
"ostta04g03730" " Prenylated rab acceptor PRA1"
"ostta04g03740" " Arsenite/antimonite efflux pump membrane protein,  ArsB"
"ostta04g03920" " unnamed product"
"ostta04g03970" " Reactive oxygen species modulator 1"
"ostta04g04010" " WD40 repeat"
"ostta04g04020" " Band 7 protein"
"ostta04g04040" " Heat shock protein 70 family"
"ostta04g04050" " Armadillo-type fold"
"ostta04g04070" " unnamed product"
"ostta04g04080" " Sodium/sulphate symporter"
"ostta04g04090" " Chloride channel, voltage gated"
"ostta04g04150" " PetM of cytochrome b6/f complex subunit 7"
"ostta04g04160" " Zinc finger, RING/FYVE/PHD-type"
"ostta04g04230" " Ribosomal protein L28"
"ostta04g04340" " Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain"
"ostta04g04390" " Succinyl-CoA synthetase-like"
"ostta04g04440" " Sensitivity To Red Light Reduced-like, SRR1"
"ostta04g04510" " S15/NS1, RNA-binding"
"ostta04g04730" " Ubiquitin-conjugating enzyme, active site"
"ostta04g04750" " Branched-chain amino acid aminotransferase II"
"ostta04g04880" " unnamed product"
"ostta04g04900" " Initiator tRNA phosphoribosyl transferase"
"ostta04g05010" " DNA-binding domain"
"ostta04g05060" " Vesicle transport protein, SFT2-like"
"ostta04g05220" " Zinc finger, PHD-finger"
"ostta04g05280" " Helicase, C-terminal"
"ostta04g05310" " unnamed product"
"ostta04g05350" " IGR protein motif"
"ostta04g05360" " SPX, N-terminal"
"ostta04g05410" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta04g05460" " HCNGP-like"
"ostta04g05510" " Ankyrin repeat"
"ostta04g05560" " unnamed product"
"ostta04g05570" " Galectin, carbohydrate recognition domain"
"ostta05g00030" " unnamed product"
"ostta05g00040" " FAD-dependent pyridine nucleotide-disulphide oxidoreductase"
"ostta05g00050" " tRNA guanine-N-7 methyltransferase"
"ostta05g00060" " Serine hydrolase FSH"
"ostta05g00070" " Zinc finger, RING/FYVE/PHD-type"
"ostta05g00140" " unnamed product"
"ostta05g00170" " NLI interacting factor"
"ostta05g00190" " Galactose oxidase, beta-propeller"
"ostta05g00200" " Immunoglobulin-like fold"
"ostta05g00210" " CRAL-TRIO domain"
"ostta05g00230" " unnamed product"
"ostta05g00270" " DNA photolyase, FAD-binding/Cryptochrome, C-terminal"
"ostta05g00310" " Breast cancer type 1 susceptibility protein BRCA1"
"ostta05g00330" " DNA polymerase A"
"ostta05g00420" " Transcription factor IIIC, subunit 5"
"ostta05g00440" " Carbon-nitrogen hydrolase"
"ostta05g00470" " Ammonium transporter AmtB-like domain"
"ostta05g00520" " Mss4-like"
"ostta05g00530" " Short-chain dehydrogenase/reductase SDR"
"ostta05g00610" " Sodium/calcium exchanger membrane region"
"ostta05g00660" " Zinc finger, CCCH-type"
"ostta05g00690" " H/ACA ribonucleoprotein complex, subunit Nop10"
"ostta05g00730" " unnamed product"
"ostta05g00750" " SAC3/GANP/Nin1/mts3/eIF-3 p25"
"ostta05g00760" " unnamed product"
"ostta05g00800" " Photosystem I PsaG/PsaK protein"
"ostta05g00830" " unnamed product"
"ostta05g00890" " Histidine phosphatase superfamily, clade-1"
"ostta05g00910" " Tetratricopeptide repeat"
"ostta05g00950" " tRNA guanine-N-7 methyltransferase"
"ostta05g01110" " DNA-directed RNA polymerase delta subunit/Asxl"
"ostta05g01150" " Histone methylation DOT1"
"ostta05g01210" " Prefoldin"
"ostta05g01220" " G-protein beta WD-40 repeat"
"ostta05g01250" " Single-stranded nucleic acid binding R3H"
"ostta05g01270" " Transmembrane protein TauE like"
"ostta05g01320" " Helicase, C-terminal"
"ostta05g01360" " D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding"
"ostta05g01370" " Cold-shock protein, DNA-binding"
"ostta05g01390" " unnamed product"
"ostta05g01400" " Phox homologous domain"
"ostta05g01490" " RmlC-like jelly roll fold"
"ostta05g01495" " hypothetical protein"
"ostta05g01510" " Chlorophyll a/b binding protein domain"
"ostta05g01530" " unnamed product"
"ostta05g01570" " Rab-GTPase-TBC domain"
"ostta05g01600" " PRONE domain"
"ostta05g01610" " unnamed product"
"ostta05g01680" " P-loop containing nucleoside triphosphate hydrolase"
"ostta05g01690" " HECT"
"ostta05g01700" " unnamed product"
"ostta05g01740" " HAD-superfamily hydrolase,subfamily IIIA"
"ostta05g01750" " unnamed product"
"ostta05g01780" " Chlorophyll A-B binding protein, plant"
"ostta05g01840" " Peptidase S24/S26A/S26B/S26C"
"ostta05g01880" " Regulator of chromosome condensation, RCC1"
"ostta05g01890" " DNA/RNA-binding protein Alba-like"
"ostta05g01930" " Serine endopeptidase DegP2"
"ostta05g01950" " unnamed product"
"ostta05g02000" " unnamed product"
"ostta05g02020" " Serine/threonine-protein kinase, active site"
"ostta05g02070" " Protein of unknown function DUF3054"
"ostta05g02110" " Tetratricopeptide-like helical"
"ostta05g02120" " Helicase, C-terminal"
"ostta05g02150" " Protein of unknown function DUF2358"
"ostta05g02170" " Inhibitor of growth protein, N-terminal"
"ostta05g02180" " Thioredoxin, conserved site"
"ostta05g02330" " MIF4-like, type 1/2/3"
"ostta05g02390" " ABC transporter, conserved site"
"ostta05g02410" " Methyltransferase type 11"
"ostta05g02430" " Serine/threonine-protein kinase, active site"
"ostta05g02440" " unnamed product"
"ostta05g02460" " Serine/threonine-protein kinase, active site"
"ostta05g02560" " Organic solute transporter Ost-alpha"
"ostta05g02620" " Ubiquitin-conjugating enzyme, active site"
"ostta05g02680" " Armadillo-type fold"
"ostta05g02700" " Autophagy-related protein 9"
"ostta05g02710" " Uncharacterised protein family UPF0016"
"ostta05g02730" " Protein of unknown function DUF389"
"ostta05g02760" " Nucleotide-binding, alpha-beta plait"
"ostta05g02790" " PDZ-binding protein, CRIPT"
"ostta05g02845" " hypothetical protein"
"ostta05g02850" " unnamed product"
"ostta05g02950" " Proteasome B-type subunit"
"ostta05g02970" " Kae1/YgjD family"
"ostta05g02990" " Biotin/lipoate A/B protein ligase"
"ostta05g03040" " Protein phosphatase 2C"
"ostta05g03060" " Dienelactone hydrolase"
"ostta05g03110" " Zinc finger, HIT-type"
"ostta05g03170" " Endoribonuclease L-PSP/chorismate mutase-like"
"ostta05g03220" " Maf1 regulator"
"ostta05g03260" " Restriction endonuclease  type II-like"
"ostta05g03360" " Protein of unknown function DUF1421"
"ostta05g03370" " Major facilitator superfamily domain, general substrate transporter"
"ostta05g03420" " Ribosomal RNA large subunit methyltransferase E"
"ostta05g03480" " Nucleotide-binding, alpha-beta plait"
"ostta05g03490" " Immunoglobulin-like fold"
"ostta05g03520" " Peptidyl-prolyl cis-trans isomerase, PpiC-type, conserved site"
"ostta05g03540" " Zinc finger, PHD-finger"
"ostta05g03580" " Histone-fold"
"ostta05g03590" " Eukaryotic initiation factor 3, gamma subunit"
"ostta05g03640" " t-SNARE"
"ostta05g03680" " unnamed product"
"ostta05g03710" " Protein of unknown function DUF3353"
"ostta05g03720" " unnamed product"
"ostta05g03760" " Helicase, C-terminal"
"ostta05g03820" " Ribosomal protein L34"
"ostta05g03890" " Major facilitator superfamily domain, general substrate transporter"
"ostta05g03980" " Pentatricopeptide repeat"
"ostta05g04060" " Parallel beta-helix repeat"
"ostta05g04070" " Glucosamine-fructose-6-phosphate aminotransferase, isomerising"
"ostta05g04140" " Bicarbonate transporter, eukaryotic"
"ostta05g04170" " Nucleotide-binding, alpha-beta plait"
"ostta05g04250" " unnamed product"
"ostta05g04280" " Protein of unknown function DUF2046"
"ostta05g04320" " JAB/MPN domain"
"ostta05g04390" " unnamed product"
"ostta05g04450" " Ankyrin repeat"
"ostta05g04460" " HSP40/DnaJ peptide-binding"
"ostta05g04490" " unnamed product"
"ostta05g04560" " Photosystem II PsbR"
"ostta05g04730" " Inositol monophosphatase, metal-binding site"
"ostta05g04840" " Methyltransferase domain"
"ostta05g04860" " unnamed product"
"ostta05g04950" " Exosome complex RNA-binding protein 1/RRP40/RRP4"
"ostta05g04960" " von Willebrand factor, type A"
"ostta05g05000" " Homoserine dehydrogenase, conserved site"
"ostta05g05010" " DEAD/DEAH-box helicase, putative"
"ostta06g00130" " unnamed product"
"ostta06g00150" " Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal"
"ostta06g00180" " Uncharacterised protein family, ATP binding"
"ostta06g00200" " Nicotinamide N-methyltransferase-like"
"ostta06g00210" " Tetracycline resistance protein, TetA/multidrug resistance protein MdtG"
"ostta06g00250" " Photosystem I PsaN, reaction centre subunit N"
"ostta06g00380" " ENTH/VHS"
"ostta06g00480" " Amidase"
"ostta06g00490" " WD40/YVTN repeat-like-containing domain"
"ostta06g00580" " Spermidine/spermine synthases family"
"ostta06g00620" " DnaJ domain, conserved site"
"ostta06g00630" " Winged helix-turn-helix DNA-binding domain"
"ostta06g00640" " DnaJ domain"
"ostta06g00680" " Ubiquitin-like protein Atg12"
"ostta06g00690" " Thioredoxin-like fold"
"ostta06g00830" " unnamed product"
"ostta06g00850" " Uso1/p115-like vesicle tethering protein, C-terminal"
"ostta06g00910" " unnamed product"
"ostta06g00940" " Serine/threonine-protein kinase, active site"
"ostta06g01010" " WASH complex, subunit strumpellin"
"ostta06g01040" " Glucose-inhibited division protein A-related"
"ostta06g01050" " unnamed product"
"ostta06g01150" " Ribosomal protein L7Ae/L30e/S12e/Gadd45"
"ostta06g01180" " IMP-specific 5-nucleotidase"
"ostta06g01270" " unnamed product"
"ostta06g01390" " Nucleotide-diphospho-sugar transferase"
"ostta06g01560" " Small-subunit processome, Utp11"
"ostta06g01600" " Peptide chain release factor"
"ostta06g01630" " Peptidase M50, putative membrane-associated zinc metallopeptidase"
"ostta06g01640" " Ribosomal protein L29"
"ostta06g01660" " Glucose-inhibited division protein A-related, conserved site"
"ostta06g01690" " Protein of unknown function DUF760"
"ostta06g01720" " Nucleotide-binding, alpha-beta plait"
"ostta06g01750" " Protein phosphatase 2C, manganese/magnesium aspartate binding site"
"ostta06g01770" " Protein of unknown function DUF775"
"ostta06g01840" " Heavy-metal-associated, conserved site"
"ostta06g02030" " Ubiquitin-conjugating enzyme, E2"
"ostta06g02140" " unnamed product"
"ostta06g02170" " WD40/YVTN repeat-like-containing domain"
"ostta06g02190" " DnaJ domain"
"ostta06g02370" " unnamed product"
"ostta06g02510" " Conserved hypothetical protein CHP02058"
"ostta06g02520" " Protein DA1 like"
"ostta06g02600" " Aminotransferases, class-I, pyridoxal-phosphate-binding site"
"ostta06g02660" " Proteasome maturation factor UMP1"
"ostta06g02790" " unnamed product"
"ostta06g02830" " Drug/metabolite transporter"
"ostta06g02840" " Carotene isomerase"
"ostta06g02870" " unnamed product"
"ostta06g02900" " Pterin-binding"
"ostta06g03000" " Adenosine/AMP deaminase domain"
"ostta06g03030" " unnamed product"
"ostta06g03080" " Protein phosphatase 2C"
"ostta06g03120" " Succinate dehydrogenase/Fumarate reductase, transmembrane subunit"
"ostta06g03150" " Nucleotidyl transferase domain"
"ostta06g03170" " Synaptobrevin"
"ostta06g03190" " Sec-independent protein translocase protein TatA/B/E"
"ostta06g03220" " 2Fe-2S ferredoxin-type domain"
"ostta06g03350" " unnamed product"
"ostta06g03370" " Protoporphyrinogen oxidase, C-terminal domain"
"ostta06g03380" " Putative 5-3 exonuclease"
"ostta06g03400" " Domain of unknown function DUF4477"
"ostta06g03420" " Pseudouridine synthase I, TruA, C-terminal"
"ostta06g03450" " Metalloenzyme, LuxS/M16 peptidase-like"
"ostta06g03470" " unnamed product"
"ostta06g03530" " Dual specificity phosphatase, subgroup, catalytic domain"
"ostta06g03540" " unnamed product"
"ostta06g03550" " Tubulin binding cofactor C-like domain"
"ostta06g03650" " unnamed product"
"ostta06g03740" " Ubiquitin-associated/translation elongation factor EF1B, N-terminal, eukaryote"
"ostta06g03850" " TatD family"
"ostta06g03860" " DnaJ domain"
"ostta06g03870" " Protein of unknown function DUF2009"
"ostta06g03880" " Bacterial transferase hexapeptide repeat"
"ostta06g03890" " Helicase, C-terminal"
"ostta06g03930" " Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily"
"ostta06g03950" " SAP domain"
"ostta06g04030" " Bile acid:sodium symporter"
"ostta06g04080" " unnamed product"
"ostta06g04120" " HAD hydrolase, subfamily IA"
"ostta06g04140" " unnamed product"
"ostta06g04170" " P-loop containing nucleoside triphosphate hydrolase"
"ostta06g04220" " Sec1-like protein"
"ostta06g04260" " unnamed product"
"ostta06g04280" " unnamed product"
"ostta06g04390" " WD40/YVTN repeat-like-containing domain"
"ostta06g04450" " Thiolase-like, subgroup"
"ostta06g04460" " Dynein heavy chain"
"ostta06g04480" " tRNA isopentenyltransferase"
"ostta06g04510" " Zinc finger, RING/FYVE/PHD-type"
"ostta06g04570" " Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily"
"ostta07g00020" " Mre11, DNA-binding"
"ostta07g00080" " RWP-RK domain"
"ostta07g00190" " unnamed product"
"ostta07g00210" " G-patch domain"
"ostta07g00230" " Rhodanese-like domain"
"ostta07g00250" " Ham1-like protein"
"ostta07g00270" " Quinonprotein alcohol dehydrogenase-like superfamily"
"ostta07g00400" " unnamed product"
"ostta07g00410" " unnamed product"
"ostta07g00450" " Biopterin transport-related protein BT1"
"ostta07g00480" " Short-chain dehydrogenase/reductase SDR"
"ostta07g00490" " Basic-leucine zipper domain"
"ostta07g00500" " unnamed product"
"ostta07g00520" " unnamed product"
"ostta07g00600" " Integral membrane protein TerC"
"ostta07g00680" " LNS2, Lipin/Ned1/Smp2"
"ostta07g00750" " Zinc finger, double-stranded RNA binding"
"ostta07g00830" " unnamed product"
"ostta07g00880" " Phosphatidate cytidylyltransferase"
"ostta07g00890" " Leucine-rich repeat, ribonuclease inhibitor subtype"
"ostta07g01050" " Tensin phosphatase, C2 domain"
"ostta07g01060" " unnamed product"
"ostta07g01070" " Protein of unknown function DUF72"
"ostta07g01090" " Histone deacetylase superfamily"
"ostta07g01180" " unnamed product"
"ostta07g01190" " WD40/YVTN repeat-like-containing domain"
"ostta07g01210" " Multi antimicrobial extrusion protein"
"ostta07g01220" " Rab-GTPase-TBC domain"
"ostta07g01380" " DNA-repair protein, UmuC-like, N-terminal"
"ostta07g01390" " unnamed product"
"ostta07g01420" " WD40 repeat"
"ostta07g01580" " ABC transporter, conserved site"
"ostta07g01590" "' Pseudouridine-5''-phosphate glycosidase'"
"ostta07g01750" " Oxoglutarate/iron-dependent dioxygenase"
"ostta07g01780" " Uncharacterised conserved protein UCP014543"
"ostta07g01820" " Aminoglycoside phosphotransferase"
"ostta07g01830" " A1 cistron-splicing factor, AAR2"
"ostta07g01850" " unnamed product"
"ostta07g01880" " Alanine-tRNA ligase, class IIc, anti-codon-binding domain"
"ostta07g01940" " DNA-directed RNA polymerase Rpb11, 13-16kDa subunit, conserved site"
"ostta07g01975" " V-ATPase proteolipid subunit"
"ostta07g02050" " Phosphorylated CTD interacting factor 1, WW domain"
"ostta07g02090" " Uncharacterised protein family Ycf49"
"ostta07g02110" " Ribulose bisphosphate carboxylase, large subunit, ferrodoxin-like N-terminal"
"ostta07g02140" " Protein phosphatase 2C"
"ostta07g02240" " Armadillo-type fold"
"ostta07g02290" " Tetraspanin/Peripherin"
"ostta07g02330" " unnamed product"
"ostta07g02350" " Helicase, C-terminal"
"ostta07g02360" " Diacylglycerol kinase, catalytic domain"
"ostta07g02390" " Mediator complex, subunit Med14"
"ostta07g02440" " unnamed product"
"ostta07g02470" " Peptidase S16, lon N-terminal"
"ostta07g02480" " YCII-related"
"ostta07g02510" " Riboflavin biosynthesis protein RibD"
"ostta07g02620" " Tetracycline resistance protein, TetA/multidrug resistance protein MdtG"
"ostta07g02630" " Diphthamide synthesis DHP2, eukaryotic"
"ostta07g02700" " Small GTPase superfamily, Rho type"
"ostta07g02710" " Nucleic acid-binding, OB-fold n/a  Nucleic acid-binding, OB-fold"
"ostta07g02820" " Helicase, C-terminal"
"ostta07g02840" " ENTH/VHS"
"ostta07g02860" " Major facilitator superfamily domain, general substrate transporter"
"ostta07g02910" " Thioredoxin-like fold"
"ostta07g03020" " Phenylalanine-tRNA ligase, beta subunit, ferrodoxin-fold anticodon-binding"
"ostta07g03060" " Conserved oligomeric Golgi complex subunit 7"
"ostta07g03130" " Cobalamin vitamin B12 biosynthesis CobW-like, C-terminal"
"ostta07g03140" " unnamed product"
"ostta07g03190" " Ribosome-binding factor A"
"ostta07g03270" " SF-assemblin"
"ostta07g03340" " 1-acyl-sn-glycerol-3-phosphate acyltransferase"
"ostta07g03380" " Helicase, C-terminal"
"ostta07g03410" " Zinc finger, GATA-type"
"ostta07g03470" " Protein of unknown function DUF3754"
"ostta07g03480" "' RNA 3''-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta'"
"ostta07g03500" " Protein of unknown function DUF1517"
"ostta07g03530" " P-type ATPase, phosphorylation site"
"ostta07g03560" " Tetratricopeptide repeat-containing domain"
"ostta07g03610" " EF-Hand 1, calcium-binding site"
"ostta07g03640" " Glycoside hydrolase, family 2/20, immunoglobulin-like beta-sandwich domain"
"ostta07g03660" " Helicase, C-terminal"
"ostta07g03680" " unnamed product"
"ostta07g03690" " unnamed product"
"ostta07g03700" " Deoxyhypusine synthase"
"ostta07g03710" " unnamed product"
"ostta07g03720" " Serine hydrolase FSH"
"ostta07g03800" " Domain of unknown function DUF1995"
"ostta07g03830" " Nuclear protein DGCR14"
"ostta07g03980" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta07g04150" " unnamed product"
"ostta07g04220" " Protein of unknown function DUF2930"
"ostta07g04270" " Serine/threonine-protein kinase, active site"
"ostta07g04300" " P-loop containing nucleoside triphosphate hydrolase"
"ostta07g04320" " Basic-leucine zipper domain"
"ostta07g04330" " Eukaryotic translation initiation factor 3 subunit A"
"ostta07g04350" " Armadillo-type fold"
"ostta07g04360" " NADP-binding domain"
"ostta07g04490" " unnamed product"
"ostta07g04540" " Phospholipase/carboxylesterase/thioesterase"
"ostta07g04640" " Serine acetyltransferase, N-terminal"
"ostta08g00100" " unnamed product"
"ostta08g00120" " unnamed product"
"ostta08g00130" " Protein phosphatase 4 core regulatory subunit R2"
"ostta08g00170" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta08g00480" " NOSIC"
"ostta08g00490" " Quinonprotein alcohol dehydrogenase-like superfamily"
"ostta08g00520" " Ankyrin repeat"
"ostta08g00660" " Helicase, C-terminal"
"ostta08g00690" " unnamed product"
"ostta08g00700" " Protein-L-isoaspartateD-aspartate O-methyltransferase"
"ostta08g00720" " Protein of unknown function DUF2930"
"ostta08g00760" " Protein of unknown function DUF1415"
"ostta08g00780" " Protein kinase-like domain"
"ostta08g00910" " unnamed product"
"ostta08g00920" " PCI/PINT associated module"
"ostta08g00980" " Rudiment single hybrid motif"
"ostta08g01130" " Ankyrin repeat"
"ostta08g01140" " unnamed product"
"ostta08g01155" " hypothetical protein"
"ostta08g01170" " SMN complex, gem-associated protein 7"
"ostta08g01200" " Ribosomal protein S35, mitochondrial"
"ostta08g01240" " Bacterial surface protein 26-residue repeat"
"ostta08g01270" " MIF4-like, type 1/2/3 n/a  MIF4-like, type 1/2/3"
"ostta08g01340" " Helicase, C-terminal"
"ostta08g01350" " DnaJ-like protein C11, C-terminal"
"ostta08g01370" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g01470" " unnamed product"
"ostta08g01480" " Zinc finger, RanBP2-type"
"ostta08g01500" " DnaJ domain"
"ostta08g01510" " WLM"
"ostta08g01620" " Putative glutamine amidotransferase type 2"
"ostta08g01660" " Uncharacterised conserved protein UCP012318"
"ostta08g01770" " Gamma interferon inducible lysosomal thiol reductase GILT"
"ostta08g01780" "' 4''-phosphopantetheinyl transferase superfamily'"
"ostta08g01850" " Suppressor of forked"
"ostta08g01970" " RAP domain"
"ostta08g01980" " Ribosomal protein L31"
"ostta08g02010" " Aminoacyl-tRNA synthetase, class II"
"ostta08g02040" " Helicase, C-terminal"
"ostta08g02070" " Protein of unknown function DUF3067"
"ostta08g02080" " Sel1-like"
"ostta08g02230" " Cell division protein FtsZ, C-terminal"
"ostta08g02240" " Branched-chain amino acid aminotransferase II"
"ostta08g02280" " Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, CybS"
"ostta08g02370" " Cyclin, N-terminal"
"ostta08g02410" " UBA-like"
"ostta08g02440" " GrpE nucleotide exchange factor, coiled-coil"
"ostta08g02460" " Regulator of chromosome condensation, RCC1"
"ostta08g02500" " unnamed product"
"ostta08g02510" " Carbamoyl-phosphate synthase large subunit, CPSase domain"
"ostta08g02570" " Small GTPase superfamily, Rho type"
"ostta08g02640" " RmlC-like jelly roll fold"
"ostta08g02660" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta08g02680" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta08g02720" " NADP-dependent oxidoreductase domain"
"ostta08g02780" " Mitochondrial substrate/solute carrier"
"ostta08g02880" " G-patch domain"
"ostta08g02890" " FeS cluster insertion protein"
"ostta08g02960" " Cyanobacterial aminoacyl-tRNA synthetase, CAAD domain"
"ostta08g03030" " Peptidase C2, calpain family"
"ostta08g03060" " SecY/SEC61-alpha family"
"ostta08g03070" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g03200" " LETM1-like"
"ostta08g03230" " Helicase, C-terminal"
"ostta08g03290" " unnamed product"
"ostta08g03360" " LRAT-like domain"
"ostta08g03400" " Zinc finger C2H2-type/integrase DNA-binding domain"
"ostta08g03430" " unnamed product"
"ostta08g03460" " Ribonuclease H1, N-terminal"
"ostta08g03470" " Beta-lactamase-related"
"ostta08g03480" " FAD linked oxidase, N-terminal"
"ostta08g03500" " Heat shock protein DnaJ, cysteine-rich domain"
"ostta08g03550" " Mitochondrial import inner membrane translocase subunit Tim8"
"ostta08g03640" " unnamed product"
"ostta08g03690" " Adenosine deaminase/editase"
"ostta08g03740" " unnamed product"
"ostta08g03920" " unnamed product"
"ostta08g03970" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g04080" " Pre-mRNA-splicing factor  Cwf15/Cwc15"
"ostta08g04180" " unnamed product"
"ostta08g04260" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g04300" " NADP-binding domain"
"ostta08g04310" " Diacylglycerol acyltransferase"
"ostta09g00010" " unnamed product"
"ostta09g00170" " Metalloenzyme, LuxS/M16 peptidase-like"
"ostta09g00300" " Uncharacterised protein family Ycf20"
"ostta09g00340" " unnamed product"
"ostta09g00400" " Peptidase S9, prolyl oligopeptidase, catalytic domain"
"ostta09g00470" " DnaJ domain"
"ostta09g00490" " unnamed product"
"ostta09g00520" " Quinonprotein alcohol dehydrogenase-like superfamily"
"ostta09g00580" " ATPase, F1 complex, delta/epsilon subunit"
"ostta09g00600" " unnamed product"
"ostta09g00670" " unnamed product"
"ostta09g00700" " NADP-binding domain"
"ostta09g00720" " Tetratricopeptide repeat"
"ostta09g00750" " Ubiquitin fusion degradation protein UFD1"
"ostta09g00785" " hypothetical protein"
"ostta09g00950" " unnamed product"
"ostta09g01000" " Lysine-specific demethylase NO66/MYC-induced nuclear antigen"
"ostta09g01080" " ATPase, F1 complex, gamma subunit conserved site"
"ostta09g01130" " unnamed product"
"ostta09g01170" " EF-Hand 1, calcium-binding site"
"ostta09g01240" " Sterol-sensing domain"
"ostta09g01290" " Patatin/Phospholipase A2-related"
"ostta09g01300" " Armadillo-type fold"
"ostta09g01380" " Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site"
"ostta09g01430" " Tyrosine-protein kinase, active site"
"ostta09g01450" " Gaa1-like, GPI transamidase component"
"ostta09g01520" " P-loop containing nucleoside triphosphate hydrolase"
"ostta09g01560" " GC-rich sequence DNA-binding factor domain"
"ostta09g01640" " MOZ/SAS-like protein"
"ostta09g01660" " unnamed product"
"ostta09g01670" " HCaRG"
"ostta09g01750" " unnamed product"
"ostta09g01780" " Helicase, C-terminal n/a  Helicase, C-terminal"
"ostta09g01810" " unnamed product"
"ostta09g01900" " P-loop containing nucleoside triphosphate hydrolase"
"ostta09g01940" " Immunoglobulin E-set"
"ostta09g02000" " unnamed product"
"ostta09g02040" " unnamed product"
"ostta09g02100" " Phosphoribosyltransferase domain"
"ostta09g02110" " Thioredoxin, conserved site"
"ostta09g02140" " Ubiquitin interacting motif n/a  Ubiquitin interacting motif n/a  Ubiquitin int"
"ostta09g02170" " 26S proteasome, regulatory subunit Rpn7"
"ostta09g02180" " tRNA/rRNA methyltransferase, SpoU"
"ostta09g02220" " unnamed product"
"ostta09g02340" " tRNA wybutosine-synthesizing protein"
"ostta09g02360" " Adenylate kinase"
"ostta09g02470" " Rad1/Rec1/Rad17"
"ostta09g02530" " GNS1/SUR4 membrane protein"
"ostta09g02560" " RmlC-like jelly roll fold"
"ostta09g02570" " Co-chaperone Hsc20"
"ostta09g02690" " Dihydroneopterin aldolase"
"ostta09g02710" " unnamed product"
"ostta09g02730" " RNA C5-cytosine methyltransferase"
"ostta09g02890" " Zinc finger, RING-CH-type"
"ostta09g02900" " unnamed product"
"ostta09g02930" " Helicase, C-terminal"
"ostta09g02980" " Neurolysin/Thimet oligopeptidase, N-terminal"
"ostta09g02990" " Cystinosin/ERS1p repeat"
"ostta09g03020" " Adenylylsulphate kinase"
"ostta09g03030" " Eukaryotic porin/Tom40"
"ostta09g03060" " Malonyl-CoA ACP transacylase, ACP-binding"
"ostta09g03070" " unnamed product"
"ostta09g03100" " unnamed product"
"ostta09g03190" " ABC transporter, conserved site"
"ostta09g03225" " Ankyrin repeat"
"ostta09g03280" " Major facilitator superfamily domain, general substrate transporter"
"ostta09g03310" " unnamed product"
"ostta09g03370" " tRNA guanine-N-7 methyltransferase"
"ostta09g03380" " unnamed product"
"ostta09g03440" " unnamed product"
"ostta09g03500" " unnamed product"
"ostta09g03510" " Protein arginine N-methyltransferase"
"ostta09g03555" " DNA recombination and repair protein Rad51, C-terminal"
"ostta09g03560" " P-loop containing nucleoside triphosphate hydrolase"
"ostta09g03610" " unnamed product"
"ostta09g03670" " Voltage-dependent channel, four helix bundle domain"
"ostta09g03770" " Chloride channel, voltage gated"
"ostta09g03840" " SEP domain"
"ostta09g03870" " Heat shock protein 70 family"
"ostta09g03890" " Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"ostta09g04000" " DNA-directed RNA polymerase, phage-type"
"ostta09g04010" " Ribosomal protein L2 domain 2"
"ostta09g04040" " Triose-phosphate transporter domain"
"ostta09g04090" " Alpha-ketoglutarate-dependent dioxygenase AlkB-like"
"ostta09g04110" " Biotin/lipoate A/B protein ligase"
"ostta09g04120" " unnamed product"
"ostta09g04140" " unnamed product"
"ostta09g04180" " ENTH/VHS"
"ostta09g04185" " hypothetical protein"
"ostta09g04190" " Serine/threonine-protein kinase, active site"
"ostta09g04250" " Ribonuclease II/R"
"ostta09g04270" " Tetratricopeptide repeat"
"ostta09g04400" " Heat shock protein DnaJ, cysteine-rich domain"
"ostta09g04530" " Ankyrin repeat-containing domain"
"ostta10g00010" " Suppressor of forked"
"ostta10g00080" " Helicase, C-terminal"
"ostta10g00110" " NIF system FeS cluster assembly, NifU, C-terminal"
