"geneID" "annotation"
"ostta03g00250" " Zinc finger, CCCH-type"
"ostta03g00270" " Armadillo-type fold"
"ostta03g00290" " Arfaptin homology AH domain/BAR domain"
"ostta03g00300" " Steadiness box"
"ostta03g00330" " Donson"
"ostta03g00360" " Nucleic acid-binding, OB-fold"
"ostta03g00400" " U2 snRNP auxilliary factor, large subunit, splicing factor"
"ostta03g00410" " Drug/metabolite transporter"
"ostta03g00420" " HD/PDEase domain"
"ostta03g00440" " unnamed product"
"ostta03g00470" " unnamed product"
"ostta03g00480" " Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site"
"ostta03g00500" " Decaprenyl diphosphate synthase-like"
"ostta03g00510" " BCCT transporter family"
"ostta03g00560" " unnamed product"
"ostta03g00580" " Mitochondrial import inner membrane translocase subunit Tim21"
"ostta03g00590" " Major facilitator superfamily domain, general substrate transporter"
"ostta03g00600" " unnamed product"
"ostta03g00610" " 3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal"
"ostta03g00620" " Triose phosphate/phosphoenolpyruvate translocator"
"ostta03g00640" " Peptidase S1C"
"ostta03g00650" " Aromatic-ring hydroxylase-like"
"ostta03g00670" " unnamed product"
"ostta03g00680" " Thioredoxin, conserved site"
"ostta03g00700" " Oxoglutarate/iron-dependent dioxygenase"
"ostta03g00730" " Histidine phosphatase superfamily, clade-1"
"ostta03g00740" " Leucine-rich repeat, ribonuclease inhibitor subtype"
"ostta03g00760" " Transcription factor MYC/MYB N-terminal"
"ostta03g00770" " MIF4-like, type 1/2/3"
"ostta03g00810" " unnamed product"
"ostta03g00820" " Carbohydrate kinase, FGGY, C-terminal"
"ostta03g00840" " SANT/Myb domain"
"ostta03g00860" " Nucleotide-binding, alpha-beta plait"
"ostta03g00880" " Prenyltransferase/squalene oxidase"
"ostta03g00910" " unnamed product"
"ostta03g00950" " Protein of unknown function DUF2838"
"ostta03g00960" " Ankyrin repeat"
"ostta03g00970" " Mitochondrial import inner membrane translocase subunit Tim10/Tim12"
"ostta03g00980" " Major facilitator superfamily domain, general substrate transporter"
"ostta03g01000" " Beta-lactamase-like"
"ostta03g01010" " unnamed product"
"ostta03g01040" " Inositol monophosphatase, metal-binding site"
"ostta03g01050" " Frag1/DRAM/Sfk1"
"ostta03g01070" " DNA-directed RNA polymerase Rpb11, 13-16kDa subunit, conserved site"
"ostta03g01080" " Chaperonin-like RbcX"
"ostta03g01090" " Zinc finger, PHD-finger"
"ostta03g01130" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g01140" " Exonuclease, RNase T/DNA polymerase III"
"ostta03g01170" " Ribosomal protein S10"
"ostta03g01200" " Spermidine/spermine synthases family"
"ostta03g01210" " TPMT family"
"ostta03g01270" " Rhodanese-like domain"
"ostta03g01300" " Tetratricopeptide repeat"
"ostta03g01310" " unnamed product"
"ostta03g01320" " Asparagine synthase, glutamine-hydrolyzing"
"ostta03g01330" " unnamed product"
"ostta03g01350" " unnamed product"
"ostta03g01360" " unnamed product"
"ostta03g01370" " Alcohol dehydrogenase superfamily, zinc-type"
"ostta03g01400" " Ribosomal protein L13"
"ostta03g01410" " Transaldolase"
"ostta03g01430" " unnamed product"
"ostta03g01440" " Plastid lipid-associated protein/fibrillin conserved domain"
"ostta03g01450" " Armadillo-type fold"
"ostta03g01500" " Armadillo-like helical"
"ostta03g01510" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g01520" " Mpv17/PMP22"
"ostta03g01525" " Domain of unknown function DUF3641"
"ostta03g01540" " unnamed product"
"ostta03g01550" " unnamed product"
"ostta03g01570" " Domain of unknown function DUF292, eukaryotic"
"ostta03g01590" " Sel1-like"
"ostta03g01610" " EMSY N-terminal"
"ostta03g01620" " unnamed product"
"ostta03g01640" " ABC transporter, conserved site"
"ostta03g01670" " WD40/YVTN repeat-like-containing domain"
"ostta03g01680" " Helicase, C-terminal"
"ostta03g01690" " Tetratricopeptide repeat"
"ostta03g01710" " Triose-phosphate transporter domain"
"ostta03g01720" " Oxoglutarate/iron-dependent dioxygenase"
"ostta03g01740" " unnamed product"
"ostta03g01790" " unnamed product"
"ostta03g01820" " Hyaluronan/mRNA-binding protein"
"ostta03g01850" " unnamed product"
"ostta03g01880" " tRNA-dihydrouridine synthase, conserved site"
"ostta03g01890" " Phosphatidylinositol 3/4-kinase, conserved site"
"ostta03g01910" " Mitochondrial inner membrane translocase subunit Tim17/Tim22/Tim23/peroxisomal"
"ostta03g01940" " G-patch domain"
"ostta03g01950" " Adipose-regulatory protein, Seipin"
"ostta03g01970" " Major facilitator superfamily domain, general substrate transporter"
"ostta03g01990" " Ribonuclease H-like domain"
"ostta03g02010" " Complex 1 LYR protein"
"ostta03g02030" " unnamed product"
"ostta03g02060" " rRNA processing"
"ostta03g02090" " Major royal jelly-related"
"ostta03g02100" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta03g02120" " unnamed product"
"ostta03g02150" " Exoribonuclease, phosphorolytic domain 2"
"ostta03g02210" " WD40 repeat"
"ostta03g02220" " DNA-binding domain"
"ostta03g02230" " Membrane insertase OXA1/ALB3/YidC"
"ostta03g02240" " YHYH domain"
"ostta03g02260" " unnamed product"
"ostta03g02280" " NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3"
"ostta03g02300" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta03g02320" " GPI mannosyltransferase"
"ostta03g02330" " Leucine rich repeat 4"
"ostta03g02340" " Helicase, C-terminal"
"ostta03g02350" " unnamed product"
"ostta03g02360" " TATA-binding protein interacting TIP20"
"ostta03g02370" " Rhodanese-like domain"
"ostta03g02390" " Polyprenyl synthetase"
"ostta03g02400" " Kinetochore protein Nuf2"
"ostta03g02410" " Nucleotide-binding, alpha-beta plait"
"ostta03g02420" " Aspartyl/glutamyl-tRNAAsn/Gln amidotransferase, C subunit"
"ostta03g02440" " GPR1/FUN34/yaaH"
"ostta03g02450" " Armadillo-type fold"
"ostta03g02470" " Acetohydroxy acid isomeroreductase, catalytic"
"ostta03g02510" " Ubiquitin-conjugating enzyme/RWD-like"
"ostta03g02520" " Amino acid transporter, transmembrane"
"ostta03g02530" " Exoribonuclease, phosphorolytic domain 2"
"ostta03g02600" " Nucleoporin protein Ndc1-Nup"
"ostta03g02610" " tRNA uracil54-C5-methyltransferase,TrmA,  proteobacteria"
"ostta03g02630" " Exodeoxyribonuclease III xth"
"ostta03g02640" " Tetratricopeptide-like helical"
"ostta03g02650" " Ribosome biogenesis protein BRX1"
"ostta03g02660" " Major facilitator superfamily domain, general substrate transporter"
"ostta03g02700" " F-box domain"
"ostta03g02740" " Basic-leucine zipper domain"
"ostta03g02760" " Origin recognition complex, subunit 5"
"ostta03g02780" " unnamed product"
"ostta03g02810" " Prefoldin"
"ostta03g02840" " Poly A polymerase, head domain"
"ostta03g02850" " POPLD"
"ostta03g02860" " Aminoacyl-tRNA synthetase, class Ia"
"ostta03g02890" " NADP-binding domain"
"ostta03g02925" " Photosystem II Psp29, biogenesis"
"ostta03g02930" " unnamed product"
"ostta03g02960" " Ribosomal protein L28"
"ostta03g02970" " Vacuolar H+-ATPase G subunit"
"ostta03g02980" " Myb domain, plants"
"ostta03g03010" " Ribosomal RNA large subunit methyltransferase E"
"ostta03g03020" " RmlC-like jelly roll fold"
"ostta03g03030" " Histidine phosphatase superfamily, clade-2"
"ostta03g03040" " Fatty acid desaturase, type 1"
"ostta03g03080" " 3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal"
"ostta03g03090" " unnamed product"
"ostta03g03130" " T-complex protein 1, alpha subunit"
"ostta03g03140" " tRNA wybutosine-synthesis"
"ostta03g03170" " PapD-like"
"ostta03g03180" " Glycoside hydrolase, catalytic domain n/a  Glycoside hydrolase, catalytic domaie hydrolase, catalytic domain"
"ostta03g03230" " unnamed product"
"ostta03g03260" " Phosphoserine aminotransferase"
"ostta03g03270" " Pseudouridine synthase, RsuA/RluB/C/D/E/F"
"ostta03g03280" " Ribosomal RNA small subunit methyltransferase E"
"ostta03g03320" " unnamed product"
"ostta03g03340" " Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site"
"ostta03g03350" " Tetratricopeptide-like helical"
"ostta03g03360" " 26S proteasome subunit P45"
"ostta03g03380" " Zinc finger, N-recognin"
"ostta03g03390" " Transcription factor jumonji, JmjN"
"ostta03g03410" " Serine/threonine-protein kinase, active site"
"ostta03g03460" " Concanavalin A-like lectin/glucanases superfamily"
"ostta03g03500" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain"
"ostta03g03510" " NADP-binding domain"
"ostta03g03520" " T-complex protein 1, theta subunit"
"ostta03g03550" " Leucine-rich repeat, ribonuclease inhibitor subtype"
"ostta03g03560" " unnamed product"
"ostta03g03620" " Cytochrome P450, conserved site"
"ostta03g03640" " Zinc finger, DHHC-type, palmitoyltransferase"
"ostta03g03670" " F-box domain"
"ostta03g03680" " Nucleotide-binding, alpha-beta plait"
"ostta03g03690" " unnamed product"
"ostta03g03710" " Shugoshin, C-terminal n/a  Shugoshin, C-terminal"
"ostta03g03760" " Arf GTPase activating protein"
"ostta03g03770" " Protein of unknown function DUF2052, coiled-coil"
"ostta03g03780" " Structural maintenance of chromosomes protein"
"ostta03g03790" " unnamed product"
"ostta03g03800" " Domain of unknown function DUF1995"
"ostta03g03830" " Methyltransferase type 11"
"ostta03g03860" " Aconitase/3-isopropylmalate dehydratase, swivel"
"ostta03g03870" " Peptidase M24, methionine aminopeptidase"
"ostta03g03890" " JmjC domain"
"ostta03g03920" " unnamed product"
"ostta03g03930" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g03940" " Nucleotide-binding, alpha-beta plait"
"ostta03g03970" " WD40 repeat"
"ostta03g04010" " Beta-hydroxyacyl-acyl-carrier-protein dehydratase FabZ"
"ostta03g04025" " hypothetical protein"
"ostta03g04050" " unnamed product"
"ostta03g04060" " RNA C5-cytosine methyltransferase"
"ostta03g04090" " Forkhead-associated FHA domain"
"ostta03g04110" " unnamed product"
"ostta03g04130" " Rubisco LS methyltransferase, substrate-binding domain"
"ostta03g04140" " Armadillo-type fold"
"ostta03g04150" " Quinolinate phosphoribosyl transferase, C-terminal"
"ostta03g04160" " Saposin-like type B, 1"
"ostta03g04180" " TB2/DP1/HVA22-related protein"
"ostta03g04190" " Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain"
"ostta03g04200" " ARP2/3 complex, 34kDa subunit p34-Arc"
"ostta03g04210" " Ubiquitin supergroup"
"ostta03g04220" " Histone acetyl transferase HAT1 N-terminal"
"ostta03g04260" " RNA-binding S4 domain"
"ostta03g04270" " unnamed product"
"ostta03g04300" " Ribonuclease H-like domain"
"ostta03g04330" " Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site n/a  Cyclotidyl-prolyl cis-trans isomerase, conserved site"
"ostta03g04345" " hypothetical protein"
"ostta03g04350" " Peptide methionine sulphoxide reductase MsrA"
"ostta03g04420" " unnamed product"
"ostta03g04450" " unnamed product"
"ostta03g04460" " Thioredoxin-like fold"
"ostta03g04530" " Major facilitator superfamily domain, general substrate transporter"
"ostta03g04540" " Chlorophyll A-B binding protein, plant"
"ostta03g04550" " Chlorophyll A-B binding protein, plant"
"ostta03g04560" " Rubisco LS methyltransferase, substrate-binding domain"
"ostta03g04590" " Helicase, C-terminal"
"ostta03g04610" " Protein of unknown function DUF92, TMEM19"
"ostta03g04620" " 6-phosphogluconate dehydrogenase, C-terminal-like"
"ostta03g04635" " hypothetical protein"
"ostta03g04670" " 5-methyltetrahydrofolate--homocysteine methyltransferase"
"ostta03g04680" " Mitochondrial import inner membrane translocase subunit Tim50"
"ostta03g04700" " Protein phosphatase 2C"
"ostta03g04710" " Drug/metabolite transporter"
"ostta03g04730" " Helicase, C-terminal"
"ostta03g04750" " ABC transporter, conserved site"
"ostta03g04760" " TLDc"
"ostta03g04810" " Translation initiation factor 3"
"ostta03g04820" " Endoribonuclease L-PSP/chorismate mutase-like"
"ostta03g04830" " Microtubule-associated protein RP/EB"
"ostta03g04840" " DNA-directed RNA polymerase, subunit C11/M/9 n/a  DNA-directed RNA polymerase,"
"ostta03g04860" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g04890" " Glycosyl transferase, family 1"
"ostta03g04900" " Cation-transporting P-type ATPase, C-terminal"
"ostta03g04950" " tRNA 2-selenouridine synthase"
"ostta03g04970" " tRNA guanine26-N2-dimethyltransferase"
"ostta03g05020" " Ubiquitin-activating enzyme, E1, active site"
"ostta03g05030" " Nucleotide-diphospho-sugar transferase"
"ostta03g05040" " P-loop containing nucleoside triphosphate hydrolase"
"ostta03g05090" " Vacuolar protein sorting-associated protein 13A N-terminal domain"
"ostta03g05100" " DnaJ domain"
"ostta03g05110" " Methylmalonic aciduria and homocystinuria type D protein"
"ostta03g05120" " DNA mismatch repair protein MutS-like, N-terminal"
"ostta03g05130" " unnamed product"
"ostta03g05140" " ABC transporter, conserved site"
"ostta03g05145" " Aminoacyl-tRNA synthetase, class 1a, anticodon-binding"
"ostta03g05160" " Cysteinyl-tRNA synthetase/mycothiol ligase"
"ostta03g05180" " Kelch-type beta propeller"
"ostta03g05190" " Protein phosphatase 2C PP2C-like domain"
"ostta03g05205" " CBS domain"
"ostta03g05210" " Leucine-rich repeat"
"ostta03g05220" " Cytochrome c oxidase assembly protein PET191"
"ostta03g05230" " Acyl-CoA N-acyltransferase"
"ostta03g05240" " unnamed product"
"ostta03g05250" " unnamed product"
"ostta03g05270" " unnamed product"
"ostta03g05310" " unnamed product"
"ostta03g05340" " unnamed product"
"ostta03g05360" " unnamed product"
"ostta03g05370" " P60-like"
"ostta03g05390" " Translocation protein Sec63"
"ostta03g05420" " Serine/threonine-protein kinase, active site"
"ostta03g05430" " Mitochondrial substrate/solute carrier n/a  Mitochondrial substrate/solute carr"
"ostta03g05490" " Hydroxyacylglutathione hydrolase"
"ostta03g05520" " unnamed product"
"ostta03g05530" " Zinc finger, PHD-finger"
"ostta03g05540" " Armadillo-type fold"
"ostta03g05590" " CDP-alcohol phosphatidyltransferase"
"ostta03g05630" " Carotenoid oxygenase"
"ostta03g05700" " Bud-site selection protein, BUD22"
"ostta03g05720" " Regulator of chromosome condensation, RCC1"
"ostta03g05760" " Ribosomal protein S13"
"ostta03g05770" " unnamed product"
"ostta03g05800" " SET domain"
"ostta03g05810" " DNA repair nuclease, XPF-type/Helicase"
"ostta03g05840" " unnamed product"
"ostta03g05850" " Thioredoxin, conserved site"
"ostta03g05860" " Zinc finger, DHHC-type, palmitoyltransferase"
"ostta03g05885" " SET domain"
"ostta03g05890" " SET domain"
"ostta03g05910" " Aldehyde dehydrogenase, C-terminal"
"ostta03g05920" " Succinyl-CoA synthetase-like"
"ostta03g05960" " Derlin"
"ostta03g05970" " ATPase, vacuolar ER assembly factor, Vma12"
"ostta04g00040" " Pre-mRNA-processing protein PRP40"
"ostta04g00050" " unnamed product"
"ostta04g00060" " Peptidase C54"
"ostta04g00080" " unnamed product"
"ostta04g00090" " Translation elongation factor EFTs/EF1B, dimerisation"
"ostta04g00110" " Serine/threonine-protein kinase, active site"
"ostta04g00120" " Metridin-like ShK toxin"
"ostta04g00125" " Metridin-like ShK toxin n/a  Metridin-like ShK toxin"
"ostta04g00170" " Domain of unknown function DUF4101"
"ostta04g00180" " Nicotinamide N-methyltransferase-like"
"ostta04g00190" " Zinc finger, PHD-finger"
"ostta04g00220" " Cold-shock protein, DNA-binding"
"ostta04g00260" " ADF/Cofilin/Destrin"
"ostta04g00330" " K Homology domain, type 1"
"ostta04g00340" " unnamed product"
"ostta04g00350" " IQ motif, EF-hand binding site"
"ostta04g00370" " Ankyrin repeat"
"ostta04g00380" " Pyrophosphate-dependent phosphofructokinase TP0108"
"ostta04g00390" " GINS complex, subunit Sld5"
"ostta04g00410" " Aquaporin-like"
"ostta04g00420" " HSP20-like chaperone"
"ostta04g00450" " Mini-chromosome maintenance, DNA-dependent ATPase"
"ostta04g00480" " DNA/RNA helicase, DEAD/DEAH box type, N-terminal"
"ostta04g00510" " WD40 repeat"
"ostta04g00530" " RHD3/Sey1"
"ostta04g00540" " unnamed product"
"ostta04g00560" " Structural maintenance of chromosomes Smc2"
"ostta04g00570" " Pentatricopeptide repeat"
"ostta04g00600" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta04g00610" " ABC-2 type transporter"
"ostta04g00620" " Tetratricopeptide repeat"
"ostta04g00640" " Oxoglutarate/iron-dependent dioxygenase"
"ostta04g00650" " Protein of unknown function DUF819"
"ostta04g00670" " unnamed product"
"ostta04g00700" " DEAD2"
"ostta04g00720" " SGT1"
"ostta04g00740" " Sec1-like protein"
"ostta04g00770" " Small-subunit processome, Utp14"
"ostta04g00780" " Multi antimicrobial extrusion protein"
"ostta04g00800" " Tetratricopeptide repeat"
"ostta04g00810" " 3-dehydroquinate synthase"
"ostta04g00815" " hypothetical protein"
"ostta04g00850" " Protein phosphatase 2C PP2C-like domain"
"ostta04g00860" " Glucose-6-phosphate 1-epimerase"
"ostta04g00880" " ABC transporter, conserved site"
"ostta04g00890" " Oxoglutarate/iron-dependent dioxygenase"
"ostta04g00960" " IQ motif, EF-hand binding site"
"ostta04g01030" " Iron-dependent fumarate hydratase"
"ostta04g01040" " unnamed product"
"ostta04g01080" " Universal stress protein A"
"ostta04g01100" " Phosphoribosyl-ATP pyrophosphohydrolase-like"
"ostta04g01120" " Ribosomal protein S1, RNA-binding domain"
"ostta04g01130" " unnamed product"
"ostta04g01180" " Type I phosphodiesterase/nucleotide pyrophosphatase/phosphate transferase"
"ostta04g01210" " unnamed product"
"ostta04g01220" " Rcd1"
"ostta04g01230" " Tetratricopeptide repeat"
"ostta04g01240" " unnamed product"
"ostta04g01300" " Insulin-like growth factor binding protein, N-terminal"
"ostta04g01350" " unnamed product"
"ostta04g01360" " Prp31 C-terminal"
"ostta04g01380" " unnamed product"
"ostta04g01390" " Major facilitator superfamily domain, general substrate transporter"
"ostta04g01400" " Manganese/iron superoxide dismutase, binding site"
"ostta04g01410" " Ankyrin repeat"
"ostta04g01420" " RFT1"
"ostta04g01480" " Ribosomal protein S5 domain 2-type fold, subgroup"
"ostta04g01490" " Basic-leucine zipper domain"
"ostta04g01500" " Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily"
"ostta04g01520" " unnamed product"
"ostta04g01530" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta04g01540" " Regulator of chromosome condensation, RCC1"
"ostta04g01550" " WD40/YVTN repeat-like-containing domain"
"ostta04g01560" " DnaJ domain"
"ostta04g01600" " Flavoprotein"
"ostta04g01620" " unnamed product"
"ostta04g01640" " unnamed product"
"ostta04g01680" " Serine/threonine-protein kinase, active site"
"ostta04g01690" " Acyl-CoA N-acyltransferase"
"ostta04g01700" " Elongation factor G, III-V domain"
"ostta04g01720" " Zinc finger, TRAF-type"
"ostta04g01730" " WD40 repeat"
"ostta04g01745" " Glycoside hydrolase, catalytic domain"
"ostta04g01750" " EF-Hand 1, calcium-binding site"
"ostta04g01770" " Nucleotide-binding, alpha-beta plait"
"ostta04g01780" " Acyl-CoA N-acyltransferase"
"ostta04g01810" " Small GTPase superfamily, Ras type"
"ostta04g01840" " unnamed product"
"ostta04g01870" " Endonuclease/exonuclease/phosphatase"
"ostta04g01880" " unnamed product"
"ostta04g01900" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g01960" " Armadillo-type fold"
"ostta04g01980" " Glycosyl transferase, family 35"
"ostta04g01990" " Spc97/Spc98"
"ostta04g01995" " Peptidase M20, dimerisation domain"
"ostta04g02000" " Peptidase M20, dimerisation domain"
"ostta04g02010" " Sodium/solute symporter"
"ostta04g02030" " Leucine-rich repeat, ribonuclease inhibitor subtype"
"ostta04g02050" " DNA mismatch repair protein MutS-like, N-terminal"
"ostta04g02060" " Ankyrin repeat"
"ostta04g02080" " Squalene/phytoene synthase"
"ostta04g02090" " Magnesium chelatase, subunit H, N-terminal"
"ostta04g02180" " U6 snRNA-associated Sm-like protein LSm4/Small nuclear ribonucleoprotein Sm D1/"
"ostta04g02220" " unnamed product"
"ostta04g02240" " Diacylglycerol kinase, catalytic domain"
"ostta04g02250" " DnaJ domain"
"ostta04g02260" " Cobalamin vitamin B12 biosynthesis CobW-like, C-terminal"
"ostta04g02270" " RmlC-like jelly roll fold"
"ostta04g02280" " Zinc finger, C2H2, LYAR-type"
"ostta04g02290" " Nucleotide-diphospho-sugar transferase"
"ostta04g02320" " unnamed product"
"ostta04g02330" " unnamed product"
"ostta04g02380" " Histone chaperone, ASF1-like"
"ostta04g02390" " Glycoside hydrolase, superfamily"
"ostta04g02440" " unnamed product"
"ostta04g02450" " unnamed product"
"ostta04g02460" " unnamed product"
"ostta04g02480" " Cytochrome b561/ferric reductase transmembrane"
"ostta04g02490" " Sodium/sulphate symporter"
"ostta04g02500" " Mog1/PsbP, alpha/beta/alpha sandwich"
"ostta04g02540" " Molybdenum cofactor biosynthesis, MoeB"
"ostta04g02570" " unnamed product"
"ostta04g02580" " Cytochrome c, class IA/ IB"
"ostta04g02600" " Tat binding protein 1-interacting"
"ostta04g02610" " Clathrin/coatomer adaptor, adaptin-like, N-terminal"
"ostta04g02620" " Peptide methionine sulphoxide reductase MsrA"
"ostta04g02630" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g02660" " FAD linked oxidase, N-terminal"
"ostta04g02690" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain"
"ostta04g02700" " Proline-rich protein PRCC"
"ostta04g02720" " Epoxide hydrolase-like"
"ostta04g02750" " ATPase, V1 complex, subunit F"
"ostta04g02760" " Zinc finger, HIT-type"
"ostta04g02770" " Helicase, C-terminal"
"ostta04g02780" " SecY/SEC61-alpha family"
"ostta04g02800" " Heavy metal-associated domain, HMA"
"ostta04g02810" " RNA methyltransferase, RsmD"
"ostta04g02850" " Zinc finger, Dof-type"
"ostta04g02870" " Peptidase M23"
"ostta04g02880" " Oxoglutarate/iron-dependent dioxygenase"
"ostta04g02950" " 2Fe-2S ferredoxin-type domain"
"ostta04g02970" " Ribosomal protein L1, 2-layer alpha/beta-sandwich"
"ostta04g03010" " Bicarbonate transporter, C-terminal"
"ostta04g03030" " Radical SAM"
"ostta04g03040" " unnamed product"
"ostta04g03070" " unnamed product"
"ostta04g03080" " Thioredoxin, conserved site"
"ostta04g03120" " unnamed product"
"ostta04g03140" " Protein of unknown function DUF2410"
"ostta04g03160" " WD40 repeat"
"ostta04g03200" " unnamed product"
"ostta04g03210" " Isy1-like splicing"
"ostta04g03250" " Arfaptin homology AH domain/BAR domain"
"ostta04g03255" " hypothetical protein"
"ostta04g03260" " Ubiquitin-conjugating enzyme, active site"
"ostta04g03270" " 1-deoxy-D-xylulose 5-phosphate reductoisomerase, N-terminal"
"ostta04g03300" " Protein of unknown function DUF788, TMEM208"
"ostta04g03320" " Glutathione S-transferase, N-terminal"
"ostta04g03330" " unnamed product"
"ostta04g03340" " Ankyrin repeat"
"ostta04g03350" " unnamed product"
"ostta04g03360" " unnamed product"
"ostta04g03380" " WD40 repeat"
"ostta04g03400" " unnamed product"
"ostta04g03440" " Concanavalin A-like lectin/glucanases superfamily"
"ostta04g03450" " unnamed product"
"ostta04g03460" " Zinc finger, PHD-finger"
"ostta04g03470" " Phosphatidate cytidylyltransferase"
"ostta04g03490" " Telomerase ribonucleoprotein complex - RNA-binding domain"
"ostta04g03550" " Malic enzyme, NAD-binding"
"ostta04g03570" " unnamed product"
"ostta04g03600" " unnamed product"
"ostta04g03620" " Zinc finger, B-box"
"ostta04g03650" " unnamed product"
"ostta04g03660" " Ankyrin repeat"
"ostta04g03710" " Protein kinase-like domain"
"ostta04g03720" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g03760" " Carbon-nitrogen hydrolase"
"ostta04g03790" " Ribonuclease P/MRP protein subunit"
"ostta04g03800" " Pyrophosphate-energised proton pump"
"ostta04g03810" " Band 7 protein"
"ostta04g03840" " YL1 nuclear"
"ostta04g03850" " unnamed product"
"ostta04g03890" " unnamed product"
"ostta04g03900" " Pyridine nucleotide-disulphide oxidoreductase, FAD/NADP-binding domain"
"ostta04g03920" " unnamed product"
"ostta04g03930" " unnamed product"
"ostta04g03940" " Glycosyl hydrolase, family 13, catalytic domain"
"ostta04g03950" " Ctr copper transporter"
"ostta04g03960" " Orn/DAP/Arg decarboxylase 2, N-terminal"
"ostta04g03970" " Reactive oxygen species modulator 1"
"ostta04g03990" " Beta-catenin-interacting ICAT"
"ostta04g04010" " WD40 repeat"
"ostta04g04040" " Heat shock protein 70 family"
"ostta04g04050" " Armadillo-type fold"
"ostta04g04070" " unnamed product"
"ostta04g04090" " Chloride channel, voltage gated"
"ostta04g04100" " Ankyrin repeat-containing domain"
"ostta04g04200" " Uncharacterised protein family UPF0016"
"ostta04g04240" " Zinc finger, CCCH-type"
"ostta04g04270" " Methyltransferase type 11"
"ostta04g04280" " Sodium/calcium exchanger membrane region"
"ostta04g04330" " Ubiquitinyl hydrolase"
"ostta04g04340" " Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain"
"ostta04g04360" " unnamed product"
"ostta04g04370" " Tetratricopeptide repeat-containing domain"
"ostta04g04390" " Succinyl-CoA synthetase-like"
"ostta04g04420" " Fructose-bisphosphate aldolase, class-I"
"ostta04g04430" " Short-chain dehydrogenase/reductase SDR"
"ostta04g04490" " unnamed product"
"ostta04g04500" " UBX"
"ostta04g04520" " Major facilitator superfamily domain, general substrate transporter"
"ostta04g04560" " Histone deacetylation protein Rxt3"
"ostta04g04570" " Protein of unknown function DUF3531"
"ostta04g04580" " WD40/YVTN repeat-like-containing domain"
"ostta04g04630" " unnamed product"
"ostta04g04640" " CDC45 family"
"ostta04g04720" " Phytanoyl-CoA dioxygenase"
"ostta04g04730" " Ubiquitin-conjugating enzyme, active site"
"ostta04g04770" " Myb domain, plants"
"ostta04g04780" " Protein of unknown function DUF846, eukaryotic"
"ostta04g04830" " Pyridine nucleotide-disulphide oxidoreductase, class I, active site"
"ostta04g04860" " NHL repeat"
"ostta04g04870" " Ribosomal protein L7/L12, C-terminal"
"ostta04g04880" " unnamed product"
"ostta04g04890" " unnamed product"
"ostta04g04910" " DNA-directed RNA polymerase RPB5 subunit, eukaryote/virus"
"ostta04g04920" " unnamed product"
"ostta04g04930" " Nucleotide-binding, alpha-beta plait"
"ostta04g04950" " Methyltransferase domain"
"ostta04g04960" " EF-hand domain pair"
"ostta04g05010" " DNA-binding domain"
"ostta04g05040" " Serine/threonine-protein kinase, active site"
"ostta04g05060" " Vesicle transport protein, SFT2-like"
"ostta04g05070" " Histone-fold"
"ostta04g05100" " unnamed product"
"ostta04g05130" " unnamed product"
"ostta04g05160" " unnamed product"
"ostta04g05210" " Zinc finger, GRF-type"
"ostta04g05220" " Zinc finger, PHD-finger"
"ostta04g05230" " Integrase-like, catalytic core"
"ostta04g05250" " Ribosomal protein L11 methyltransferase"
"ostta04g05260" " Tetratricopeptide repeat"
"ostta04g05280" " Helicase, C-terminal"
"ostta04g05310" " unnamed product"
"ostta04g05320" " Sodium/calcium exchanger membrane region"
"ostta04g05350" " IGR protein motif"
"ostta04g05450" " unnamed product"
"ostta04g05480" " unnamed product"
"ostta04g05530" " unnamed product"
"ostta04g05570" " Galectin, carbohydrate recognition domain"
"ostta04g05590" " Transposase IS605, OrfB, C-terminal"
"ostta05g00010" " NLI interacting factor"
"ostta05g00020" " Lipase, GDSL"
"ostta05g00030" " unnamed product"
"ostta05g00040" " FAD-dependent pyridine nucleotide-disulphide oxidoreductase"
"ostta05g00070" " Zinc finger, RING/FYVE/PHD-type"
"ostta05g00080" " Phox homologous domain"
"ostta05g00090" " GTP cyclohydrolase I, conserved site"
