"geneID" "annotation"
"ostta07g03950" " EGF-like, conserved site"
"ostta07g03990" " HAD hydrolase, subfamily IA"
"ostta07g04010" " Protein of unknown function DUF3769"
"ostta07g04090" " unnamed product"
"ostta07g04120" " Phosphatidylinositol-4-phosphate 5-kinase, core"
"ostta07g04280" " unnamed product"
"ostta07g04470" " Rubredoxin-type fold"
"ostta07g04550" " Biopterin transport-related protein BT1"
"ostta07g04590" " Replication termination factor 2, RING-finger"
"ostta07g04610" " unnamed product"
"ostta07g04620" " Ubiquitin/SUMO-activating enzyme E1 n/a  Ubiquitin/SUMO-activating enzyme E1 n/MO-activating enzyme E1"
"ostta07g04650" " unnamed product"
"ostta07g04670" " Methyltransferase type 11"
"ostta07g04690" " Proteasome, subunit alpha/beta"
"ostta08g00150" " SUF system FeS cluster assembly, SufBD"
"ostta08g00230" " Bestrophin/UPF0187"
"ostta08g00410" " Eukaryotic translation initiation factor 3 subunit D n/a  Eukaryotic translatioctor 3 subunit D"
"ostta08g00420" " Tetratricopeptide repeat"
"ostta08g00430" " unnamed product"
"ostta08g00530" " Insulin-like growth factor binding protein, N-terminal"
"ostta08g00550" " Peptidase M14, carboxypeptidase A"
"ostta08g00670" " unnamed product"
"ostta08g00710" " Zinc finger, DNA-directed DNA polymerase, family B, alpha"
"ostta08g00755" " hypothetical protein"
"ostta08g00830" " Pyruvate phosphate dikinase, PEP/pyruvate-binding"
"ostta08g00865" " Cold-shock protein, DNA-binding"
"ostta08g00890" " unnamed product"
"ostta08g00900" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g00930" " Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal"
"ostta08g01040" " Pseudouridine synthase II"
"ostta08g01440" " Bestrophin/UPF0187"
"ostta08g01520" " BCCT transporter family"
"ostta08g01560" " Cytochrome P450, E-class, group I"
"ostta08g01670" " WD40 repeat"
"ostta08g01800" " DNA recombination/repair protein RecA, monomer-monomer interface"
"ostta08g01930" " von Willebrand factor, type A"
"ostta08g01960" " Domain of unknown function DUF1336"
"ostta08g01990" " unnamed product"
"ostta08g02000" " unnamed product"
"ostta08g02030" " unnamed product"
"ostta08g02060" " unnamed product"
"ostta08g02100" " Rhodanese-like domain"
"ostta08g02110" " Transmembrane protein 194"
"ostta08g02270" " unnamed product"
"ostta08g02520" " unnamed product"
"ostta08g02530" " Mss4-like"
"ostta08g02550" " Zinc finger, B-box"
"ostta08g02580" " Mediator complex, subunit Med10"
"ostta08g02590" " Diacylglycerol acyltransferase"
"ostta08g02610" " Integrase-like, catalytic core"
"ostta08g02650" " NUDIX hydrolase, conserved site"
"ostta08g02690" " Arginine biosynthesis protein ArgJ"
"ostta08g02850" " Tryptophan/tyrosine permease"
"ostta08g02900" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g03100" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g03140" " unnamed product"
"ostta08g03260" " Tetratricopeptide repeat"
"ostta08g03270" " Lipase, class 3"
"ostta08g03350" " Activator of Hsp90 ATPase, N-terminal"
"ostta08g03380" " Reticulon"
"ostta08g03395" " Zinc finger C2H2-type/integrase DNA-binding domain"
"ostta08g03510" " Phosphorylated CTD interacting factor 1, WW domain"
"ostta08g03520" " Peptidase M24, methionine aminopeptidase"
"ostta08g03530" " von Willebrand factor, type A"
"ostta08g03615" " HPP"
"ostta08g03630" " Oxysterol-binding protein"
"ostta08g03650" " Nicastrin"
"ostta08g03800" " Protein of unknown function DUF1997"
"ostta08g03840" " Cleavage/polyadenylation specificity factor subunit 5"
"ostta08g03850" " Tetratricopeptide-like helical"
"ostta08g03860" " Glycoside hydrolase, superfamily"
"ostta08g03880" " Kelch-type beta propeller"
"ostta08g03930" " unnamed product"
"ostta08g03950" " unnamed product"
"ostta08g03980" " ETC complex I subunit"
"ostta08g04000" " Protein of unknown function DUF4870"
"ostta08g04010" " unnamed product"
"ostta08g04060" " unnamed product"
"ostta08g04090" " Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site"
"ostta08g04140" " Peptidoglycan-binding lysin domain"
"ostta08g04170" " DNA-binding domain"
"ostta08g04200" " unnamed product"
"ostta08g04250" " Zinc finger, CCHC-type"
"ostta09g00090" " unnamed product"
"ostta09g00110" " Thioredoxin-like fold"
"ostta09g00150" " TB2/DP1/HVA22-related protein"
"ostta09g00200" " hypothetical protein n/a  unnamed product"
"ostta09g00210" " hypothetical protein n/a  unnamed product"
"ostta09g00250" " RPA-interacting protein, C-terminal domain"
"ostta09g00280" " Glycosyl transferase, family 1"
"ostta09g00450" " SANT/Myb domain n/a  SANT/Myb domain"
"ostta09g00500" " Haem peroxidase, plant/fungal/bacterial"
"ostta09g00560" " Tetratricopeptide-like helical"
"ostta09g00630" " Histone-fold"
"ostta09g00730" " HSP20-like chaperone"
"ostta09g00890" " CGI121/TPRKB"
"ostta09g00930" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta09g01070" " Proteasome/cyclosome repeat"
"ostta09g01160" " unnamed product"
"ostta09g01180" "' 2'',3''-cyclic-nucleotide 3''-phosphodiesterase'"
"ostta09g01330" " Armadillo-type fold"
"ostta09g01510" " Zinc finger, B-box n/a  Zinc finger, B-box"
"ostta09g01570" " unnamed product"
"ostta09g01590" " Haem peroxidase, plant/fungal/bacterial"
"ostta09g01830" " Cation-transporting P-type ATPase"
"ostta09g01860" " Aminoacyl-tRNA synthetase, class II"
"ostta09g01880" " Cytochrome b561/ferric reductase transmembrane"
"ostta09g01890" " Ferric reductase transmembrane component-like domain"
"ostta09g01920" " unnamed product"
"ostta09g01950" " unnamed product"
"ostta09g02050" " CRAL-TRIO domain"
"ostta09g02210" " unnamed product"
"ostta09g02290" " G-protein beta WD-40 repeat"
"ostta09g02300" " Ankyrin repeat"
"ostta09g02390" " PIG-P"
"ostta09g02420" " unnamed product"
"ostta09g02440" " Protein of unknown function DUF3611"
"ostta09g02510" " Triose-phosphate transporter domain"
"ostta09g02590" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta09g02830" " Zinc finger, MYND-type"
"ostta09g02850" " P-loop containing nucleoside triphosphate hydrolase"
"ostta09g02860" " Peptidase M41"
"ostta09g03180" " Ribosomal protein S7e"
"ostta09g03300" " Major facilitator superfamily domain, general substrate transporter"
"ostta09g03360" " Zinc finger, RING/FYVE/PHD-type"
"ostta09g03390" " unnamed product"
"ostta09g03470" " Peptidase M12B, ADAM/reprolysin"
"ostta09g03490" " Serine/threonine-protein kinase, active site"
"ostta09g03780" " Protein phosphatase 2C"
"ostta09g03800" " Rab-GTPase-TBC domain"
"ostta09g03820" " HSP20-like chaperone"
"ostta09g03860" " tRNA threonylcarbamoyl adenosine modification protein TsaE"
"ostta09g03920" " Acyl-CoA N-acyltransferase"
"ostta09g04030" " Plastid lipid-associated protein/fibrillin conserved domain"
"ostta09g04260" " Replication factor Mcm10"
"ostta09g04280" " DNA-directed DNA polymerase X"
"ostta09g04460" " unnamed product"
"ostta09g04500" " Meiotic nuclear division protein 1"
"ostta10g00030" " Alpha/beta hydrolase fold-3"
"ostta10g00120" " Endoplasmic reticulum vesicle transporter, C-terminal"
"ostta10g00260" " Glycosyl hydrolase, family 13, catalytic domain"
"ostta10g00270" " Bromodomain"
"ostta10g00290" " Sulphate adenylyltransferase"
"ostta10g00440" " Forkhead-associated FHA domain"
"ostta10g00510" " THO complex, subunit 5"
"ostta10g00520" " Ribosome biogenesis GTPase RsgA, putative"
"ostta10g00530" " Mitochondrial substrate/solute carrier"
"ostta10g00580" " Biotin synthase/Biotin biosynthesis bifunctional protein BioAB"
"ostta10g00680" " P-loop containing nucleoside triphosphate hydrolase"
"ostta10g00720" " unnamed product"
"ostta10g00750" " unnamed product"
"ostta10g00800" " Coiled-coil domain containing protein 109, C-terminal"
"ostta10g00820" " Phosphatidic acid phosphatase type 2/haloperoxidase"
"ostta10g00910" " Formate/nitrite transporter"
"ostta10g01000" " Cytochrome b5-like heme/steroid binding domain"
"ostta10g01040" " P-loop containing nucleoside triphosphate hydrolase"
"ostta10g01050" " Serine/threonine-protein kinase, active site"
"ostta10g01250" " unnamed product"
"ostta10g01320" " Protein of unknown function DUF760"
"ostta10g01430" " unnamed product"
"ostta10g01490" " D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding"
"ostta10g01540" " PLC-like phosphodiesterase, TIM beta/alpha-barrel domain"
"ostta10g01570" " Major facilitator superfamily domain, general substrate transporter"
"ostta10g01660" " unnamed product"
"ostta10g01680" " Adenine nucleotide translocator 1"
"ostta10g01710" " unnamed product"
"ostta10g01800" " Phox homologous domain"
"ostta10g01820" " Heat shock chaperonin-binding"
"ostta10g01830" " Serine/threonine-specific protein phosphatase/bis5-nucleosyl-tetraphosphatase"
"ostta10g01870" " NADP-binding domain"
"ostta10g01910" " UBA-like"
"ostta10g01940" " NADP-binding domain"
"ostta10g02000" " Protein of unknown function DUF159"
"ostta10g02010" " Methyltransferase small domain"
"ostta10g02030" " Alkaline phosphatase D-related"
"ostta10g02040" " Short-chain dehydrogenase/reductase SDR"
"ostta10g02050" " Peptidase M14, carboxypeptidase A"
"ostta10g02070" " SANT/Myb domain"
"ostta10g02100" " DNA mismatch repair protein, MSH2"
"ostta10g02160" " Pleckstrin homology-like domain"
"ostta10g02180" " Methylosome subunit pICln"
"ostta10g02210" " unnamed product"
"ostta10g02270" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain"
"ostta10g02330" " Centromere protein Mis12"
"ostta10g02360" " Axin interactor dorsalization-associated protein, C-terminal domain"
"ostta10g02390" " unnamed product"
"ostta10g02500" " unnamed product"
"ostta10g02600" " unnamed product"
"ostta10g02780" " GTP-binding protein TrmE/Glycine cleavage system T protein, domain 1"
"ostta10g02810" " Ribonuclease H-like domain"
"ostta10g02950" " PPPDE putative peptidase domain"
"ostta10g03100" " unnamed product"
"ostta10g03110" " unnamed product"
"ostta10g03230" " Glycosyl transferase, family 2"
"ostta10g03310" " Golgi SNAP receptor complex, subunit 1"
"ostta10g03320" " FAS1 domain"
"ostta10g03400" " Nucleotide-binding, alpha-beta plait"
"ostta10g03420" " Glyceraldehyde 3-phosphate dehydrogenase, NADP binding domain"
"ostta10g03430" " NAD-dependent epimerase/dehydratase"
"ostta10g03440" " Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site"
"ostta10g03560" " Drug/metabolite transporter"
"ostta11g00060" " CBS domain"
"ostta11g00110" " Prenyltransferase/squalene oxidase"
"ostta11g00140" " Prenylated rab acceptor PRA1"
"ostta11g00210" " Peptidyl-tRNA hydrolase, PTH2"
"ostta11g00230" " Folate-sensitive fragile site protein Fra10Ac1"
"ostta11g00270" " WD40/YVTN repeat-like-containing domain"
"ostta11g00290" " DNA repair metallo-beta-lactamase"
"ostta11g00320" " unnamed product"
"ostta11g00440" " unnamed product"
"ostta11g00490" " unnamed product"
"ostta11g00650" " Protein of unknown function DUF1824"
"ostta11g00680" " Bacterial surface antigen D15"
"ostta11g00740" " Protein of unknown function DUF3119"
"ostta11g00750" " unnamed product"
"ostta11g00810" " Zinc finger, TRAF-type"
"ostta11g00900" " Tetratricopeptide repeat"
"ostta11g01040" " Domain of unknown function DUF4033"
"ostta11g01070" " Tim44-like domain"
"ostta11g01160" " Phosphatidyl serine synthase"
"ostta11g01300" " Ribonuclease H-like domain"
"ostta11g01325" " Sterile alpha motif, type 1"
"ostta11g01380" " unnamed product"
"ostta11g01390" " unnamed product"
"ostta11g01400" " DNA polymerase alpha, subunit B"
"ostta11g01440" " Zinc finger, SWIM-type"
"ostta11g01520" " ThiJ/PfpI"
"ostta11g01540" " Clathrin/coatomer adaptor, adaptin-like, N-terminal"
"ostta11g01590" " Armadillo-type fold"
"ostta11g01660" " Ribosomal protein L4/L1e"
"ostta11g01700" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta11g01740" " D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding"
"ostta11g01750" " Translation initiation factor SUI1"
"ostta11g01760" " Mini-chromosome maintenance complex protein 4"
"ostta11g01800" " unnamed product"
"ostta11g01880" " unnamed product"
"ostta11g01890" " unnamed product"
"ostta11g02050" " Nucleotide-binding, alpha-beta plait"
"ostta11g02080" " Short-chain dehydrogenase/reductase SDR"
"ostta11g02160" " Histone H4"
"ostta11g02170" " HSP20-like chaperone"
"ostta11g02210" " Methyltransferase domain"
"ostta11g02260" " Tetratricopeptide-like helical"
"ostta11g02270" " Leucine carboxyl methyltransferase"
"ostta11g02340" " Tetratricopeptide repeat"
"ostta11g02460" " von Willebrand factor, type A"
"ostta11g02520" " Protein of unknown function DUF833"
"ostta11g02600" " unnamed product"
"ostta11g02610" " Zinc finger, RING-H2-type"
"ostta11g02670" " Ferrochelatase"
"ostta11g02770" " NADP-binding domain"
"ostta11g02810" " unnamed product"
"ostta11g02890" " ABC transporter, conserved site"
"ostta11g02930" " DNA repair protein XRCC4, C-terminal"
"ostta11g03270" " tRNA guanine26-N2-dimethyltransferase"
"ostta11g03300" " Bacterial surface protein 26-residue repeat"
"ostta12g00030" " unnamed product"
"ostta12g00050" " Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily n/a  Trse beta subunit-like PLP-dependent enzymes superfamily n/a  Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily n/a  Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily n/a  Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily n/a  Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily n/a  Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily"
"ostta12g00100" " unnamed product"
"ostta12g00110" " DNA polymerase alpha/epsilon, subunit B"
"ostta12g00150" " 3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal"
"ostta12g00170" " unnamed product"
"ostta12g00230" " unnamed product"
"ostta12g00240" " Dihydroorotate dehydrogenase, class 1/ 2"
"ostta12g00310" " unnamed product"
"ostta12g00320" " Glycosyl hydrolase, family 13, catalytic domain"
"ostta12g00490" " unnamed product"
"ostta12g00500" " Serine/threonine-protein kinase, active site"
"ostta12g00560" " Mad3/BUB1 homology region 1"
"ostta12g00610" " Surfeit locus 1/Shy1"
"ostta12g00620" " unnamed product"
"ostta12g00630" " Zinc finger, CCHC-type"
"ostta12g00780" " unnamed product"
"ostta12g00850" " Helicase, C-terminal"
"ostta12g00870" " Steroid receptor RNA activator-protein/coat protein complex II, Sec31"
"ostta12g00890" " XAP5 protein"
"ostta12g00930" " P-loop containing nucleoside triphosphate hydrolase"
"ostta12g01070" " Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site"
"ostta12g01140" " AT hook-like"
"ostta12g01320" " Tubulin/FtsZ, 2-layer sandwich domain"
"ostta12g01340" " Diacylglycerol acyltransferase"
"ostta12g01420" " Myb domain, plants"
"ostta12g01430" " unnamed product"
"ostta12g01470" " Alpha/beta hydrolase fold-1"
"ostta12g01600" " Alpha/beta hydrolase fold-1"
"ostta12g01930" " unnamed product"
"ostta12g01950" " Erv1/Alr"
"ostta12g01965" " PIK-related kinase, FATC"
"ostta12g02000" " Guanylate kinase"
"ostta12g02020" " unnamed product"
"ostta12g02040" " DNA topoisomerase I, DNA binding, mixed alpha/beta motif, eukaryotic-type"
"ostta12g02060" " Ribonuclease Zc3h12a-like"
"ostta12g02065" " FACT complex subunit Spt16p/Cdc68p"
"ostta12g02120" " unnamed product"
"ostta12g02160" " CRAL-TRIO domain"
"ostta12g02260" " Preprotein translocase SecG subunit"
"ostta12g02360" " Histidine kinase-like ATPase, ATP-binding domain n/a  Histidine kinase-like ATPg domain"
"ostta12g02420" " unnamed product"
"ostta12g02470" " Glycoside hydrolase, catalytic domain"
"ostta12g02480" " unnamed product"
"ostta12g02665" " hypothetical protein"
"ostta12g02730" " Polyketide cyclase SnoaL-like domain"
"ostta12g02800" " TRAM/LAG1/CLN8 homology domain n/a  TRAM/LAG1/CLN8 homology domain"
"ostta12g02805" " TRAM/LAG1/CLN8 homology domain"
"ostta12g02820" " unnamed product"
"ostta12g02850" " unnamed product"
"ostta12g02880" " NLI interacting factor"
"ostta12g02950" " unnamed product"
"ostta12g03040" " Regulator of K+ conductance, C-terminal"
"ostta12g03060" " Cysteine synthase K/M"
"ostta12g03090" " unnamed product"
"ostta12g03120" " Ribonuclease H-like domain"
"ostta12g03130" " unnamed product"
"ostta13g00090" " ATPase, AAA-type, core"
"ostta13g00100" " Pyrroline-5-carboxylate reductase"
"ostta13g00110" " SANT/Myb domain"
"ostta13g00120" " DNA topoisomerase, type IIA, subunit A/ C-terminal, alpha-beta"
"ostta13g00170" " Plastid lipid-associated protein/fibrillin conserved domain"
"ostta13g00210" " Kae1/YgjD family"
"ostta13g00230" " FAS1 domain"
"ostta13g00250" " Voltage-dependent channel, four helix bundle domain"
"ostta13g00260" " Ribosomal L11 methyltransferase, PrmA"
"ostta13g00370" " Pentapeptide repeat"
"ostta13g00490" " LMBR1-like membrane protein"
"ostta13g00510" " unnamed product"
"ostta13g00530" " ABC transporter, conserved site"
"ostta13g00680" " DnaJ domain"
"ostta13g00690" " unnamed product"
"ostta13g00730" " unnamed product"
"ostta13g00910" " Peptidase S16, lon N-terminal"
"ostta13g01090" " Serine/threonine-protein kinase, active site"
"ostta13g01120" " Nucleosome assembly protein NAP"
"ostta13g01140" " Replication protein A, C-terminal"
"ostta13g01170" " Small GTPase superfamily, Rho type"
"ostta13g01200" " Carbohydrate binding module family 25"
"ostta13g01280" " Basic-leucine zipper domain"
"ostta13g01480" " unnamed product"
"ostta13g01590" " EAP30"
"ostta13g01630" " Target SNARE coiled-coil domain"
"ostta13g01760" " unnamed product"
"ostta13g01815" " hypothetical protein"
"ostta13g01890" " Pseudouridine synthase, RsuA/RluB/C/D/E/F"
"ostta13g01905" " hypothetical protein"
"ostta13g01940" " Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"ostta13g02040" " DNA primase, small subunit, eukaryotic/archaeal"
"ostta13g02180" " NUDIX hydrolase domain-like"
"ostta13g02250" " Mitochondrial substrate/solute carrier"
"ostta13g02360" " Tafazzin"
"ostta13g02380" " Nucleotide-binding, alpha-beta plait n/a  Nucleotide-binding, alpha-beta plait"
"ostta13g02430" " Beta-propeller repeat TECPR"
"ostta13g02490" " P-loop containing nucleoside triphosphate hydrolase"
"ostta13g02560" " RNA recognition motif domain"
"ostta13g02865" " ARID/BRIGHT DNA-binding domain"
"ostta13g02960" " P-loop containing nucleoside triphosphate hydrolase"
"ostta13g02970" " Chaperone tailless complex polypeptide 1 TCP-1 n/a  Chaperone tailless complex CP-1"
"ostta13g02985" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta13g03040" " P-loop containing nucleoside triphosphate hydrolase n/a  P-loop containing nuclhate hydrolase"
"ostta13g03060" " Squalene/phytoene synthase n/a  Squalene/phytoene synthase"
"ostta14g00040" " Ankyrin repeat"
"ostta14g00230" " Mechanosensitive ion channel MscS, transmembrane-2"
"ostta14g00280" " Histidine phosphatase superfamily, clade-2"
"ostta14g00360" " Thioredoxin, conserved site"
"ostta14g00420" " 7,8-dihydro-8-oxoguanine triphosphatase"
"ostta14g00470" " Magnesium transporter NIPA"
"ostta14g00510" " unnamed product"
"ostta14g00540" " GDP-mannose 4,6-dehydratase n/a  GDP-mannose 4,6-dehydratase"
"ostta14g00570" " unnamed product"
"ostta14g00600" " unnamed product"
"ostta14g00710" " Nucleotide-binding, alpha-beta plait n/a  Nucleotide-binding, alpha-beta plait"
"ostta14g00870" " Proteasome component PCI domain"
"ostta14g00890" " Prefoldin"
"ostta14g01000" " unnamed product"
"ostta14g01050" " Mini-chromosome maintenance complex protein 4 n/a  Mini-chromosome maintenance                                                                                                                                                                                                                                                                                                                                                                                                                                                         4"
"ostta14g01080" " Histidine-tRNA ligase/ATP phosphoribosyltransferase regulatory subunit n/a  Hisase/ATP phosphoribosyltransferase regulatory subunit"
"ostta14g01100" " D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding n/a  D-isomer specifd dehydrogenase, NAD-binding"
"ostta14g01120" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta14g01155" " HAD hydrolase, subfamily IA n/a  HAD hydrolase, subfamily IA"
"ostta14g01157" "  n/a  hypothetical protein"
"ostta14g01180" " Protein of unknown function DUF92, TMEM19 n/a  Protein of unknown function DUF9"
"ostta14g01310" " unnamed product"
"ostta14g01365" "  n/a  hypothetical protein"
"ostta14g01370" " Tryptophan/tyrosine permease n/a  Tryptophan/tyrosine permease"
"ostta14g01430" " Domain of unknown function DUF296 n/a  Domain of unknown function DUF296"
"ostta14g01480" " unnamed product"
"ostta14g01540" " Zinc finger, ZZ-type"
"ostta14g01600" " unnamed product"
"ostta14g01630" "  n/a  unnamed product"
"ostta14g01695" " GINS complex, subunit Psf1 n/a  GINS complex, subunit Psf1"
"ostta14g01700" " unnamed product"
"ostta14g01720" " Serine/threonine-protein kinase, active site"
"ostta14g01750" " N-acetyl-gamma-glutamyl-phosphate reductase, type 2"
"ostta14g01830" " Pyrophosphate-dependent phosphofructokinase TP0108"
"ostta14g01860" " unnamed product"
"ostta14g01900" " Glutamate synthase, alpha subunit, C-terminal n/a  Glutamate synthase, alpha sual"
"ostta14g01940" " K Homology domain, type 1"
"ostta14g02010" " Heme A synthase"
"ostta14g02020" " Rad4/PNGase transglutaminase-like fold"
"ostta14g02190" "  n/a  unnamed product"
"ostta14g02197" " 6,7-dimethyl-8-ribityllumazine synthase n/a  6,7-dimethyl-8-ribityllumazine syn"
"ostta14g02230" " Thioredoxin-like fold n/a  Thioredoxin-like fold"
"ostta14g02235" " Domain of unknown function DUF1279 n/a  Domain of unknown function DUF1279"
"ostta14g02290" " unnamed product"
"ostta14g02320" " unnamed product"
"ostta14g02390" " GPI inositol-deacylase PGAP1-like"
"ostta14g02550" " unnamed product"
"ostta14g02580" " Nnf1"
"ostta14g02700" " Nucleolar protein 12 n/a  Nucleolar protein 12"
"ostta14g02720" " Nonaspanin TM9SF n/a  Nonaspanin TM9SF"
"ostta14g02730" "  n/a  unnamed product"
"ostta14g02750" " Tetratricopeptide repeat n/a  Tetratricopeptide repeat"
"ostta14g02780" " P-loop containing nucleoside triphosphate hydrolase n/a  P-loop containing nuclhate hydrolase"
"ostta14g02880" " Yip1 domain n/a  Yip1 domain"
"ostta14g02910" " Acyl-CoA N-acyltransferase"
"ostta14g02940" " Zinc finger, C2H2-type matrin n/a  Zinc finger, C2H2-type matrin"
"ostta14g02980" " Ion transport 2"
"ostta14g03010" " BTB/POZ-like"
"ostta15g00070" " C2 calcium-dependent membrane targeting"
"ostta15g00080" " Translocation protein Sec63"
"ostta15g00110" " Mitogen-activated protein MAP kinase, conserved site"
"ostta15g00130" " RmlC-like jelly roll fold"
"ostta15g00140" " Phospholipid/glycerol acyltransferase"
"ostta15g00260" " unnamed product"
"ostta15g00330" " Pheophorbide a oxygenase n/a  Pheophorbide a oxygenase"
"ostta15g00350" " Serine/threonine-specific protein phosphatase/bis5-nucleosyl-tetraphosphatase"
"ostta15g00360" " unnamed product"
"ostta15g00375" " DNA-binding domain n/a  DNA-binding domain n/a  DNA-binding domain"
"ostta15g00430" " unnamed product"
"ostta15g00450" " Ribonuclease II/R"
"ostta15g00460" " Thioredoxin, conserved site"
"ostta15g00510" " unnamed product"
"ostta15g00620" " Proline-tRNA ligase, class IIa"
"ostta15g00660" " unnamed product"
"ostta15g00670" " Serine/threonine-protein kinase, active site"
"ostta15g00730" " unnamed product"
"ostta15g00750" " Peptidoglycan-binding Lysin subgroup"
"ostta15g00790" " Pre-mRNA-processing protein PRP40"
"ostta15g00800" " Nucleotide-binding, alpha-beta plait"
"ostta15g00830" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta15g00840" " DNA-directed RNA polymerase delta subunit/Asxl"
"ostta15g00870" " SET domain"
"ostta15g00940" " Rossmann-like alpha/beta/alpha sandwich fold"
"ostta15g00950" " G-protein beta WD-40 repeat n/a  G-protein beta WD-40 repeat n/a  G-protein betn/a  G-protein beta WD-40 repeat"
"ostta15g01100" " CRAL-TRIO domain"
"ostta15g01360" " TFIIH subunit TTDA/Tfb5"
"ostta15g01450" " Sterile alpha motif/pointed domain n/a  Sterile alpha motif/pointed domain"
"ostta15g01570" " unnamed product"
"ostta15g01640" " unnamed product"
"ostta15g01920" " Oxysterol-binding protein"
"ostta15g02090" " Methyltransferase type 11"
"ostta15g02100" " Domain of unknown function DUF4399"
"ostta15g02130" " Domain of unknown function DUF625 n/a  Domain of unknown function DUF625"
"ostta15g02180" " Ankyrin repeat"
"ostta15g02220" " EB1, C-terminal"
"ostta15g02240" " unnamed product"
"ostta15g02260" " unnamed product"
"ostta15g02280" " FF domain"
"ostta15g02300" " Vacuolar sorting protein 9"
"ostta15g02310" " Integral membrane protein TerC, riboswitch-linked"
"ostta15g02325" " K Homology domain, type 1 n/a  K Homology domain, type 1"
"ostta15g02340" " unnamed product"
"ostta15g02380" " Methyltransferase type 11 n/a  Methyltransferase type 11"
"ostta15g02390" " Rubisco LS methyltransferase, substrate-binding domain"
"ostta15g02420" " Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain"
"ostta15g02555" " Molybdenum cofactor sulfurase, C-terminal n/a  Molybdenum cofactor sulfurase, C"
"ostta15g02570" " Nuclear condensin complex subunit 3, C-terminal domain n/a  Nuclear condensin c3, C-terminal domain"
"ostta15g02650" " unnamed product"
"ostta15g02710" " unnamed product"
"ostta15g02750" " High mobility group box domain n/a  High mobility group box domain"
"ostta15g02810" " Glutamate 5-kinase n/a  Glutamate 5-kinase"
"ostta15g02880" " Endonuclease III-like, iron-sulphur cluster loop motif n/a  Endonuclease III-lir cluster loop motif"
"ostta16g00030" " Peptidase C14, caspase catalytic"
"ostta16g00040" " AMP-dependent synthetase/ligase n/a  AMP-dependent synthetase/ligase"
"ostta16g00060" " Triose-phosphate transporter domain n/a  Triose-phosphate transporter domain n/hate transporter domain"
"ostta16g00130" " unnamed product"
"ostta16g00140" "  n/a  unnamed product"
"ostta16g00150" " unnamed product"
"ostta16g00210" " Condensin complex subunit 2/barren"
"ostta16g00250" " Helicase, C-terminal n/a  Helicase, C-terminal"
"ostta16g00270" " unnamed product"
"ostta16g00290" " Inorganic pyrophosphatase"
"ostta16g00300" " Zinc finger, C2H2"
"ostta16g00430" " Actin/actin-like conserved site n/a  Actin/actin-like conserved site"
"ostta16g00550" " Pyruvate kinase, barrel n/a  Pyruvate kinase, barrel"
"ostta16g00620" " MRG domain"
"ostta16g00650" " Photosystem II Psb28, class 1"
"ostta16g00800" " Lipopolysaccharide-modifying protein"
"ostta16g00910" " Diacylglycerol acyltransferase"
"ostta16g00920" " EF-Hand 1, calcium-binding site"
"ostta16g00960" " Patatin/Phospholipase A2-related"
"ostta16g00980" " Pseudouridine synthase, RsuA/RluB/C/D/E/F"
"ostta16g01030" " Aminoglycoside phosphotransferase"
"ostta16g01070" " Origin recognition complex, subunit 3"
"ostta16g01300" " C2 calcium-dependent membrane targeting"
"ostta16g01370" " Asparagine synthase"
"ostta16g01380" " unnamed product"
"ostta16g01410" " Ribosomal protein L4/L1e, eukaryotic/archaeal, conserved site"
"ostta16g01540" " Pyrimidine 5-nucleotidase"
"ostta16g01630" "  n/a  unnamed product"
"ostta16g01740" " unnamed product"
"ostta16g01880" " Protein of unknown function DUF1826"
"ostta16g02040" " Helix-turn-helix, base-excision DNA repair, C-terminal n/a  Helix-turn-helix, bA repair, C-terminal"
"ostta16g02075" "  n/a  hypothetical protein"
"ostta16g02080" " Thiamine pyrophosphate enzyme, C-terminal TPP-binding n/a  Thiamine pyrophospharminal TPP-binding"
"ostta16g02110" "  n/a  unnamed product"
