"geneID" "annotation"
"ostta08g03760" " unnamed product"
"ostta08g03840" " Cleavage/polyadenylation specificity factor subunit 5"
"ostta08g03860" " Glycoside hydrolase, superfamily"
"ostta08g03880" " Kelch-type beta propeller"
"ostta08g03910" " unnamed product"
"ostta08g03930" " unnamed product"
"ostta08g03950" " unnamed product"
"ostta08g03980" " ETC complex I subunit"
"ostta08g04070" " Carotenoid oxygenase"
"ostta08g04090" " Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site"
"ostta08g04130" " unnamed product"
"ostta08g04170" " DNA-binding domain"
"ostta08g04200" " unnamed product"
"ostta08g04250" " Zinc finger, CCHC-type"
"ostta09g00090" " unnamed product"
"ostta09g00150" " TB2/DP1/HVA22-related protein"
"ostta09g00200" " hypothetical protein n/a  unnamed product"
"ostta09g00280" " Glycosyl transferase, family 1"
"ostta09g00350" " Ankyrin repeat"
"ostta09g00430" " WD40/YVTN repeat-like-containing domain"
"ostta09g00450" " SANT/Myb domain n/a  SANT/Myb domain"
"ostta09g00500" " Haem peroxidase, plant/fungal/bacterial"
"ostta09g00560" " Tetratricopeptide-like helical"
"ostta09g00580" " ATPase, F1 complex, delta/epsilon subunit"
"ostta09g00630" " Histone-fold"
"ostta09g00730" " HSP20-like chaperone"
"ostta09g00930" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta09g00980" " Saccharopine dehydrogenase / Homospermidine synthase"
"ostta09g01070" " Proteasome/cyclosome repeat"
"ostta09g01140" " unnamed product"
"ostta09g01180" "' 2'',3''-cyclic-nucleotide 3''-phosphodiesterase'"
"ostta09g01460" " unnamed product"
"ostta09g01510" " Zinc finger, B-box n/a  Zinc finger, B-box"
"ostta09g01570" " unnamed product"
"ostta09g01580" " Formiminotransferas, N- and C-terminal subdomains"
"ostta09g01615" " ABC-2 type transporter"
"ostta09g01630" " unnamed product"
"ostta09g01730" " Ubiquitin supergroup"
"ostta09g01830" " Cation-transporting P-type ATPase"
"ostta09g01860" " Aminoacyl-tRNA synthetase, class II"
"ostta09g01880" " Cytochrome b561/ferric reductase transmembrane"
"ostta09g01920" " unnamed product"
"ostta09g01950" " unnamed product"
"ostta09g02120" " Acyl-CoA N-acyltransferase"
"ostta09g02130" " Cation-transporting P-type ATPase, C-terminal"
"ostta09g02280" " Pseudouridine synthase, RsuA/RluB/C/D/E/F"
"ostta09g02290" " G-protein beta WD-40 repeat"
"ostta09g02300" " Ankyrin repeat"
"ostta09g02390" " PIG-P"
"ostta09g02490" " NUDIX hydrolase, conserved site"
"ostta09g02510" " Triose-phosphate transporter domain"
"ostta09g02590" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta09g02830" " Zinc finger, MYND-type"
"ostta09g02850" " P-loop containing nucleoside triphosphate hydrolase"
"ostta09g02910" " unnamed product"
"ostta09g03140" " Spc97/Spc98"
"ostta09g03230" " Peptidase A22B, signal peptide peptidase"
"ostta09g03260" " WD40/YVTN repeat-like-containing domain"
"ostta09g03360" " Zinc finger, RING/FYVE/PHD-type"
"ostta09g03640" " unnamed product"
"ostta09g03720" " Crotonase superfamily"
"ostta09g03780" " Protein phosphatase 2C"
"ostta09g03810" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta09g03820" " HSP20-like chaperone"
"ostta09g03860" " tRNA threonylcarbamoyl adenosine modification protein TsaE"
"ostta09g03880" " Helicase, C-terminal"
"ostta09g03920" " Acyl-CoA N-acyltransferase"
"ostta09g04030" " Plastid lipid-associated protein/fibrillin conserved domain"
"ostta09g04070" " Transmembrane protein 6/97"
"ostta09g04200" " Acyl-CoA N-acyltransferase"
"ostta09g04260" " Replication factor Mcm10"
"ostta09g04340" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, N-terminal"
"ostta09g04460" " unnamed product"
"ostta09g04470" " Ankyrin repeat"
"ostta09g04500" " Meiotic nuclear division protein 1"
"ostta09g04520" " unnamed product"
"ostta10g00030" " Alpha/beta hydrolase fold-3"
"ostta10g00120" " Endoplasmic reticulum vesicle transporter, C-terminal"
"ostta10g00280" " Ribosomal protein L28/L40, mitochondrial"
"ostta10g00440" " Forkhead-associated FHA domain"
"ostta10g00500" " Carbohydrate binding module family 20"
"ostta10g00520" " Ribosome biogenesis GTPase RsgA, putative"
"ostta10g00530" " Mitochondrial substrate/solute carrier"
"ostta10g00640" " DNA ligase, ATP-dependent, conserved site"
"ostta10g00750" " unnamed product"
"ostta10g00760" " NUDIX hydrolase domain-like"
"ostta10g00800" " Coiled-coil domain containing protein 109, C-terminal"
"ostta10g00870" " Glycosyltransferase, DXD sugar-binding motif"
"ostta10g00890" " unnamed product"
"ostta10g00910" " Formate/nitrite transporter"
"ostta10g00920" " Moybdenum cofactor oxidoreductase, dimerisation"
"ostta10g00930" " Riboflavin synthase-like beta-barrel"
"ostta10g00950" " Major facilitator superfamily domain, general substrate transporter"
"ostta10g01050" " Serine/threonine-protein kinase, active site"
"ostta10g01070" " Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II"
"ostta10g01180" " Proteasome A-type subunit"
"ostta10g01250" " unnamed product"
"ostta10g01320" " Protein of unknown function DUF760"
"ostta10g01490" " D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding"
"ostta10g01540" " PLC-like phosphodiesterase, TIM beta/alpha-barrel domain"
"ostta10g01630" " unnamed product"
"ostta10g01680" " Adenine nucleotide translocator 1"
"ostta10g01710" " unnamed product"
"ostta10g01800" " Phox homologous domain"
"ostta10g01830" " Serine/threonine-specific protein phosphatase/bis5-nucleosyl-tetraphosphatase"
"ostta10g01850" " RNA polymerase Rpb7, N-terminal"
"ostta10g01870" " NADP-binding domain"
"ostta10g01910" " UBA-like"
"ostta10g01940" " NADP-binding domain"
"ostta10g02000" " Protein of unknown function DUF159"
"ostta10g02010" " Methyltransferase small domain"
"ostta10g02030" " Alkaline phosphatase D-related"
"ostta10g02040" " Short-chain dehydrogenase/reductase SDR"
"ostta10g02050" " Peptidase M14, carboxypeptidase A"
"ostta10g02160" " Pleckstrin homology-like domain"
"ostta10g02180" " Methylosome subunit pICln"
"ostta10g02210" " unnamed product"
"ostta10g02230" " Choline transporter-like"
"ostta10g02270" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain"
"ostta10g02310" " TFIID subunit, WD40-associated region"
"ostta10g02330" " Centromere protein Mis12"
"ostta10g02360" " Axin interactor dorsalization-associated protein, C-terminal domain"
"ostta10g02460" " Glutamine amidotransferase"
"ostta10g02500" " unnamed product"
"ostta10g02790" " Serine/threonine-protein kinase, active site"
"ostta10g02960" " Adaptor protein complex, sigma subunit"
"ostta10g03020" " Protein of unknown function DUF1802"
"ostta10g03030" " PRC-barrel-like"
"ostta10g03060" " unnamed product"
"ostta10g03090" " BRCT domain"
"ostta10g03100" " unnamed product"
"ostta10g03110" " unnamed product"
"ostta10g03135" " Proteasome A-type subunit"
"ostta10g03185" " hypothetical protein"
"ostta10g03230" " Glycosyl transferase, family 2"
"ostta10g03310" " Golgi SNAP receptor complex, subunit 1"
"ostta10g03320" " FAS1 domain"
"ostta10g03390" " Adenosine kinase"
"ostta10g03420" " Glyceraldehyde 3-phosphate dehydrogenase, NADP binding domain"
"ostta11g00150" " CBS domain"
"ostta11g00270" " WD40/YVTN repeat-like-containing domain"
"ostta11g00290" " DNA repair metallo-beta-lactamase"
"ostta11g00300" " unnamed product"
"ostta11g00320" " unnamed product"
"ostta11g00410" " FERM/acyl-CoA-binding protein, 3-helical bundle"
"ostta11g00510" " Autophagy-related protein 13"
"ostta11g00560" " unnamed product"
"ostta11g00630" " Breast cancer type 2 susceptibility protein"
"ostta11g00650" " Protein of unknown function DUF1824"
"ostta11g00750" " unnamed product"
"ostta11g00900" " Tetratricopeptide repeat"
"ostta11g01000" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain"
"ostta11g01070" " Tim44-like domain"
"ostta11g01110" " ABC transporter, conserved site"
"ostta11g01230" " Histidine phosphatase superfamily, clade-1"
"ostta11g01300" " Ribonuclease H-like domain"
"ostta11g01390" " unnamed product"
"ostta11g01400" " DNA polymerase alpha, subunit B"
"ostta11g01440" " Zinc finger, SWIM-type"
"ostta11g01460" " Peptidase S24/S26A/S26B/S26C"
"ostta11g01590" " Armadillo-type fold"
"ostta11g01610" " unnamed product"
"ostta11g01660" " Ribosomal protein L4/L1e"
"ostta11g01700" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta11g01720" " DNA recombination and repair protein Rad51, C-terminal"
"ostta11g01760" " Mini-chromosome maintenance complex protein 4"
"ostta11g01800" " unnamed product"
"ostta11g01920" " Chalcone isomerase"
"ostta11g02080" " Short-chain dehydrogenase/reductase SDR"
"ostta11g02270" " Leucine carboxyl methyltransferase"
"ostta11g02340" " Tetratricopeptide repeat"
"ostta11g02360" " Ribosomal protein L25/Gln-tRNA synthetase, beta-barrel domain"
"ostta11g02505" " Nucleoside diphosphate kinase"
"ostta11g02520" " Protein of unknown function DUF833"
"ostta11g02600" " unnamed product"
"ostta11g02670" " Ferrochelatase"
"ostta11g02730" " Translation release factor  pelota-like"
"ostta11g02770" " NADP-binding domain"
"ostta11g02810" " unnamed product"
"ostta11g02820" " Pyridine nucleotide-disulphide oxidoreductase, class I, active site"
"ostta11g02890" " ABC transporter, conserved site"
"ostta11g02920" " Syntaxin/epimorphin, conserved site"
"ostta11g02930" " DNA repair protein XRCC4, C-terminal"
"ostta11g03010" " unnamed product"
"ostta11g03110" " Nucleoside diphosphate kinase"
"ostta11g03270" " tRNA guanine26-N2-dimethyltransferase"
"ostta12g00050" " Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily n/a  Trse beta subunit-like PLP-dependent enzymes superfamily n/a  Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily n/a  Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily n/a  Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily n/a  Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily n/a  Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily"
"ostta12g00110" " DNA polymerase alpha/epsilon, subunit B"
"ostta12g00310" " unnamed product"
"ostta12g00320" " Glycosyl hydrolase, family 13, catalytic domain"
"ostta12g00330" " Prefoldin, subunit 3"
"ostta12g00440" " NADH-quinone oxidoreductase, chain G, C-terminal"
"ostta12g00490" " unnamed product"
"ostta12g00500" " Serine/threonine-protein kinase, active site"
"ostta12g00610" " Surfeit locus 1/Shy1"
"ostta12g00620" " unnamed product"
"ostta12g00630" " Zinc finger, CCHC-type"
"ostta12g00655" " DNA glycosylase/AP lyase, H2TH DNA-binding"
"ostta12g00770" " unnamed product"
"ostta12g00820" " Cohesin loading factor"
"ostta12g00850" " Helicase, C-terminal"
"ostta12g00870" " Steroid receptor RNA activator-protein/coat protein complex II, Sec31"
"ostta12g01070" " Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site"
"ostta12g01140" " AT hook-like"
"ostta12g01190" " unnamed product"
"ostta12g01255" " Transmembrane protein TauE like"
"ostta12g01260" " Peptidase S10, serine carboxypeptidase, active site"
"ostta12g01320" " Tubulin/FtsZ, 2-layer sandwich domain"
"ostta12g01340" " Diacylglycerol acyltransferase"
"ostta12g01420" " Myb domain, plants"
"ostta12g01470" " Alpha/beta hydrolase fold-1"
"ostta12g01930" " unnamed product"
"ostta12g01965" " PIK-related kinase, FATC"
"ostta12g02040" " DNA topoisomerase I, DNA binding, mixed alpha/beta motif, eukaryotic-type"
"ostta12g02060" " Ribonuclease Zc3h12a-like"
"ostta12g02065" " FACT complex subunit Spt16p/Cdc68p"
"ostta12g02120" " unnamed product"
"ostta12g02150" " unnamed product"
"ostta12g02190" " unnamed product"
"ostta12g02260" " Preprotein translocase SecG subunit"
"ostta12g02340" " Ribonuclease H-like domain"
"ostta12g02360" " Histidine kinase-like ATPase, ATP-binding domain n/a  Histidine kinase-like ATPg domain"
"ostta12g02370" " Spore coat protein CotH"
"ostta12g02470" " Glycoside hydrolase, catalytic domain"
"ostta12g02485" " P-loop containing nucleoside triphosphate hydrolase"
"ostta12g02730" " Polyketide cyclase SnoaL-like domain"
"ostta12g02805" " TRAM/LAG1/CLN8 homology domain"
"ostta12g02850" " unnamed product"
"ostta12g02950" " unnamed product"
"ostta12g03060" " Cysteine synthase K/M"
"ostta12g03090" " unnamed product"
"ostta12g03120" " Ribonuclease H-like domain"
"ostta12g03130" " unnamed product"
"ostta13g00120" " DNA topoisomerase, type IIA, subunit A/ C-terminal, alpha-beta"
"ostta13g00170" " Plastid lipid-associated protein/fibrillin conserved domain"
"ostta13g00180" " unnamed product"
"ostta13g00210" " Kae1/YgjD family"
"ostta13g00250" " Voltage-dependent channel, four helix bundle domain"
"ostta13g00260" " Ribosomal L11 methyltransferase, PrmA"
"ostta13g00370" " Pentapeptide repeat"
"ostta13g00450" " Mlo-related protein"
"ostta13g00510" " unnamed product"
"ostta13g00530" " ABC transporter, conserved site"
"ostta13g00620" " IQ motif, EF-hand binding site"
"ostta13g00650" " RmlC-like jelly roll fold"
"ostta13g00910" " Peptidase S16, lon N-terminal"
"ostta13g01090" " Serine/threonine-protein kinase, active site"
"ostta13g01120" " Nucleosome assembly protein NAP"
"ostta13g01140" " Replication protein A, C-terminal"
"ostta13g01200" " Carbohydrate binding module family 25"
"ostta13g01630" " Target SNARE coiled-coil domain"
"ostta13g01680" " DNA photolyase, class 2"
"ostta13g01815" " hypothetical protein"
"ostta13g01905" " hypothetical protein"
"ostta13g02120" " ELYS-like domain"
"ostta13g02180" " NUDIX hydrolase domain-like"
"ostta13g02250" " Mitochondrial substrate/solute carrier"
"ostta13g02270" " Creatinase"
"ostta13g02350" " Signal peptidase 22kDa subunit"
"ostta13g02380" " Nucleotide-binding, alpha-beta plait n/a  Nucleotide-binding, alpha-beta plait"
"ostta13g02490" " P-loop containing nucleoside triphosphate hydrolase"
"ostta13g02560" " RNA recognition motif domain"
"ostta13g02865" " ARID/BRIGHT DNA-binding domain"
"ostta13g02970" " Chaperone tailless complex polypeptide 1 TCP-1 n/a  Chaperone tailless complex CP-1"
"ostta14g00040" " Ankyrin repeat"
"ostta14g00240" " unnamed product"
"ostta14g00350" " EF-Hand 1, calcium-binding site"
"ostta14g00360" " Thioredoxin, conserved site"
"ostta14g00420" " 7,8-dihydro-8-oxoguanine triphosphatase"
"ostta14g00600" " unnamed product"
"ostta14g00620" " Ribosomal protein S4/S9, N-terminal"
"ostta14g00710" " Nucleotide-binding, alpha-beta plait n/a  Nucleotide-binding, alpha-beta plait"
"ostta14g00950" " Calcium/calmodulin-dependent/calcium-dependent protein kinase"
"ostta14g01000" " unnamed product"
"ostta14g01050" " Mini-chromosome maintenance complex protein 4 n/a  Mini-chromosome maintenance                                                                                                                                                                                                                                                                                                                                                                                                                                                         4"
"ostta14g01080" " Histidine-tRNA ligase/ATP phosphoribosyltransferase regulatory subunit n/a  Hisase/ATP phosphoribosyltransferase regulatory subunit"
"ostta14g01120" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta14g01180" " Protein of unknown function DUF92, TMEM19 n/a  Protein of unknown function DUF9"
"ostta14g01280" " Peptidase C1A, papain C-terminal"
"ostta14g01310" " unnamed product"
"ostta14g01370" " Tryptophan/tyrosine permease n/a  Tryptophan/tyrosine permease"
"ostta14g01485" " Ankyrin repeat n/a  Ankyrin repeat"
"ostta14g01600" " unnamed product"
"ostta14g01700" " unnamed product"
"ostta14g01720" " Serine/threonine-protein kinase, active site"
"ostta14g01750" " N-acetyl-gamma-glutamyl-phosphate reductase, type 2"
"ostta14g01900" " Glutamate synthase, alpha subunit, C-terminal n/a  Glutamate synthase, alpha sual"
"ostta14g02010" " Heme A synthase"
"ostta14g02020" " Rad4/PNGase transglutaminase-like fold"
"ostta14g02050" " WASH complex subunit 7, N-terminal n/a  WASH complex subunit 7, N-terminal"
"ostta14g02190" "  n/a  unnamed product"
"ostta14g02230" " Thioredoxin-like fold n/a  Thioredoxin-like fold"
"ostta14g02390" " GPI inositol-deacylase PGAP1-like"
"ostta14g02410" " Platelet-activating factor acetylhydrolase n/a  Platelet-activating factor acet"
"ostta14g02720" " Nonaspanin TM9SF n/a  Nonaspanin TM9SF"
"ostta14g02750" " Tetratricopeptide repeat n/a  Tetratricopeptide repeat"
"ostta14g02780" " P-loop containing nucleoside triphosphate hydrolase n/a  P-loop containing nuclhate hydrolase"
"ostta14g02980" " Ion transport 2"
"ostta14g03010" " BTB/POZ-like"
"ostta15g00070" " C2 calcium-dependent membrane targeting"
"ostta15g00130" " RmlC-like jelly roll fold"
"ostta15g00140" " Phospholipid/glycerol acyltransferase"
"ostta15g00330" " Pheophorbide a oxygenase n/a  Pheophorbide a oxygenase"
"ostta15g00350" " Serine/threonine-specific protein phosphatase/bis5-nucleosyl-tetraphosphatase"
"ostta15g00360" " unnamed product"
"ostta15g00430" " unnamed product"
"ostta15g00450" " Ribonuclease II/R"
"ostta15g00650" " Succinate dehydrogenase/fumarate reductase iron-sulphur protein"
"ostta15g00660" " unnamed product"
"ostta15g00670" " Serine/threonine-protein kinase, active site"
"ostta15g00730" " unnamed product"
"ostta15g00770" " P-loop containing nucleoside triphosphate hydrolase"
"ostta15g00790" " Pre-mRNA-processing protein PRP40"
"ostta15g00830" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta15g00840" " DNA-directed RNA polymerase delta subunit/Asxl"
"ostta15g00870" " SET domain"
"ostta15g00950" " G-protein beta WD-40 repeat n/a  G-protein beta WD-40 repeat n/a  G-protein betn/a  G-protein beta WD-40 repeat"
"ostta15g01040" " unnamed product"
"ostta15g01220" " Helicase, C-terminal"
"ostta15g01310" " unnamed product"
"ostta15g01350" " Alcohol dehydrogenase superfamily, zinc-type"
"ostta15g01410" " Small GTPase superfamily, ARF/SAR type"
"ostta15g01540" " unnamed product"
"ostta15g01570" " unnamed product"
"ostta15g01630" " Nucleotidyltransferase, class I, C-terminal-like"
"ostta15g01640" " unnamed product"
"ostta15g01690" " [NiFe]-hydrogenase/urease maturation factor, Ni2-binding GTPase"
"ostta15g02000" " Thioredoxin-like fold"
"ostta15g02050" " unnamed product"
"ostta15g02060" " WD40 repeat"
"ostta15g02070" " Inositol monophosphatase, metal-binding site n/a  Inositol monophosphatase, met"
"ostta15g02140" " unnamed product"
"ostta15g02160" " Domain of unknown function DUF4033"
"ostta15g02180" " Ankyrin repeat"
"ostta15g02240" " unnamed product"
"ostta15g02250" " Monooxygenase, FAD-binding"
"ostta15g02260" " unnamed product"
"ostta15g02280" " FF domain"
"ostta15g02300" " Vacuolar sorting protein 9"
"ostta15g02325" " K Homology domain, type 1 n/a  K Homology domain, type 1"
"ostta15g02750" " High mobility group box domain n/a  High mobility group box domain"
"ostta15g02810" " Glutamate 5-kinase n/a  Glutamate 5-kinase"
"ostta15g02880" " Endonuclease III-like, iron-sulphur cluster loop motif n/a  Endonuclease III-lir cluster loop motif"
"ostta16g00030" " Peptidase C14, caspase catalytic"
"ostta16g00040" " AMP-dependent synthetase/ligase n/a  AMP-dependent synthetase/ligase"
"ostta16g00050" " Rubisco LS methyltransferase, substrate-binding domain n/a  Rubisco LS methyltrtrate-binding domain n/a  Rubisco LS methyltransferase, substrate-binding domain"
"ostta16g00130" " unnamed product"
"ostta16g00150" " unnamed product"
"ostta16g00170" " Calycin-like"
"ostta16g00200" " Exocyst complex, component 1/SEC3 n/a  Exocyst complex, component 1/SEC3"
"ostta16g00210" " Condensin complex subunit 2/barren"
"ostta16g00270" " unnamed product"
"ostta16g00300" " Zinc finger, C2H2"
"ostta16g00545" " Adaptor protein complex, sigma subunit n/a  Adaptor protein complex, sigma subu"
"ostta16g00550" " Pyruvate kinase, barrel n/a  Pyruvate kinase, barrel"
"ostta16g00600" " Serine/threonine-protein kinase, active site"
"ostta16g00620" " MRG domain"
"ostta16g00680" " unnamed product"
"ostta16g00970" " Zinc finger, C2H2"
"ostta16g00980" " Pseudouridine synthase, RsuA/RluB/C/D/E/F"
"ostta16g01070" " Origin recognition complex, subunit 3"
"ostta16g01080" " unnamed product"
"ostta16g01300" " C2 calcium-dependent membrane targeting"
"ostta16g01370" " Asparagine synthase"
"ostta16g01420" " unnamed product"
"ostta16g01630" "  n/a  unnamed product"
"ostta16g01635" "  n/a  hypothetical protein"
"ostta16g01885" " Histone deacetylase superfamily n/a  Histone deacetylase superfamily"
"ostta16g01920" " Mog1/PsbP, alpha/beta/alpha sandwich"
"ostta16g01940" " DNA mismatch repair protein MutS-homologue MSH6"
"ostta16g02080" " Thiamine pyrophosphate enzyme, C-terminal TPP-binding n/a  Thiamine pyrophospharminal TPP-binding"
"ostta16g02110" "  n/a  unnamed product"
"ostta16g02160" "  n/a  unnamed product"
"ostta16g02170" " unnamed product"
"ostta16g02245" " Proteasome B-type subunit n/a  Proteasome B-type subunit"
"ostta16g02270" " Transmembrane receptor, eukaryota"
"ostta16g02330" " Double-stranded RNA-binding domain"
"ostta16g02380" " unnamed product"
"ostta16g02390" " Zinc finger, C2H2-type matrin"
"ostta16g02480" " Glycosyl transferase, family 1"
"ostta16g02510" " FERM/acyl-CoA-binding protein, 3-helical bundle n/a  FERM/acyl-CoA-binding protbundle"
"ostta16g02530" " Cation/H+ exchanger n/a  Cation/H+ exchanger"
"ostta16g02600" " Tetratricopeptide repeat"
"ostta16g02680" " Conserved oligomeric Golgi complex subunit 5 n/a  Conserved oligomeric Golgi co"
"ostta16g02700" " unnamed product"
"ostta17g00210" " Pseudouridine synthase, RsuA/RluB/E/F, conserved site"
"ostta17g00290" " Chromate transporter, long chain"
"ostta17g00360" " Ribosomal protein L27"
"ostta17g00450" " Homeobox KN domain"
"ostta17g00520" " unnamed product"
"ostta17g00530" " Zinc finger, DHHC-type, palmitoyltransferase"
"ostta17g00700" "  n/a  unnamed product"
"ostta17g00750" " unnamed product"
"ostta17g00850" " BSD"
"ostta17g00860" " Streptomyces cyclase/dehydrase"
"ostta17g00890" " WD40 repeat"
"ostta17g00980" " Adaptor protein complex, sigma subunit"
"ostta17g01010" " 6-phosphogluconolactonase, DevB-type"
"ostta17g01110" " Nucleotide-binding, alpha-beta plait"
"ostta17g01140" " unnamed product"
"ostta17g01240" " Cyclin-like"
"ostta17g01270" " Ribosomal protein S4e"
"ostta17g01320" " unnamed product"
"ostta17g01590" " unnamed product"
"ostta17g01610" " DNA gyrase/topoisomerase IV, subunit A, C-terminal beta-pinwheel"
"ostta17g01660" " YEATS"
"ostta17g01690" " Protein of unknown function DUF1997"
"ostta17g01780" " Serine acetyltransferase, N-terminal"
"ostta17g01880" " Alpha/beta hydrolase fold-1"
"ostta17g01895" "  n/a  hypothetical protein"
"ostta17g01990" " SCAMP   SCAMP n/a  SCAMP"
"ostta17g02060" "  n/a  unnamed product"
"ostta17g02110" " Transcriptional coactivator/pterin dehydratase"
"ostta17g02260" " unnamed product"
"ostta17g02270" " Dynein light chain-related n/a  Dynein light chain-related"
"ostta17g02290" " Ribose 5-phosphate isomerase, type A"
"ostta17g02300" " DeoxyUTP pyrophosphatase, dUTPase subfamily n/a  DeoxyUTP pyrophosphatase, dUTP"
"ostta17g02330" " Endonuclease/exonuclease/phosphatase n/a  Endonuclease/exonuclease/phosphatase"
"ostta17g02340" " ChaC-like protein"
"ostta17g02350" " Alpha-hydroxy acid dehydrogenase, FMN-dependent"
"ostta17g02380" "  n/a  unnamed product"
"ostta18g00010" " unnamed product"
"ostta18g00050" "  n/a  SET domain"
"ostta18g00120" " GTP-binding protein TrmE/Glycine cleavage system T protein, domain 1"
"ostta18g00190" " unnamed product"
"ostta18g00245" " Magnesium-dependent phosphatase-1, eukaryotic/arcaheal type n/a  Magnesium-depese-1, eukaryotic/arcaheal type"
"ostta18g00250" " WD40 repeat n/a  WD40 repeat"
"ostta18g00270" " unnamed product"
"ostta18g00280" " tRNA guanine-N-7 methyltransferase n/a  tRNA guanine-N-7 methyltransferase"
"ostta18g00290" " P-loop containing nucleoside triphosphate hydrolase"
"ostta18g00300" " Acyl-CoA N-acyltransferase"
"ostta18g00380" " Domain of unknown function DUF262"
"ostta18g00450" " tRNA-splicing endonuclease, subunit Sen54"
"ostta18g00490" " HAS subgroup"
"ostta18g00510" "  n/a  unnamed product"
"ostta18g00540" " unnamed product"
"ostta18g00555" " Male sterility, NAD-binding n/a  Male sterility, NAD-binding"
"ostta18g00610" " unnamed product"
"ostta18g00690" " Voltage-dependent channel, four helix bundle domain"
"ostta18g00710" " Voltage-dependent channel, four helix bundle domain"
"ostta18g00830" " Exodeoxyribonuclease III xth"
"ostta18g00840" " unnamed product"
"ostta18g00950" " unnamed product"
"ostta18g01090" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta18g01280" " Cyclin A/B/D/E n/a  Cyclin A/B/D/E"
"ostta18g01300" " Choline transporter-like"
"ostta18g01320" " Fumarate lyase n/a  Fumarate lyase"
"ostta18g01390" " Phosphoesterase domain"
"ostta18g01400" " UV radiation resistance protein/autophagy-related protein 14"
"ostta18g01410" " HD/PDEase domain"
"ostta18g01440" " Replication factor A, C-terminal n/a  Replication factor A, C-terminal"
"ostta18g01510" " ABC/ECF transporter, transmembrane component"
"ostta18g01520" " Methyltransferase type 11"
"ostta18g01735" " Ribosomal protein S21"
"ostta18g01760" " Homeobox domain"
"ostta18g01830" " unnamed product"
"ostta18g01865" " Uncharacterised domain SAYSvFN"
"ostta18g01880" " Ribulose bisphosphate carboxylase, small chain"
"ostta18g01890" " Ribulose bisphosphate carboxylase, small chain"
"ostta18g01900" " unnamed product"
"ostta18g01910" " FMN-binding split barrel"
"ostta18g01930" " Cytochrome b5-like heme/steroid binding domain"
"ostta19g00020" " EGF-like, conserved site"
"ostta19g00075" " hypothetical protein"
"ostta19g00140" " Triose-phosphate transporter domain"
"ostta19g00220" " unnamed product"
"ostta19g00400" " Triose-phosphate transporter domain"
"ostta19g00490" " Triose-phosphate transporter domain"
"ostta19g00570" " unnamed product"
"ostta19g00660" " Bacterial surface protein 26-residue repeat"
"ostta20g00030" " Ankyrin repeat"
"ostta20g00035" " hypothetical protein"
"ostta20g00180" " Serine/threonine-protein kinase, active site"
"ostta20g00190" " unnamed product"
"ostta20g00230" " SAP domain"
"ostta20g00250" " unnamed product"
"ostta20g00300" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta20g00310" " unnamed product"
"ostta20g00420" " Thioredoxin-like fold"
"ostta20g00520" " unnamed product"
"ostta20g00620" " Bestrophin/UPF0187"
"ostta20g00640" " Calcium/calmodulin-dependent/calcium-dependent protein kinase"
"ostta20g00660" " unnamed product"
"ostta20g00670" " unnamed product"
"ostta20g00680" " Flavin amine oxidase"
"ostta20g00720" " FERM/acyl-CoA-binding protein, 3-helical bundle"
"ostta20g00750" " Sphingomyelin phosphodiesterase 4"
"ostta20g00780" " unnamed product"
"ostta20g00800" " CRC domain"
"ostta20g00820" " Ankyrin repeat"
"ostta20g00890" " Molybdenum cofactor biosynthesis, MoeB"
