"geneID" "annotation"
"ostta06g04190" " Uncharacterised protein family Ycf19"
"ostta06g04250" " unnamed product"
"ostta06g04310" " SAP domain"
"ostta06g04340" " Proteasome assembly chaperone 2"
"ostta06g04510" " Zinc finger, RING/FYVE/PHD-type"
"ostta06g04530" " Uncharacterised protein family UPF0136, Transmembrane"
"ostta06g04580" " Major facilitator superfamily domain, general substrate transporter"
"ostta07g00015" " GWT1"
"ostta07g00220" " Polyphosphate kinase 2"
"ostta07g00260" " Thioredoxin-like fold"
"ostta07g00290" " Thioredoxin-like fold"
"ostta07g00400" " unnamed product"
"ostta07g00560" " Mitochondrial substrate/solute carrier"
"ostta07g00600" " Integral membrane protein TerC"
"ostta07g00630" " Endonuclease/exonuclease/phosphatase"
"ostta07g00680" " LNS2, Lipin/Ned1/Smp2"
"ostta07g00700" " Phosphatidate cytidylyltransferase"
"ostta07g00730" " Protein kinase-like domain"
"ostta07g00760" " unnamed product"
"ostta07g00800" " Rpn11/EIF3F C-terminal domain"
"ostta07g00880" " Phosphatidate cytidylyltransferase"
"ostta07g01060" " unnamed product"
"ostta07g01080" " PAS domain"
"ostta07g01090" " Histone deacetylase superfamily"
"ostta07g01100" " UbiE/COQ5 methyltransferase"
"ostta07g01150" " ABC transporter, conserved site"
"ostta07g01160" " unnamed product"
"ostta07g01180" " unnamed product"
"ostta07g01220" " Rab-GTPase-TBC domain"
"ostta07g01310" " Glycosyl transferase, family 1"
"ostta07g01320" " TRAM/LAG1/CLN8 homology domain"
"ostta07g01390" " unnamed product"
"ostta07g01440" " C-5 cytosine methyltransferase"
"ostta07g01450" " Superoxide dismutase Cu/Zn / superoxide dismutase copper chaperone"
"ostta07g01480" " unnamed product"
"ostta07g01520" " Nuclear cap-binding protein subunit 1"
"ostta07g01560" " unnamed product"
"ostta07g01630" " unnamed product"
"ostta07g01650" " Peptidase C1A, papain C-terminal"
"ostta07g01770" " unnamed product"
"ostta07g01870" " Cyclin-dependent kinase, regulatory subunit"
"ostta07g01920" " Armadillo-type fold"
"ostta07g01940" " DNA-directed RNA polymerase Rpb11, 13-16kDa subunit, conserved site"
"ostta07g01975" " V-ATPase proteolipid subunit"
"ostta07g02080" " unnamed product"
"ostta07g02090" " Uncharacterised protein family Ycf49"
"ostta07g02140" " Protein phosphatase 2C"
"ostta07g02160" " unnamed product"
"ostta07g02220" " Thioredoxin-like fold"
"ostta07g02280" " P2X purinoreceptor"
"ostta07g02300" " Pseudouridine synthase, RsuA/RluB/C/D/E/F"
"ostta07g02390" " Mediator complex, subunit Med14"
"ostta07g02675" " Butirosin biosynthesis, BtrG-like"
"ostta07g02690" " ATPase, V0 complex, subunit e1/e2 n/a  ATPase, V0 complex, subunit e1/e2"
"ostta07g02700" " Small GTPase superfamily, Rho type"
"ostta07g02740" " unnamed product"
"ostta07g02750" " Ribosome recycling factor"
"ostta07g02790" " hypothetical protein n/a  unnamed product"
"ostta07g02840" " ENTH/VHS"
"ostta07g02850" " Target SNARE coiled-coil domain"
"ostta07g02940" " unnamed product"
"ostta07g02960" " EGF-like, conserved site"
"ostta07g02970" " Calycin-like"
"ostta07g02990" " Protein of unknown function DUF2045"
"ostta07g03140" " unnamed product"
"ostta07g03150" " unnamed product"
"ostta07g03230" " ATPase, F0 complex, subunit D, mitochondrial n/a  ATPase, F0 complex, subunit D n/a  ATPase, F0 complex, subunit D, mitochondrial"
"ostta07g03270" " SF-assemblin"
"ostta07g03540" " Rab-GTPase-TBC domain"
"ostta07g03600" " unnamed product"
"ostta07g03610" " EF-Hand 1, calcium-binding site"
"ostta07g03690" " unnamed product"
"ostta07g03760" " Double-stranded RNA-binding domain"
"ostta07g03770" " unnamed product"
"ostta07g03840" " Glycosyltransferase, DXD sugar-binding motif"
"ostta07g03890" " HAD-superfamily hydrolase, subfamily IB, PSPase-like"
"ostta07g03950" " EGF-like, conserved site"
"ostta07g04120" " Phosphatidylinositol-4-phosphate 5-kinase, core"
"ostta07g04130" " unnamed product"
"ostta07g04140" " ATPase, V1 complex, subunit C"
"ostta07g04170" " ROK"
"ostta07g04210" " Spc97/Spc98"
"ostta07g04240" " Phosphoglycolate phosphatase, domain 2"
"ostta07g04260" " 6-phosphogluconate dehydrogenase, decarboxylating"
"ostta07g04280" " unnamed product"
"ostta07g04420" " Uncharacterised protein family UPF0324, prokaryote"
"ostta07g04480" " DnaJ domain"
"ostta07g04550" " Biopterin transport-related protein BT1"
"ostta07g04570" " Glycosyl transferase, family 2"
"ostta07g04620" " Ubiquitin/SUMO-activating enzyme E1 n/a  Ubiquitin/SUMO-activating enzyme E1 n/MO-activating enzyme E1"
"ostta07g04630" " unnamed product"
"ostta07g04650" " unnamed product"
"ostta07g04690" " Proteasome, subunit alpha/beta"
"ostta08g00170" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta08g00250" " Endoplasmic reticulum vesicle transporter, C-terminal"
"ostta08g00300" " Mg2+ transporter protein, CorA-like/Zinc transport protein ZntB"
"ostta08g00320" " Endonuclease/exonuclease/phosphatase"
"ostta08g00420" " Tetratricopeptide repeat"
"ostta08g00430" " unnamed product"
"ostta08g00470" " Glutathione peroxidase"
"ostta08g00550" " Peptidase M14, carboxypeptidase A"
"ostta08g00580" " S15/NS1, RNA-binding"
"ostta08g00590" " SAP domain"
"ostta08g00650" " RNA polymerase II, Rpb4, core"
"ostta08g00660" " Helicase, C-terminal"
"ostta08g00670" " unnamed product"
"ostta08g00755" " hypothetical protein"
"ostta08g00790" " Spc97/Spc98"
"ostta08g00840" " Acyl-CoA dehydrogenase/oxidase C-terminal"
"ostta08g00890" " unnamed product"
"ostta08g00900" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g00920" " PCI/PINT associated module"
"ostta08g00950" " unnamed product"
"ostta08g01040" " Pseudouridine synthase II"
"ostta08g01080" " LETM1-like"
"ostta08g01130" " Ankyrin repeat"
"ostta08g01140" " unnamed product"
"ostta08g01160" " unnamed product"
"ostta08g01290" " Phospholipase C, phosphatidylinositol-specific, Y domain"
"ostta08g01300" " Forkhead-associated FHA domain"
"ostta08g01330" " High mobility group box domain"
"ostta08g01360" " Actin-related protein"
"ostta08g01490" " Heat shock protein DnaJ, cysteine-rich domain"
"ostta08g01760" " Endonuclease/exonuclease/phosphatase"
"ostta08g01790" " tRNA-guanine15 transglycosylase-like"
"ostta08g01800" " DNA recombination/repair protein RecA, monomer-monomer interface"
"ostta08g01900" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g01910" " Histone core"
"ostta08g01920" " Histone core"
"ostta08g01930" " von Willebrand factor, type A"
"ostta08g01940" " Acyl-CoA N-acyltransferase"
"ostta08g01960" " Domain of unknown function DUF1336"
"ostta08g01990" " unnamed product"
"ostta08g02060" " unnamed product"
"ostta08g02130" " Ankyrin repeat"
"ostta08g02220" " TRAM/LAG1/CLN8 homology domain"
"ostta08g02250" " Protein of unknown function DUF3411, plant"
"ostta08g02260" " unnamed product"
"ostta08g02520" " unnamed product"
"ostta08g02570" " Small GTPase superfamily, Rho type"
"ostta08g02580" " Mediator complex, subunit Med10"
"ostta08g02610" " Integrase-like, catalytic core"
"ostta08g02620" " F-box domain"
"ostta08g02630" " Aromatic amino acid beta-eliminating lyase/threonine aldolase"
"ostta08g02680" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta08g02690" " Arginine biosynthesis protein ArgJ"
"ostta08g02780" " Mitochondrial substrate/solute carrier"
"ostta08g02840" " unnamed product"
"ostta08g02900" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g03140" " unnamed product"
"ostta08g03380" " Reticulon"
"ostta08g03570" " Coiled-coil domain-containing protein 90"
"ostta08g03640" " unnamed product"
"ostta08g03810" " unnamed product"
"ostta08g03840" " Cleavage/polyadenylation specificity factor subunit 5"
"ostta08g03860" " Glycoside hydrolase, superfamily"
"ostta08g03890" " unnamed product"
"ostta08g03950" " unnamed product"
"ostta08g03980" " ETC complex I subunit"
"ostta08g04030" " Proteasome B-type subunit"
"ostta08g04060" " unnamed product"
"ostta08g04070" " Carotenoid oxygenase"
"ostta08g04100" " Cation/H+ exchanger"
"ostta08g04130" " unnamed product"
"ostta08g04140" " Peptidoglycan-binding lysin domain"
"ostta09g00010" " unnamed product"
"ostta09g00020" " Zinc finger, RING/FYVE/PHD-type"
"ostta09g00040" " 26S proteasome non-ATPase regulatory subunit Rpn12"
"ostta09g00050" " Alternative oxidase"
"ostta09g00090" " unnamed product"
"ostta09g00150" " TB2/DP1/HVA22-related protein"
"ostta09g00160" " Fructose-1,6-bisphosphatase class 1/Sedoheputulose-1,7-bisphosphatase"
"ostta09g00220" " unnamed product"
"ostta09g00250" " RPA-interacting protein, C-terminal domain"
"ostta09g00300" " Uncharacterised protein family Ycf20"
"ostta09g00320" " unnamed product"
"ostta09g00330" " 3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal"
"ostta09g00550" " Domain of unknown function DUF1990"
"ostta09g00560" " Tetratricopeptide-like helical"
"ostta09g00580" " ATPase, F1 complex, delta/epsilon subunit"
"ostta09g00630" " Histone-fold"
"ostta09g00700" " NADP-binding domain"
"ostta09g00710" " hypothetical protein n/a  unnamed product"
"ostta09g00730" " HSP20-like chaperone"
"ostta09g00792" " Rudiment single hybrid motif"
"ostta09g00910" " unnamed product"
"ostta09g00920" " unnamed product"
"ostta09g00930" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta09g01130" " unnamed product"
"ostta09g01180" "' 2'',3''-cyclic-nucleotide 3''-phosphodiesterase'"
"ostta09g01280" " P-loop containing nucleoside triphosphate hydrolase"
"ostta09g01330" " Armadillo-type fold"
"ostta09g01470" " Histone deacetylase complex subunit SAP30, Sin3 binding domain"
"ostta09g01490" " Ubiquitin interacting motif n/a  Ubiquitin interacting motif"
"ostta09g01640" " MOZ/SAS-like protein"
"ostta09g01670" " HCaRG"
"ostta09g01800" " Zinc finger, DHHC-type, palmitoyltransferase"
"ostta09g01810" " unnamed product"
"ostta09g01830" " Cation-transporting P-type ATPase"
"ostta09g01880" " Cytochrome b561/ferric reductase transmembrane"
"ostta09g01920" " unnamed product"
"ostta09g01960" " unnamed product"
"ostta09g02000" " unnamed product"
"ostta09g02020" " Glycosyl transferase, family 1"
"ostta09g02050" " CRAL-TRIO domain"
"ostta09g02100" " Phosphoribosyltransferase domain"
"ostta09g02110" " Thioredoxin, conserved site"
"ostta09g02240" " Target SNARE coiled-coil domain"
"ostta09g02300" " Ankyrin repeat"
"ostta09g02310" " O-acyltransferase, WSD1, N-terminal"
"ostta09g02320" " 26S proteasome subunit P45"
"ostta09g02330" " Zinc finger, RanBP2-type"
"ostta09g02390" " PIG-P"
"ostta09g02400" " Rossmann-like alpha/beta/alpha sandwich fold"
"ostta09g02440" " Protein of unknown function DUF3611"
"ostta09g02490" " NUDIX hydrolase, conserved site"
"ostta09g02680" " Tetratricopeptide repeat"
"ostta09g02690" " Dihydroneopterin aldolase"
"ostta09g03040" " unnamed product"
"ostta09g03100" " unnamed product"
"ostta09g03120" " Zinc finger, RING/FYVE/PHD-type"
"ostta09g03180" " Ribosomal protein S7e"
"ostta09g03260" " WD40/YVTN repeat-like-containing domain"
"ostta09g03360" " Zinc finger, RING/FYVE/PHD-type"
"ostta09g03420" " Protein kinase, ATP binding site"
"ostta09g03460" " Zinc finger, RING/FYVE/PHD-type"
"ostta09g03465" " Armadillo-type fold"
"ostta09g03530" " SNF2-related"
"ostta09g03555" " DNA recombination and repair protein Rad51, C-terminal"
"ostta09g03630" " Cysteine desulfurase, NifS"
"ostta09g03660" " G-protein beta WD-40 repeat"
"ostta09g03670" " Voltage-dependent channel, four helix bundle domain"
"ostta09g03680" " Uncharacterised protein family UPF0061"
"ostta09g03690" " Complex I subunit NDUFS6"
"ostta09g03720" " Crotonase superfamily"
"ostta09g03730" " unnamed product"
"ostta09g03770" " Chloride channel, voltage gated"
"ostta09g03810" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta09g03820" " HSP20-like chaperone"
"ostta09g03860" " tRNA threonylcarbamoyl adenosine modification protein TsaE"
"ostta09g03890" " Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"ostta09g03990" " Glucose-6-phosphate 1-epimerase"
"ostta09g04030" " Plastid lipid-associated protein/fibrillin conserved domain"
"ostta09g04120" " unnamed product"
"ostta09g04140" " unnamed product"
"ostta09g04180" " ENTH/VHS"
"ostta09g04200" " Acyl-CoA N-acyltransferase"
"ostta09g04280" " DNA-directed DNA polymerase X"
"ostta09g04300" " unnamed product"
"ostta09g04310" " unnamed product"
"ostta09g04320" " unnamed product"
"ostta09g04380" " mRNA guanine-N7-methyltransferase"
"ostta09g04460" " unnamed product"
"ostta09g04470" " Ankyrin repeat"
"ostta09g04490" " Thioredoxin-like fold"
"ostta09g04530" " Ankyrin repeat-containing domain"
"ostta10g00030" " Alpha/beta hydrolase fold-3"
"ostta10g00080" " Helicase, C-terminal"
"ostta10g00120" " Endoplasmic reticulum vesicle transporter, C-terminal"
"ostta10g00220" " G-protein beta WD-40 repeat"
"ostta10g00250" " Translation initiation factor 3"
"ostta10g00260" " Glycosyl hydrolase, family 13, catalytic domain"
"ostta10g00280" " Ribosomal protein L28/L40, mitochondrial"
"ostta10g00300" " Chaperonin Cpn60"
"ostta10g00360" " Endonuclease/exonuclease/phosphatase"
"ostta10g00390" " Pleckstrin homology-like domain"
"ostta10g00400" " Domain of unknown function CP12"
"ostta10g00410" " tRNA guanine-N1--methyltransferase, eukaryotic"
"ostta10g00440" " Forkhead-associated FHA domain"
"ostta10g00565" " Nucleotide-binding, alpha-beta plait"
"ostta10g00570" " Nicotinamide N-methyltransferase-like"
"ostta10g00620" " unnamed product"
"ostta10g00630" " MIT"
"ostta10g00710" " Prenylated rab acceptor PRA1"
"ostta10g00740" " 2-oxoacid dehydrogenase acyltransferase, catalytic domain"
"ostta10g00750" " unnamed product"
"ostta10g00800" " Coiled-coil domain containing protein 109, C-terminal"
"ostta10g00850" " NUDIX hydrolase domain-like"
"ostta10g00860" " Zinc finger, DHHC-type, palmitoyltransferase"
"ostta10g01040" " P-loop containing nucleoside triphosphate hydrolase"
"ostta10g01050" " Serine/threonine-protein kinase, active site"
"ostta10g01170" " unnamed product"
"ostta10g01180" " Proteasome A-type subunit"
"ostta10g01210" " Serine/threonine-specific protein phosphatase/bis5-nucleosyl-tetraphosphatase"
"ostta10g01220" " unnamed product"
"ostta10g01240" " BRO1 domain"
"ostta10g01250" " unnamed product"
"ostta10g01280" " Histidine kinase-like ATPase, ATP-binding domain"
"ostta10g01370" " Fumarase C, C-terminal"
"ostta10g01430" " unnamed product"
"ostta10g01540" " PLC-like phosphodiesterase, TIM beta/alpha-barrel domain"
"ostta10g01660" " unnamed product"
"ostta10g01710" " unnamed product"
"ostta10g01720" " Zinc finger, RING/FYVE/PHD-type"
"ostta10g01760" " ABC transporter, conserved site"
"ostta10g01810" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta10g01850" " RNA polymerase Rpb7, N-terminal"
"ostta10g01870" " NADP-binding domain"
"ostta10g01910" " UBA-like"
"ostta10g01920" " tRNA-splicing ligase, RtcB"
"ostta10g01940" " NADP-binding domain"
"ostta10g02030" " Alkaline phosphatase D-related"
"ostta10g02050" " Peptidase M14, carboxypeptidase A"
"ostta10g02160" " Pleckstrin homology-like domain"
"ostta10g02180" " Methylosome subunit pICln"
"ostta10g02280" " unnamed product"
"ostta10g02290" " ATPase, F0 complex, subunit G, mitochondrial"
"ostta10g02320" " Transmembrane adaptor Erv26"
"ostta10g02330" " Centromere protein Mis12"
"ostta10g02340" " Major facilitator superfamily domain, general substrate transporter"
"ostta10g02360" " Axin interactor dorsalization-associated protein, C-terminal domain"
"ostta10g02390" " unnamed product"
"ostta10g02410" " P-loop containing nucleoside triphosphate hydrolase"
"ostta10g02420" " unnamed product"
"ostta10g02460" " Glutamine amidotransferase"
"ostta10g02480" " unnamed product"
"ostta10g02550" " SAC3/GANP/Nin1/mts3/eIF-3 p25"
"ostta10g02590" " AP complex, mu/sigma subunit"
"ostta10g02810" " Ribonuclease H-like domain"
"ostta10g02880" " Small GTPase superfamily, ARF/SAR type"
"ostta10g02920" " Complex 1 LYR protein"
"ostta10g02950" " PPPDE putative peptidase domain"
"ostta10g02960" " Adaptor protein complex, sigma subunit"
"ostta10g03000" " SNF2-related"
"ostta10g03080" " Zinc finger, C2H2"
"ostta10g03090" " BRCT domain"
"ostta10g03100" " unnamed product"
"ostta10g03110" " unnamed product"
"ostta10g03130" " Glycoside hydrolase, catalytic domain"
"ostta10g03135" " Proteasome A-type subunit"
"ostta10g03140" " Thioredoxin-like fold"
"ostta10g03150" " Zinc finger, RING/FYVE/PHD-type"
"ostta10g03300" " ApaG domain"
"ostta10g03310" " Golgi SNAP receptor complex, subunit 1"
"ostta10g03320" " FAS1 domain"
"ostta10g03370" " tRNA-dihydrouridine synthase"
"ostta10g03380" " G-protein beta WD-40 repeat"
"ostta10g03400" " Nucleotide-binding, alpha-beta plait"
"ostta10g03550" " CHCH"
"ostta11g00100" " Pseudouridine synthase, RluC/RluD, conserved site"
"ostta11g00110" " Prenyltransferase/squalene oxidase"
"ostta11g00140" " Prenylated rab acceptor PRA1"
"ostta11g00220" " RNA recognition motif, spliceosomal PrP8"
"ostta11g00240" " unnamed product"
"ostta11g00250" " unnamed product"
"ostta11g00300" " unnamed product"
"ostta11g00340" " Transcriptional activator NFYC/HAP5 subunit"
"ostta11g00390" " unnamed product"
"ostta11g00400" " DNA glycosylase"
"ostta11g00440" " unnamed product"
"ostta11g00450" " unnamed product"
"ostta11g00470" " Tetratricopeptide repeat-containing domain"
"ostta11g00620" " unnamed product"
"ostta11g00710" " unnamed product"
"ostta11g00810" " Zinc finger, TRAF-type"
"ostta11g00830" " Nuclear protein 96"
"ostta11g00840" " RmlC-like jelly roll fold"
"ostta11g00860" " FeS cluster insertion protein"
"ostta11g00900" " Tetratricopeptide repeat"
"ostta11g01000" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain"
"ostta11g01050" " DnaJ domain, conserved site"
"ostta11g01060" " DNA-directed RNA polymerase delta subunit/Asxl"
"ostta11g01070" " Tim44-like domain"
"ostta11g01080" " Rubisco LS methyltransferase, substrate-binding domain"
"ostta11g01090" " unnamed product"
"ostta11g01160" " Phosphatidyl serine synthase"
"ostta11g01170" " Domain of unknown function DUF2404"
"ostta11g01380" " unnamed product"
"ostta11g01410" " UDP-galactopyranose mutase"
"ostta11g01430" " unnamed product"
"ostta11g01440" " Zinc finger, SWIM-type"
"ostta11g01460" " Peptidase S24/S26A/S26B/S26C"
"ostta11g01470" " unnamed product"
"ostta11g01520" " ThiJ/PfpI"
"ostta11g01570" " Zinc finger, CCHC-type"
"ostta11g01590" " Armadillo-type fold"
"ostta11g01600" " DNA ligase, ATP-dependent, N-terminal"
"ostta11g01620" " Thioredoxin-like fold"
"ostta11g01630" " Nucleotide-diphospho-sugar transferase"
"ostta11g01660" " Ribosomal protein L4/L1e"
"ostta11g01670" " NADH:cytochrome b5 reductase CBR"
"ostta11g01700" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta11g01850" " unnamed product"
"ostta11g01880" " unnamed product"
"ostta11g01890" " unnamed product"
"ostta11g01940" " Rieske [2Fe-2S] iron-sulphur domain"
"ostta11g01960" " Cdk-activating kinase assembly factor MAT1, centre"
"ostta11g01970" " Histone deacetylase superfamily"
"ostta11g02040" " COPII coat assembly protein, Sec16"
"ostta11g02150" " Histone core"
"ostta11g02160" " Histone H4"
"ostta11g02230" " DNA repair metallo-beta-lactamase"
"ostta11g02380" " Ribosomal protein S19e"
"ostta11g02410" " 26S proteasome complex ubiquitin receptor, subunit Rpn13"
"ostta11g02550" " Mitochondrial substrate/solute carrier"
"ostta11g02600" " unnamed product"
"ostta11g02610" " Zinc finger, RING-H2-type"
"ostta11g02670" " Ferrochelatase"
"ostta11g02770" " NADP-binding domain"
"ostta11g02790" " Protein of unknown function DUF2358"
"ostta11g02920" " Syntaxin/epimorphin, conserved site"
"ostta11g03080" " SGNH hydrolase-type esterase domain"
"ostta11g03240" " Interphotoreceptor retinol-binding"
"ostta11g03250" " WD40 repeat"
"ostta12g00040" " Nucleotide-binding, alpha-beta plait"
"ostta12g00065" " Ionotropic glutamate receptor n/a  Ionotropic glutamate receptor"
"ostta12g00430" " Peptidoglycan-binding lysin domain"
"ostta12g00490" " unnamed product"
"ostta12g00500" " Serine/threonine-protein kinase, active site"
"ostta12g00560" " Mad3/BUB1 homology region 1"
"ostta12g00620" " unnamed product"
"ostta12g00880" " Nucleotide-binding, alpha-beta plait"
"ostta12g00910" " ABC transporter type 1, transmembrane domain"
"ostta12g00980" " Histone core"
"ostta12g00990" " Histone core"
"ostta12g01070" " Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site"
"ostta12g01120" " unnamed product"
"ostta12g01140" " AT hook-like"
"ostta12g01150" " Pleckstrin homology-like domain"
"ostta12g01160" " Ribosomal protein L27, conserved site"
"ostta12g01250" " Armadillo repeat-containing protein 3 and Serine/threonine-protein kinase CTR1 repeat-containing protein 3 and Serine/threonine-protein kinase CTR1"
"ostta12g01290" " Rudiment single hybrid motif"
"ostta12g01300" " unnamed product"
"ostta12g01320" " Tubulin/FtsZ, 2-layer sandwich domain"
"ostta12g01340" " Diacylglycerol acyltransferase"
"ostta12g01420" " Myb domain, plants"
"ostta12g01470" " Alpha/beta hydrolase fold-1"
"ostta12g01500" " Proteasome component PCI domain"
"ostta12g01530" " Serine/threonine dehydratase, pyridoxal-phosphate-binding site"
"ostta12g01580" " RmlC-like jelly roll fold"
"ostta12g01740" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta12g01780" " Histidine phosphatase superfamily, clade-1"
"ostta12g01820" " unnamed product"
"ostta12g01890" " Fatty acid desaturase, type 1"
"ostta12g02040" " DNA topoisomerase I, DNA binding, mixed alpha/beta motif, eukaryotic-type"
"ostta12g02050" " Ribosomal RNA large subunit methyltransferase F-like"
"ostta12g02070" " FACT complex subunit Spt16p/Cdc68p"
"ostta12g02090" " unnamed product"
"ostta12g02120" " unnamed product"
"ostta12g02160" " CRAL-TRIO domain"
"ostta12g02250" " Helix-hairpin-helix motif, class 2"
"ostta12g02260" " Preprotein translocase SecG subunit"
"ostta12g02320" " Nucleotide-binding, alpha-beta plait"
"ostta12g02330" " Plant specific mitochondrial import receptor subunit TOM20"
"ostta12g02350" " unnamed product"
"ostta12g02380" " unnamed product"
"ostta12g02390" " Regulatory protein RecX"
"ostta12g02410" " Membrane-associated, eicosanoid/glutathione metabolism MAPEG protein"
"ostta12g02420" " unnamed product"
"ostta12g02440" " von Willebrand factor, type A"
"ostta12g02490" " DNA polymerase III, clamp loader complex, gamma/delta/delta subunit, C-terminal"
"ostta12g02500" " 2Fe-2S ferredoxin-type domain n/a  2Fe-2S ferredoxin-type domain"
"ostta12g02550" " Serine/threonine-protein kinase, active site"
"ostta12g02590" " Armadillo repeat-containing protein 3 and Serine/threonine-protein kinase CTR1"
"ostta12g02620" " Zinc finger, RING/FYVE/PHD-type"
"ostta12g02730" " Polyketide cyclase SnoaL-like domain"
"ostta12g02750" " unnamed product"
"ostta12g02850" " unnamed product"
"ostta12g02870" " Nucleotide-binding, alpha-beta plait"
"ostta12g02900" " P-loop containing nucleoside triphosphate hydrolase"
"ostta12g02950" " unnamed product"
"ostta12g02980" " Glucosidase II beta subunit-like"
"ostta12g03030" " Helicase, C-terminal"
"ostta12g03040" " Regulator of K+ conductance, C-terminal"
"ostta12g03060" " Cysteine synthase K/M"
"ostta12g03070" " Rab3 GTPase-activating protein catalytic subunit"
"ostta12g03090" " unnamed product"
"ostta12g03100" " Ribosomal protein S16 domain"
"ostta12g03130" " unnamed product"
"ostta12g03200" " Vps52/Sac2"
"ostta13g00090" " ATPase, AAA-type, core"
"ostta13g00120" " DNA topoisomerase, type IIA, subunit A/ C-terminal, alpha-beta"
"ostta13g00200" " unnamed product"
"ostta13g00210" " Kae1/YgjD family"
"ostta13g00240" " unnamed product"
"ostta13g00250" " Voltage-dependent channel, four helix bundle domain"
"ostta13g00310" " GLE1-like"
"ostta13g00340" " Aminoglycoside phosphotransferase"
"ostta13g00380" " unnamed product"
"ostta13g00390" " ER membrane protein complex subunit 1"
"ostta13g00440" " Ankyrin repeat-containing domain"
"ostta13g00450" " Mlo-related protein"
"ostta13g00460" " Galactose oxidase, beta-propeller"
"ostta13g00470" " Cas1p 10 TM acyl transferase domain"
"ostta13g00490" " LMBR1-like membrane protein"
"ostta13g00590" " Serine hydrolase FSH"
"ostta13g00650" " RmlC-like jelly roll fold"
"ostta13g00670" " Ribosomal protein L7Ae conserved site"
"ostta13g00680" " DnaJ domain"
"ostta13g00690" " unnamed product"
"ostta13g00700" " unnamed product"
"ostta13g00740" " SANT/Myb domain"
"ostta13g00780" " DEP domain"
"ostta13g00800" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta13g00840" " unnamed product"
"ostta13g00990" " Cation/H+ exchanger"
"ostta13g01000" " Cytochrome b-c1 complex subunit 9"
"ostta13g01010" " ENTH/VHS"
"ostta13g01170" " Small GTPase superfamily, Rho type"
"ostta13g01310" " Homeobox domain"
"ostta13g01500" " COP9 signalosome complex subunit 7"
"ostta13g01590" " EAP30"
"ostta13g01630" " Target SNARE coiled-coil domain"
"ostta13g01700" " AIR synthase-related protein, C-terminal domain"
"ostta13g01830" " unnamed product"
"ostta13g01900" " C2 calcium-dependent membrane targeting"
"ostta13g01905" " hypothetical protein"
"ostta13g01980" " EXTL2, alpha-1,4-N-acetylhexosaminyltransferase"
"ostta13g02000" " DNA-binding domain n/a  DNA-binding domain"
"ostta13g02090" " Adrenodoxin-NADP+ reductase"
"ostta13g02230" " Chaperonin TCP-1, conserved site"
"ostta13g02480" " unnamed product"
"ostta13g02650" " Phosphoribosyltransferase C-terminal"
"ostta13g02830" " unnamed product"
"ostta13g02840" " Dual specificity phosphatase, subgroup, catalytic domain"
"ostta13g02880" " unnamed product"
"ostta13g02940" " Isocitrate dehydrogenase NADP-dependent"
"ostta13g02970" " Chaperone tailless complex polypeptide 1 TCP-1 n/a  Chaperone tailless complex CP-1"
"ostta13g02985" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta13g03000" " Anticodon-binding domain"
"ostta14g00030" " Proteasome B-type subunit"
"ostta14g00070" " Dynein heavy chain n/a  Dynein heavy chain"
"ostta14g00075" "  n/a  hypothetical protein"
"ostta14g00080" " Succinate dehydrogenase/fumarate reductase, flavoprotein subunit"
"ostta14g00120" " unnamed product"
"ostta14g00210" " Sfi1 spindle body"
"ostta14g00240" " unnamed product"
"ostta14g00250" " Trehalose-phosphatase"
"ostta14g00330" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta14g00350" " EF-Hand 1, calcium-binding site"
"ostta14g00440" " Ribosomal protein L33, conserved site"
"ostta14g00500" " SAICAR synthetase"
"ostta14g00570" " unnamed product"
"ostta14g00590" " Ubiquitin-conjugating enzyme, E2"
"ostta14g00790" " WD40/YVTN repeat-like-containing domain n/a  WD40/YVTN repeat-like-containing d"
"ostta14g00850" " Sister chromatid cohesion protein Dcc1"
"ostta14g00960" " Nuclear cap-binding protein subunit 2"
"ostta14g00980" " Helix-turn-helix, base-excision DNA repair, C-terminal"
"ostta14g00990" " GTP-binding protein, ribosome biogenesis, YsxC"
"ostta14g01000" " unnamed product"
"ostta14g01020" " Protein of unknown function DUF3172"
"ostta14g01120" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta14g01240" " Vps53-like, N-terminal"
"ostta14g01280" " Peptidase C1A, papain C-terminal"
"ostta14g01310" " unnamed product"
