"geneID" "annotation"
"ostta13g02165" " Fibronectin-binding A, N-terminal"
"ostta13g02170" " Chlorophyll a/b binding protein domain"
"ostta13g02180" " NUDIX hydrolase domain-like"
"ostta13g02190" " Short-chain dehydrogenase/reductase SDR"
"ostta13g02260" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta13g02540" " unnamed product"
"ostta13g02550" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain n/a  Peptidyl-prolyl cise, FKBP-type, domain"
"ostta13g02910" " Chlorophyll a/b binding protein domain"
"ostta13g03060" " Squalene/phytoene synthase n/a  Squalene/phytoene synthase"
"ostta14g00010" " Phospholipase C, phosphatidylinositol-specific, Y domain"
"ostta14g00055" "  n/a  hypothetical protein"
"ostta14g00360" " Thioredoxin, conserved site"
"ostta14g00380" " Mitochondrial 18kDa protein"
"ostta14g00460" " Cytochrome c-type biogenesis protein CcsA"
"ostta14g00520" " Peptide methionine sulphoxide reductase MsrA n/a  Peptide methionine sulphoxide"
"ostta14g00540" " GDP-mannose 4,6-dehydratase n/a  GDP-mannose 4,6-dehydratase"
"ostta14g00620" " Ribosomal protein S4/S9, N-terminal"
"ostta14g00630" " Thioredoxin-like fold"
"ostta14g00670" " Pentapeptide repeat"
"ostta14g00840" " Thioredoxin-like fold"
"ostta14g00920" " Helicase, C-terminal"
"ostta14g01060" " Ribosomal protein L11 n/a  Ribosomal protein L11"
"ostta14g01070" " Ribosomal protein L33 n/a  Ribosomal protein L33"
"ostta14g01075" " Adenosylcobalamin biosynthesis, ATP:cobIalamin adenosyltransferase-like n/a  Ad biosynthesis, ATP:cobIalamin adenosyltransferase-like"
"ostta14g01080" " Histidine-tRNA ligase/ATP phosphoribosyltransferase regulatory subunit n/a  Hisase/ATP phosphoribosyltransferase regulatory subunit"
"ostta14g01170" " GroES-like"
"ostta14g01200" " Ankyrin repeat"
"ostta14g01210" " Carotene isomerase"
"ostta14g01440" " Peptidase M41, FtsH extracellular"
"ostta14g01570" " Major facilitator superfamily domain, general substrate transporter"
"ostta14g01580" " Peptidase M32, carboxypeptidase Taq metallopeptidase"
"ostta14g01690" " Triose-phosphate transporter domain n/a  Triose-phosphate transporter domain"
"ostta14g01730" " WD40 repeat"
"ostta14g01760" " RWP-RK domain n/a  RWP-RK domain"
"ostta14g01800" " Actin-related protein 2 Arp2"
"ostta14g01850" " Ribosomal protein L31"
"ostta14g01900" " Glutamate synthase, alpha subunit, C-terminal n/a  Glutamate synthase, alpha sual"
"ostta14g01980" " Methyltransferase type 11"
"ostta14g02010" " Heme A synthase"
"ostta14g02320" " unnamed product"
"ostta14g02410" " Platelet-activating factor acetylhydrolase n/a  Platelet-activating factor acet"
"ostta14g02450" " unnamed product"
"ostta14g02760" " Acyl-CoA N-acyltransferase"
"ostta14g02800" " Serine/threonine-protein kinase, active site n/a  Serine/threonine-protein kina"
"ostta14g02910" " Acyl-CoA N-acyltransferase"
"ostta14g02970" " Isocitrate/isopropylmalate dehydrogenase, conserved site"
"ostta14g03070" " unnamed product"
"ostta15g00080" " Translocation protein Sec63"
"ostta15g00180" " NAD-dependent epimerase/dehydratase"
"ostta15g00330" " Pheophorbide a oxygenase n/a  Pheophorbide a oxygenase"
"ostta15g00390" " Translation elongation/initiation factor/Ribosomal, beta-barrel n/a  Translatioitiation factor/Ribosomal, beta-barrel"
"ostta15g00490" " NADH:ubiquinone oxidoreductase, 51kDa subunit, conserved site n/a  NADH:ubiquinase, 51kDa subunit, conserved site"
"ostta15g00500" "  n/a  unnamed product"
"ostta15g00620" " Proline-tRNA ligase, class IIa"
"ostta15g00640" " ABC transporter, conserved site"
"ostta15g00680" " Cytochrome P450, conserved site"
"ostta15g00890" " Protein-tyrosine/Dual specificity phosphatase"
"ostta15g00930" " Ribosomal protein S5, N-terminal"
"ostta15g00955" " S-adenosylmethionine synthetase, C-terminal n/a  S-adenosylmethionine synthetas"
"ostta15g01000" " Cryptochrome/DNA photolyase, class 1"
"ostta15g01210" " Tetrahydrofolate dehydrogenase/cyclohydrolase, conserved site n/a  Tetrahydrofoase/cyclohydrolase, conserved site"
"ostta15g01230" " Mog1/PsbP, alpha/beta/alpha sandwich"
"ostta15g01325" "  n/a  hypothetical protein n/a  hypothetical protein"
"ostta15g01340" " S-formylglutathione hydrolase"
"ostta15g01380" " Protein kinase-like domain"
"ostta15g01470" " Thiolase-like, subgroup"
"ostta15g01670" " unnamed product"
"ostta15g01680" " Urease accessory protein UreD"
"ostta15g01890" " Thiolase-like, subgroup"
"ostta15g01930" " Monothiol glutaredoxin-related"
"ostta15g02030" " Sec20"
"ostta15g02080" " unnamed product"
"ostta15g02090" " Methyltransferase type 11"
"ostta15g02100" " Domain of unknown function DUF4399"
"ostta15g02200" " Ribosomal protein L6, conserved site n/a  Ribosomal protein L6, conserved site"
"ostta15g02235" " Oxoglutarate/iron-dependent dioxygenase n/a  Oxoglutarate/iron-dependent dioxyg"
"ostta15g02310" " Integral membrane protein TerC, riboswitch-linked"
"ostta15g02590" " unnamed product"
"ostta15g02830" " unnamed product"
"ostta15g02840" " P-loop containing nucleoside triphosphate hydrolase"
"ostta15g02860" " Protein of unknown function DUF3419"
"ostta16g00080" " unnamed product"
"ostta16g00290" " Inorganic pyrophosphatase"
"ostta16g00320" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain"
"ostta16g00330" " Ribosomal protein L4/L1e n/a  Ribosomal protein L4/L1e"
"ostta16g00380" " Methyltransferase type 11"
"ostta16g00420" " Ferredoxin thioredoxin reductase beta subunit, domain n/a  Ferredoxin thioredoxta subunit, domain"
"ostta16g00650" " Photosystem II Psb28, class 1"
"ostta16g00770" " Ribosomal protein S6"
"ostta16g00830" " P-loop containing nucleoside triphosphate hydrolase"
"ostta16g00870" " PBS lyase HEAT-like repeat"
"ostta16g01020" " Mitochondrial substrate/solute carrier"
"ostta16g01030" " Aminoglycoside phosphotransferase"
"ostta16g01100" " Glucose/ribitol dehydrogenase"
"ostta16g01110" " Protein of unknown function DUF3067"
"ostta16g01145" " ABC transporter, conserved site n/a  ABC transporter, conserved site"
"ostta16g01250" " Aminotransferase, class-II, pyridoxal-phosphate binding site"
"ostta16g01255" " Plastid lipid-associated protein/fibrillin conserved domain n/a  Plastid lipid-ein/fibrillin conserved domain"
"ostta16g01260" " Flavin amine oxidase n/a  Flavin amine oxidase"
"ostta16g01340" " Signal transduction response regulator, receiver domain"
"ostta16g01440" " Protein kinase-like domain n/a  Protein kinase-like domain"
"ostta16g01450" " Ribose-phosphate diphosphokinase"
"ostta16g01530" " Dimeric alpha-beta barrel"
"ostta16g01540" " Pyrimidine 5-nucleotidase"
"ostta16g01590" " ResB-like domain n/a  ResB-like domain"
"ostta16g01720" " Ribosomal protein S16 domain n/a  Ribosomal protein S16 domain"
"ostta16g01820" " HSP40/DnaJ peptide-binding"
"ostta16g01960" " Sterol-sensing domain"
"ostta16g02040" " Helix-turn-helix, base-excision DNA repair, C-terminal n/a  Helix-turn-helix, bA repair, C-terminal"
"ostta16g02380" " unnamed product"
"ostta16g02400" " Zinc finger, RING/FYVE/PHD-type"
"ostta16g02550" " Regulator of chromosome condensation, RCC1"
"ostta16g02560" " Argininosuccinate synthase"
"ostta16g02590" " NADH:ubiquinone oxidoreductase intermediate-associated protein 30"
"ostta16g02670" "  n/a  unnamed product"
"ostta16g02677" "  n/a  hypothetical protein"
"ostta17g00140" " UVR domain"
"ostta17g00170" " Multi antimicrobial extrusion protein n/a  Multi antimicrobial extrusion protei"
"ostta17g00280" " Ovarian tumour, otubain n/a  Ovarian tumour, otubain"
"ostta17g00290" " Chromate transporter, long chain"
"ostta17g00310" " 2Fe-2S ferredoxin, iron-sulphur binding site"
"ostta17g00320" " unnamed product"
"ostta17g00360" " Ribosomal protein L27"
"ostta17g00500" " Pentatricopeptide repeat"
"ostta17g00550" " P-loop containing nucleoside triphosphate hydrolase"
"ostta17g01255" " Rubredoxin-type fold n/a  Rubredoxin-type fold"
"ostta17g01270" " Ribosomal protein S4e"
"ostta17g01400" " Polyprenyl synthetase"
"ostta17g01450" " Cytochrome c/c1 haem-lyase"
"ostta17g01880" " Alpha/beta hydrolase fold-1"
"ostta17g01950" " Mycolic acid cyclopropane synthase"
"ostta17g02008" " UAA transporter n/a  UAA transporter"
"ostta17g02110" " Transcriptional coactivator/pterin dehydratase"
"ostta17g02150" " Mitochondrial substrate/solute carrier n/a  Mitochondrial substrate/solute carr"
"ostta17g02170" " Mandelate racemase/muconate lactonizing enzyme, C-terminal"
"ostta17g02230" " Protein of unknown function DUF3411, plant"
"ostta17g02360" " Glutamine amidotransferase subunit PdxT n/a  Glutamine amidotransferase subunit"
"ostta18g00200" " Pyridine nucleotide-disulphide oxidoreductase, class-II, active site"
"ostta18g00300" " Acyl-CoA N-acyltransferase"
"ostta18g00385" " Nucleotide-diphospho-sugar transferase n/a  Nucleotide-diphospho-sugar transfer"
"ostta18g00590" " Ribosomal protein L15, conserved site n/a  Ribosomal protein L15, conserved sit"
"ostta18g00630" " Ribosomal protein L22, bacterial/chloroplast-type n/a  Ribosomal protein L22, bplast-type"
"ostta18g00770" " unnamed product"
"ostta18g00860" " unnamed product"
"ostta18g00880" " Glycosyl transferase, family 1"
"ostta18g01000" " unnamed product"
"ostta18g01020" " unnamed product"
"ostta18g01060" " NAD-dependent epimerase/dehydratase"
"ostta18g01090" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta18g01250" " Ferredoxin-NADP+ reductase n/a  Ferredoxin-NADP+ reductase"
"ostta18g01260" " Uncharacterised protein family Ycf36"
"ostta18g01330" " TPM domain"
"ostta18g01340" " GroES-like"
"ostta18g01520" " Methyltransferase type 11"
"ostta18g01550" " NmrA-like"
"ostta18g01610" " Haem oxygenase-like"
"ostta18g01640" " Mitochondrial substrate/solute carrier"
"ostta18g01700" " Protein of unknown function DUF3353"
"ostta18g01920" " unnamed product"
"ostta19g00220" " unnamed product"
"ostta19g00290" " unnamed product"
"ostta19g00330" " Galactosyl transferase"
"ostta19g00380" " unnamed product"
"ostta19g00420" " unnamed product"
"ostta19g00500" " Glycoside hydrolase-type carbohydrate-binding, subgroup"
"ostta20g00050" " Thioredoxin-like fold"
"ostta20g00130" " Ribosomal protein S3Ae"
"ostta20g00170" " Phytanoyl-CoA dioxygenase"
"ostta20g00440" " Superoxide dismutase Cu/Zn / superoxide dismutase copper chaperone"
"ostta20g00550" " Methylthiotransferase/radical SAM-type protein"
"ostta20g00570" " Ribosomal protein L19"
"ostta20g00590" " unnamed product"
"ostta20g00695" " hypothetical protein"
"ostta20g00700" " Glycosyl hydrolase, five-bladed beta-propellor domain"
"ostta20g00940" " Chlorophyll A-B binding protein"
