"geneID" "annotation"
"ostta14g02280" " Major facilitator superfamily domain, general substrate transporter"
"ostta14g02410" " Platelet-activating factor acetylhydrolase n/a  Platelet-activating factor acet"
"ostta14g02430" " RZZ complex, subunit Zw10"
"ostta14g02480" " DNA repair protein Rad4 n/a  DNA repair protein Rad4"
"ostta15g00050" " Rubisco LS methyltransferase, substrate-binding domain n/a  Rubisco LS methyltrtrate-binding domain"
"ostta15g00110" " Mitogen-activated protein MAP kinase, conserved site"
"ostta15g00140" " Phospholipid/glycerol acyltransferase"
"ostta15g00220" " Putative rRNA methylase"
"ostta15g00400" " GDP dissociation inhibitor n/a  GDP dissociation inhibitor"
"ostta15g00450" " Ribonuclease II/R"
"ostta15g00480" " Target SNARE coiled-coil domain"
"ostta15g00490" " NADH:ubiquinone oxidoreductase, 51kDa subunit, conserved site n/a  NADH:ubiquinase, 51kDa subunit, conserved site"
"ostta15g00680" " Cytochrome P450, conserved site"
"ostta15g00955" " S-adenosylmethionine synthetase, C-terminal n/a  S-adenosylmethionine synthetas"
"ostta15g01070" " unnamed product"
"ostta15g01140" " Cytochrome b5-like heme/steroid binding domain"
"ostta15g01200" " Serine/threonine-protein kinase, active site"
"ostta15g01210" " Tetrahydrofolate dehydrogenase/cyclohydrolase, conserved site n/a  Tetrahydrofoase/cyclohydrolase, conserved site"
"ostta15g01230" " Mog1/PsbP, alpha/beta/alpha sandwich"
"ostta15g01240" " Endonuclease/exonuclease/phosphatase"
"ostta15g01270" " von Willebrand factor, type A n/a  von Willebrand factor, type A"
"ostta15g01400" " EXS, C-terminal"
"ostta15g01470" " Thiolase-like, subgroup"
"ostta15g01490" " unnamed product"
"ostta15g01670" " unnamed product"
"ostta15g01850" " NADP-binding domain"
"ostta15g01870" " Zinc finger, PHD-finger"
"ostta15g01890" " Thiolase-like, subgroup"
"ostta15g01920" " Oxysterol-binding protein"
"ostta15g01960" " Membrane protein,Tapt1/CMV receptor"
"ostta15g02235" " Oxoglutarate/iron-dependent dioxygenase n/a  Oxoglutarate/iron-dependent dioxyg"
"ostta15g02310" " Integral membrane protein TerC, riboswitch-linked"
"ostta15g02520" " Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III"
"ostta15g02770" " unnamed product"
"ostta15g02860" " Protein of unknown function DUF3419"
"ostta15g02930" " Peptidase S9A, prolyl oligopeptidase"
"ostta16g00060" " Triose-phosphate transporter domain n/a  Triose-phosphate transporter domain n/hate transporter domain"
"ostta16g00180" " Flavoprotein pyridine nucleotide cytochrome reductase"
"ostta16g00190" " RmlC-like jelly roll fold n/a  RmlC-like jelly roll fold n/a  RmlC-like jelly rmlC-like jelly roll fold"
"ostta16g00420" " Ferredoxin thioredoxin reductase beta subunit, domain n/a  Ferredoxin thioredoxta subunit, domain"
"ostta16g00590" " Flavin amine oxidase"
"ostta16g00920" " EF-Hand 1, calcium-binding site"
"ostta16g00950" " Smr protein/MutS2 C-terminal"
"ostta16g01040" " Glycoside hydrolase, family 47"
"ostta16g01450" " Ribose-phosphate diphosphokinase"
"ostta16g01560" " Carbohydrate binding module family 25"
"ostta16g01597" "  n/a  hypothetical protein"
"ostta16g01600" " Glycosyl transferase, family 25"
"ostta16g01640" " Leucine-rich repeat n/a  Leucine-rich repeat"
"ostta16g01680" " Tetratricopeptide repeat-containing domain"
"ostta16g01860" " DNA polymerase beta-like, N-terminal domain"
"ostta16g01885" " Histone deacetylase superfamily n/a  Histone deacetylase superfamily"
"ostta16g01890" " Ribosomal protein S5 domain 2-type fold, subgroup n/a  Ribosomal protein S5 dom, subgroup"
"ostta16g01900" " Protein of unknown function DUF4336"
"ostta16g01910" " 4-diphosphocytidyl-2C-methyl-D-erythritol kinase"
"ostta16g01930" " Regulator of chromosome condensation, RCC1"
"ostta16g02260" " unnamed product"
"ostta16g02370" " Pseudouridine synthase I, TruA, N-terminal n/a  Pseudouridine synthase I, TruA,"
"ostta16g02520" " Kelch-type beta propeller"
"ostta17g00100" " GUN4-like"
"ostta17g00300" " Alcohol dehydrogenase superfamily, zinc-type   Alcohol dehydrogenase superfamila  Alcohol dehydrogenase superfamily, zinc-type"
"ostta17g00310" " 2Fe-2S ferredoxin, iron-sulphur binding site"
"ostta17g00420" " unnamed product"
"ostta17g00430" " Transketolase-like, pyrimidine-binding domain"
"ostta17g00490" " Tetratricopeptide repeat"
"ostta17g00510" " Arsenite methyltransferase"
"ostta17g00980" " Adaptor protein complex, sigma subunit"
"ostta17g01170" " Forkhead-associated FHA domain"
"ostta17g01210" " Triose-phosphate transporter domain"
"ostta17g01360" " ATPase-like, ParA/MinD n/a  ATPase-like, ParA/MinD"
"ostta17g01365" "  n/a  hypothetical protein"
"ostta17g01450" " Cytochrome c/c1 haem-lyase"
"ostta17g01680" " Twin-arginine translocation pathway, signal sequence"
"ostta17g01850" " PAN-1 domain"
"ostta17g01900" " Domain of unknown function DUF4200"
"ostta17g01930" " Fatty acid desaturase, type 1"
"ostta17g02008" " UAA transporter n/a  UAA transporter"
"ostta17g02010" " Fatty acid desaturase, type 1"
"ostta17g02170" " Mandelate racemase/muconate lactonizing enzyme, C-terminal"
"ostta17g02300" " DeoxyUTP pyrophosphatase, dUTPase subfamily n/a  DeoxyUTP pyrophosphatase, dUTP"
"ostta18g00360" " Regulator of K+ conductance, C-terminal"
"ostta18g00420" " Inositol monophosphatase, conserved site n/a  Inositol monophosphatase, conserv"
"ostta18g00470" " unnamed product"
"ostta18g00490" " HAS subgroup"
"ostta18g00505" "  n/a  hypothetical protein"
"ostta18g00690" " Voltage-dependent channel, four helix bundle domain"
"ostta18g00740" " FG-GAP repeat"
"ostta18g00810" " Membrane bound O-acyl transferase, MBOAT"
"ostta18g00920" " 14-3-3 protein, conserved site"
"ostta18g01830" " unnamed product"
"ostta19g00080" " unnamed product"
"ostta19g00090" " unnamed product"
"ostta19g00140" " Triose-phosphate transporter domain"
"ostta19g00190" " unnamed product"
"ostta19g00230" " Alpha 1,4-glycosyltransferase domain"
"ostta19g00270" " Methyltransferase FkbM"
"ostta19g00280" " Methyltransferase FkbM"
"ostta19g00340" " unnamed product"
"ostta19g00350" " Methyltransferase domain"
"ostta19g00360" " unnamed product"
"ostta19g00370" " unnamed product"
"ostta19g00380" " unnamed product"
"ostta19g00385" " Harbinger transposase-derived nuclease domain"
"ostta19g00400" " Triose-phosphate transporter domain"
"ostta19g00420" " unnamed product"
"ostta19g00450" " Leucine-rich repeat"
"ostta19g00480" " Glycosyl transferase, family 25"
"ostta19g00490" " Triose-phosphate transporter domain"
"ostta19g00530" " unnamed product"
"ostta19g00540" " unnamed product"
"ostta19g00555" " hypothetical protein"
"ostta19g00590" " unnamed product"
"ostta19g00600" " Domain of unknown function DUF23"
"ostta20g00210" " HAD-superfamily hydrolase, subfamily IIA"
"ostta20g00290" " Cation-transporting P-type ATPase"
"ostta20g00590" " unnamed product"
"ostta20g00610" " Immunoglobulin-like fold"
"ostta20g00640" " Calcium/calmodulin-dependent/calcium-dependent protein kinase"
"ostta20g00910" " CRAL-TRIO domain"
