"geneID" "annotation"
"ostta08g01760" " Endonuclease/exonuclease/phosphatase"
"ostta08g01840" " Rad60/SUMO-like domain"
"ostta08g01870" " unnamed product"
"ostta08g01930" " von Willebrand factor, type A"
"ostta08g02020" " unnamed product"
"ostta08g02060" " unnamed product"
"ostta08g02230" " Cell division protein FtsZ, C-terminal"
"ostta08g02290" " Helix-hairpin-helix motif, class 2"
"ostta08g02630" " Aromatic amino acid beta-eliminating lyase/threonine aldolase"
"ostta08g02780" " Mitochondrial substrate/solute carrier"
"ostta08g02840" " unnamed product"
"ostta08g02960" " Cyanobacterial aminoacyl-tRNA synthetase, CAAD domain"
"ostta08g02980" " Zinc finger C2H2-type/integrase DNA-binding domain"
"ostta08g03100" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g03110" " Snf7"
"ostta08g03260" " Tetratricopeptide repeat"
"ostta08g03395" " Zinc finger C2H2-type/integrase DNA-binding domain"
"ostta08g03420" " unnamed product"
"ostta08g03570" " Coiled-coil domain-containing protein 90"
"ostta08g03680" " DNA polymerase alpha/epsilon, subunit B"
"ostta08g03730" " WD40 repeat"
"ostta08g03850" " Tetratricopeptide-like helical"
"ostta08g03880" " Kelch-type beta propeller"
"ostta08g03910" " unnamed product"
"ostta08g03940" " tRNA guanine-N-7 methyltransferase"
"ostta08g04060" " unnamed product"
"ostta08g04100" " Cation/H+ exchanger"
"ostta08g04110" " unnamed product"
"ostta08g04130" " unnamed product"
"ostta08g04140" " Peptidoglycan-binding lysin domain"
"ostta08g04200" " unnamed product"
"ostta08g04270" " unnamed product"
"ostta09g00100" " NAD-dependent epimerase/dehydratase"
"ostta09g00140" " unnamed product"
"ostta09g00150" " TB2/DP1/HVA22-related protein"
"ostta09g00160" " Fructose-1,6-bisphosphatase class 1/Sedoheputulose-1,7-bisphosphatase"
"ostta09g00200" " hypothetical protein n/a  unnamed product"
"ostta09g00210" " hypothetical protein n/a  unnamed product"
"ostta09g00250" " RPA-interacting protein, C-terminal domain"
"ostta09g00260" " unnamed product"
"ostta09g00280" " Glycosyl transferase, family 1"
"ostta09g00320" " unnamed product"
"ostta09g00330" " 3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal"
"ostta09g00450" " SANT/Myb domain n/a  SANT/Myb domain"
"ostta09g00560" " Tetratricopeptide-like helical"
"ostta09g00700" " NADP-binding domain"
"ostta09g00792" " Rudiment single hybrid motif"
"ostta09g01130" " unnamed product"
"ostta09g01270" " unnamed product"
"ostta09g01310" " SNF2-related"
"ostta09g01450" " Gaa1-like, GPI transamidase component"
"ostta09g01495" " Ubiquitin interacting motif"
"ostta09g01670" " HCaRG"
"ostta09g01740" " Alpha/beta hydrolase fold-1"
"ostta09g01770" " Tetratricopeptide repeat-containing domain"
"ostta09g01810" " unnamed product"
"ostta09g01950" " unnamed product"
"ostta09g02000" " unnamed product"
"ostta09g02050" " CRAL-TRIO domain"
"ostta09g02060" " unnamed product"
"ostta09g02150" " Structural maintenance of chromosomes protein"
"ostta09g02280" " Pseudouridine synthase, RsuA/RluB/C/D/E/F"
"ostta09g02290" " G-protein beta WD-40 repeat"
"ostta09g02390" " PIG-P"
"ostta09g02420" " unnamed product"
"ostta09g02440" " Protein of unknown function DUF3611"
"ostta09g02460" " CAAX amino terminal protease"
"ostta09g02490" " NUDIX hydrolase, conserved site"
"ostta09g02500" " unnamed product"
"ostta09g02710" " unnamed product"
"ostta09g02900" " unnamed product"
"ostta09g03030" " Eukaryotic porin/Tom40"
"ostta09g03050" " Helicase, C-terminal"
"ostta09g03235" " TB2/DP1/HVA22-related protein"
"ostta09g03370" " tRNA guanine-N-7 methyltransferase"
"ostta09g03540" " unnamed product"
"ostta09g03710" " WASH1"
"ostta09g03830" " Armadillo-type fold"
"ostta09g04120" " unnamed product"
"ostta09g04200" " Acyl-CoA N-acyltransferase"
"ostta09g04260" " Replication factor Mcm10"
"ostta09g04310" " unnamed product"
"ostta09g04480" " Gem-associated protein 2"
"ostta09g04490" " Thioredoxin-like fold"
"ostta10g00250" " Translation initiation factor 3"
"ostta10g00340" " DNA replication factor Dna2, N-terminal"
"ostta10g00530" " Mitochondrial substrate/solute carrier"
"ostta10g00550" " Twin-arginine translocation pathway, signal sequence"
"ostta10g00640" " DNA ligase, ATP-dependent, conserved site"
"ostta10g00660" " Protein of unknown function DUF2505"
"ostta10g00670" " Serine/threonine-protein kinase, active site"
"ostta10g00720" " unnamed product"
"ostta10g00890" " unnamed product"
"ostta10g01040" " P-loop containing nucleoside triphosphate hydrolase"
"ostta10g01200" " unnamed product"
"ostta10g01230" " Zinc finger, DHHC-type, palmitoyltransferase"
"ostta10g01240" " BRO1 domain"
"ostta10g01310" " Thioredoxin, conserved site"
"ostta10g01630" " unnamed product"
"ostta10g01710" " unnamed product"
"ostta10g01750" " unnamed product"
"ostta10g01990" " unnamed product"
"ostta10g02000" " Protein of unknown function DUF159"
"ostta10g02010" " Methyltransferase small domain"
"ostta10g02025" " hypothetical protein"
"ostta10g02080" " Rad9"
"ostta10g02100" " DNA mismatch repair protein, MSH2"
"ostta10g02320" " Transmembrane adaptor Erv26"
"ostta10g02340" " Major facilitator superfamily domain, general substrate transporter"
"ostta10g02420" " unnamed product"
"ostta10g02450" " Zinc-finger domain of monoamine-oxidase A repressor R1"
"ostta10g02490" " Inositol monophosphatase"
"ostta10g02500" " unnamed product"
"ostta10g02670" " Peroxisomal biogenesis factor 11"
"ostta10g02680" " Histone-like DNA-binding protein, conserved site"
"ostta10g02730" " unnamed product"
"ostta10g02740" " unnamed product"
"ostta10g02770" " DNA recombination/repair protein RecA, monomer-monomer interface"
"ostta10g02790" " Serine/threonine-protein kinase, active site"
"ostta10g02800" " Cytochrome b5-like heme/steroid binding domain"
"ostta10g02870" " Acyl-CoA N-acyltransferase"
"ostta10g02950" " PPPDE putative peptidase domain"
"ostta10g03000" " SNF2-related"
"ostta10g03020" " Protein of unknown function DUF1802"
"ostta10g03030" " PRC-barrel-like"
"ostta10g03090" " BRCT domain"
"ostta10g03150" " Zinc finger, RING/FYVE/PHD-type"
"ostta10g03260" " unnamed product"
"ostta10g03310" " Golgi SNAP receptor complex, subunit 1"
"ostta10g03440" " Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site"
"ostta10g03480" " Oxoglutarate/iron-dependent dioxygenase"
"ostta10g03520" " unnamed product"
"ostta10g03530" " unnamed product"
"ostta11g00330" " unnamed product"
"ostta11g00400" " DNA glycosylase"
"ostta11g00450" " unnamed product"
"ostta11g00560" " unnamed product"
"ostta11g00610" " Adenosine deaminase/editase"
"ostta11g00620" " unnamed product"
"ostta11g00630" " Breast cancer type 2 susceptibility protein"
"ostta11g00680" " Bacterial surface antigen D15"
"ostta11g00730" " Cullin, N-terminal"
"ostta11g00740" " Protein of unknown function DUF3119"
"ostta11g00750" " unnamed product"
"ostta11g00810" " Zinc finger, TRAF-type"
"ostta11g00830" " Nuclear protein 96"
"ostta11g00840" " RmlC-like jelly roll fold"
"ostta11g00910" " Mini-chromosome maintenance, DNA-dependent ATPase"
"ostta11g00920" " unnamed product"
"ostta11g00940" " DNA primase large subunit, eukaryotic/archaeal"
"ostta11g01060" " DNA-directed RNA polymerase delta subunit/Asxl"
"ostta11g01160" " Phosphatidyl serine synthase"
"ostta11g01180" " MT-A70-like"
"ostta11g01230" " Histidine phosphatase superfamily, clade-1"
"ostta11g01250" " Serine-threonine/tyrosine-protein kinase catalytic domain"
"ostta11g01300" " Ribonuclease H-like domain"
"ostta11g01380" " unnamed product"
"ostta11g01400" " DNA polymerase alpha, subunit B"
"ostta11g01490" " Major facilitator superfamily domain, general substrate transporter"
"ostta11g01500" " Alternative oxidase"
"ostta11g01530" " Eukaryotic porin/Tom40"
"ostta11g01570" " Zinc finger, CCHC-type"
"ostta11g01780" " unnamed product"
"ostta11g01820" " P-loop containing nucleoside triphosphate hydrolase"
"ostta11g01840" " DNA polymerase epsilon, catalytic subunit A, C-terminal"
"ostta11g01880" " unnamed product"
"ostta11g01890" " unnamed product"
"ostta11g01895" " hypothetical protein"
"ostta11g01900" " unnamed product"
"ostta11g01915" " hypothetical protein"
"ostta11g01920" " Chalcone isomerase"
"ostta11g01950" " unnamed product"
"ostta11g01970" " Histone deacetylase superfamily"
"ostta11g01990" " Ubiquitin carboxyl-terminal hydrolases family 2"
"ostta11g02170" " HSP20-like chaperone"
"ostta11g02410" " 26S proteasome complex ubiquitin receptor, subunit Rpn13"
"ostta11g02505" " Nucleoside diphosphate kinase"
"ostta11g02540" " Endonuclease/exonuclease/phosphatase"
"ostta11g02590" " unnamed product"
"ostta11g02630" " Acyl-CoA N-acyltransferase"
"ostta11g02750" " CAAX amino terminal protease"
"ostta11g02790" " Protein of unknown function DUF2358"
"ostta11g02820" " Pyridine nucleotide-disulphide oxidoreductase, class I, active site"
"ostta11g02930" " DNA repair protein XRCC4, C-terminal"
"ostta11g02940" " unnamed product"
"ostta11g03020" " Annexin"
"ostta11g03250" " WD40 repeat"
"ostta12g00010" " Protein Iojap/ribosomal silencing factor RsfS"
"ostta12g00020" " unnamed product"
"ostta12g00050" " Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily n/a  Trse beta subunit-like PLP-dependent enzymes superfamily n/a  Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily n/a  Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily n/a  Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily n/a  Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily n/a  Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily"
"ostta12g00090" " unnamed product"
"ostta12g00100" " unnamed product"
"ostta12g00110" " DNA polymerase alpha/epsilon, subunit B"
"ostta12g00120" " G-protein beta WD-40 repeat"
"ostta12g00170" " unnamed product"
"ostta12g00310" " unnamed product"
"ostta12g00330" " Prefoldin, subunit 3"
"ostta12g00430" " Peptidoglycan-binding lysin domain"
"ostta12g00470" " Parallel beta-helix repeat"
"ostta12g00790" " Haem oxygenase-like, multi-helical"
"ostta12g00820" " Cohesin loading factor"
"ostta12g01020" " P-loop containing nucleoside triphosphate hydrolase"
"ostta12g01070" " Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site"
"ostta12g01140" " AT hook-like"
"ostta12g01270" " Armadillo-type fold"
"ostta12g01300" " unnamed product"
"ostta12g01310" " unnamed product"
"ostta12g01320" " Tubulin/FtsZ, 2-layer sandwich domain"
"ostta12g01430" " unnamed product"
"ostta12g01440" " Tetratricopeptide repeat"
"ostta12g01485" " hypothetical protein"
"ostta12g01660" " Winged helix-turn-helix DNA-binding domain"
"ostta12g01670" " Uracil-DNA glycosylase-like"
"ostta12g01680" " F-box domain"
"ostta12g01740" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta12g01780" " Histidine phosphatase superfamily, clade-1"
"ostta12g01830" " Phosphoglycerate/bisphosphoglycerate mutase, active site"
"ostta12g01890" " Fatty acid desaturase, type 1"
"ostta12g01950" " Erv1/Alr"
"ostta12g01965" " PIK-related kinase, FATC"
"ostta12g02040" " DNA topoisomerase I, DNA binding, mixed alpha/beta motif, eukaryotic-type"
"ostta12g02050" " Ribosomal RNA large subunit methyltransferase F-like"
"ostta12g02065" " FACT complex subunit Spt16p/Cdc68p"
"ostta12g02080" " DNA recombination and repair protein Rad51, C-terminal"
"ostta12g02090" " unnamed product"
"ostta12g02120" " unnamed product"
"ostta12g02150" " unnamed product"
"ostta12g02160" " CRAL-TRIO domain"
"ostta12g02330" " Plant specific mitochondrial import receptor subunit TOM20"
"ostta12g02340" " Ribonuclease H-like domain"
"ostta12g02350" " unnamed product"
"ostta12g02390" " Regulatory protein RecX"
"ostta12g02420" " unnamed product"
"ostta12g02480" " unnamed product"
"ostta12g02485" " P-loop containing nucleoside triphosphate hydrolase"
"ostta12g02530" " Zinc finger, RING/FYVE/PHD-type"
"ostta12g02580" " CDP-alcohol phosphatidyltransferase"
"ostta12g02790" " BRCT domain"
"ostta12g02805" " TRAM/LAG1/CLN8 homology domain"
"ostta12g02880" " NLI interacting factor"
"ostta12g02930" " Domain of unknown function DUF4206"
"ostta12g02940" " Dpy-30 motif n/a  Dpy-30 motif"
"ostta13g00030" " P-loop containing nucleoside triphosphate hydrolase"
"ostta13g00180" " unnamed product"
"ostta13g00460" " Galactose oxidase, beta-propeller"
"ostta13g00540" " TATA box binding protein associated factor TAF"
"ostta13g00620" " IQ motif, EF-hand binding site"
"ostta13g00640" " MORN motif"
"ostta13g00825" " HAD-like domain"
"ostta13g00840" " unnamed product"
"ostta13g00990" " Cation/H+ exchanger"
"ostta13g01090" " Serine/threonine-protein kinase, active site"
"ostta13g01120" " Nucleosome assembly protein NAP"
"ostta13g01140" " Replication protein A, C-terminal"
"ostta13g01270" " unnamed product"
"ostta13g01280" " Basic-leucine zipper domain"
"ostta13g01390" " P-loop containing nucleoside triphosphate hydrolase"
"ostta13g01430" " unnamed product"
"ostta13g01460" " Pyruvate phosphate dikinase, PEP/pyruvate-binding"
"ostta13g01470" " Succinate dehydrogenase/fumarate reductase flavoprotein, catalytic domain"
"ostta13g01520" " Zinc finger, ZZ-type"
"ostta13g01530" " Uncharacterised protein family Ycf55"
"ostta13g01590" " EAP30"
"ostta13g01660" " unnamed product"
"ostta13g01690" " Nucleotide sugar dehydrogenase"
"ostta13g01815" " hypothetical protein"
"ostta13g01820" " Signal transduction response regulator, receiver domain"
"ostta13g01830" " unnamed product"
"ostta13g01840" " Acyl-CoA dehydrogenase/oxidase C-terminal"
"ostta13g01850" " unnamed product"
"ostta13g01870" " Xylose isomerase"
"ostta13g01950" " Protein of unknown function DUF872, transmembrane"
"ostta13g01980" " EXTL2, alpha-1,4-N-acetylhexosaminyltransferase"
"ostta13g02010" " Peptidoglycan-binding lysin domain"
"ostta13g02040" " DNA primase, small subunit, eukaryotic/archaeal"
"ostta13g02110" " unnamed product"
"ostta13g02250" " Mitochondrial substrate/solute carrier"
"ostta13g02280" " Ribosomal protein S5 domain 2-type fold, subgroup"
"ostta13g02380" " Nucleotide-binding, alpha-beta plait n/a  Nucleotide-binding, alpha-beta plait"
"ostta13g02570" " unnamed product"
"ostta13g02610" " Derlin n/a  Derlin"
"ostta13g02660" " Sulfotransferase"
"ostta13g02760" " Zinc-finger domain of monoamine-oxidase A repressor R1"
"ostta13g02830" " unnamed product"
"ostta13g02865" " ARID/BRIGHT DNA-binding domain"
"ostta13g02880" " unnamed product"
"ostta13g02960" " P-loop containing nucleoside triphosphate hydrolase"
"ostta13g02990" " Pex, N-terminal"
"ostta13g03010" " AWS"
"ostta14g00075" "  n/a  hypothetical protein"
"ostta14g00120" " unnamed product"
"ostta14g00190" " SCL-interrupting locus protein"
"ostta14g00400" " Alfin"
"ostta14g00420" " 7,8-dihydro-8-oxoguanine triphosphatase"
"ostta14g00510" " unnamed product"
"ostta14g00630" " Thioredoxin-like fold"
"ostta14g01000" " unnamed product"
"ostta14g01050" " Mini-chromosome maintenance complex protein 4 n/a  Mini-chromosome maintenance                                                                                                                                                                                                                                                                                                                                                                                                                                                         4"
"ostta14g01160" " Domain of unknown function DUF1747"
"ostta14g01350" " G-protein beta WD-40 repeat n/a  G-protein beta WD-40 repeat"
"ostta14g01365" "  n/a  hypothetical protein"
"ostta14g01380" " C2 calcium-dependent membrane targeting n/a  C2 calcium-dependent membrane targ"
"ostta14g01388" "  n/a  hypothetical protein"
"ostta14g01430" " Domain of unknown function DUF296 n/a  Domain of unknown function DUF296"
"ostta14g01480" " unnamed product"
"ostta14g01550" " Transcription factor CBF/NF-Y/archaeal histone n/a  Transcription factor CBF/NFtone"
"ostta14g01630" "  n/a  unnamed product"
"ostta14g01635" "  n/a  hypothetical protein"
"ostta14g01640" " unnamed product"
"ostta14g01650" " EGF-like, conserved site"
"ostta14g01670" " Cupredoxin n/a  Cupredoxin"
"ostta14g01880" " DNA-binding HORMA"
"ostta14g01940" " K Homology domain, type 1"
"ostta14g02010" " Heme A synthase"
"ostta14g02020" " Rad4/PNGase transglutaminase-like fold"
"ostta14g02050" " WASH complex subunit 7, N-terminal n/a  WASH complex subunit 7, N-terminal"
"ostta14g02230" " Thioredoxin-like fold n/a  Thioredoxin-like fold"
"ostta14g02360" " RmlC-like jelly roll fold"
"ostta14g02495" "  n/a  hypothetical protein"
"ostta14g02580" " Nnf1"
"ostta14g02610" " Tetratricopeptide repeat"
"ostta14g02680" " unnamed product"
"ostta14g02700" " Nucleolar protein 12 n/a  Nucleolar protein 12"
"ostta14g02730" "  n/a  unnamed product"
"ostta14g02840" " unnamed product"
"ostta14g02860" " Glycoside hydrolase-type carbohydrate-binding, subgroup"
"ostta14g02950" " Helix-turn-helix, base-excision DNA repair, C-terminal n/a  Helix-turn-helix, bA repair, C-terminal"
"ostta14g02980" " Ion transport 2"
"ostta15g00035" " D-tyrosyl-tRNATyr deacylase n/a  D-tyrosyl-tRNATyr deacylase"
"ostta15g00060" " Aspartate carbamoyltransferase n/a  Aspartate carbamoyltransferase"
"ostta15g00070" " C2 calcium-dependent membrane targeting"
"ostta15g00120" " Biotin/lipoate A/B protein ligase"
"ostta15g00160" " unnamed product"
"ostta15g00300" " K Homology domain, type 1 n/a  K Homology domain, type 1"
"ostta15g00310" " Low-density lipoprotein LDL receptor class A repeat"
"ostta15g00350" " Serine/threonine-specific protein phosphatase/bis5-nucleosyl-tetraphosphatase"
"ostta15g00430" " unnamed product"
"ostta15g00510" " unnamed product"
"ostta15g00570" " Protein of unknown function DUF544 n/a  Protein of unknown function DUF544"
"ostta15g00600" " unnamed product"
"ostta15g00710" " unnamed product"
"ostta15g00730" " unnamed product"
"ostta15g00750" " Peptidoglycan-binding Lysin subgroup"
"ostta15g00830" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta15g00850" " unnamed product"
"ostta15g00910" " unnamed product"
"ostta15g00990" " Photosystem I PsaH, reaction centre subunit VI"
"ostta15g01010" " Ribose-phosphate diphosphokinase"
"ostta15g01220" " Helicase, C-terminal"
"ostta15g01260" " DIRP"
"ostta15g01310" " unnamed product"
"ostta15g01325" "  n/a  hypothetical protein n/a  hypothetical protein"
"ostta15g01330" " Major facilitator superfamily domain, general substrate transporter"
"ostta15g01410" " Small GTPase superfamily, ARF/SAR type"
"ostta15g01770" " Triose-phosphate transporter domain"
"ostta15g01810" " P-loop containing nucleoside triphosphate hydrolase"
"ostta15g01900" " Tetratricopeptide repeat"
"ostta15g02040" " unnamed product"
"ostta15g02060" " WD40 repeat"
"ostta15g02070" " Inositol monophosphatase, metal-binding site n/a  Inositol monophosphatase, met"
"ostta15g02150" " Winged helix-turn-helix DNA-binding domain"
"ostta15g02240" " unnamed product"
"ostta15g02270" " unnamed product"
"ostta15g02340" " unnamed product"
"ostta15g02350" " P-loop containing nucleoside triphosphate hydrolase"
"ostta15g02400" " unnamed product"
"ostta15g02410" " Tubulin binding cofactor C"
"ostta15g02470" " DnaJ domain n/a  DnaJ domain"
"ostta15g02490" " Peroxin-3"
"ostta15g02650" " unnamed product"
"ostta15g02750" " High mobility group box domain n/a  High mobility group box domain"
"ostta15g02790" " Phospholipid/glycerol acyltransferase n/a  Phospholipid/glycerol acyltransferasipid/glycerol acyltransferase n/a  Phospholipid/glycerol acyltransferase"
"ostta15g02805" " Domain of unknown function DUF1084 n/a  Domain of unknown function DUF1084"
"ostta15g02820" " Origin recognition complex, subunit 2"
"ostta15g02910" " unnamed product"
"ostta15g02920" " P2X purinoreceptor"
"ostta16g00030" " Peptidase C14, caspase catalytic"
"ostta16g00040" " AMP-dependent synthetase/ligase n/a  AMP-dependent synthetase/ligase"
"ostta16g00200" " Exocyst complex, component 1/SEC3 n/a  Exocyst complex, component 1/SEC3"
"ostta16g00370" " Cytochrome b561/ferric reductase transmembrane"
"ostta16g00380" " Methyltransferase type 11"
"ostta16g00430" " Actin/actin-like conserved site n/a  Actin/actin-like conserved site"
"ostta16g00490" " unnamed product"
"ostta16g00620" " MRG domain"
"ostta16g00640" " P-loop containing nucleoside triphosphate hydrolase"
"ostta16g00660" " Violaxanthin de-epoxidase"
"ostta16g00810" " Capsular polysaccharide synthesis"
"ostta16g00910" " Diacylglycerol acyltransferase"
"ostta16g01070" " Origin recognition complex, subunit 3"
"ostta16g01080" " unnamed product"
"ostta16g01200" " DNA helicase DNA repair, Rad3 type"
"ostta16g01220" " unnamed product"
"ostta16g01370" " Asparagine synthase"
"ostta16g01400" " unnamed product"
"ostta16g01420" " unnamed product"
"ostta16g01630" "  n/a  unnamed product"
"ostta16g01800" " Cytochrome c oxidase, subunit VIa n/a  Cytochrome c oxidase, subunit VIa"
"ostta16g01940" " DNA mismatch repair protein MutS-homologue MSH6"
"ostta16g01980" " Zinc finger, GATA-type"
"ostta16g01990" " Sel1-like"
"ostta16g02060" " snRNA-activating protein complex, subunit 3"
"ostta16g02245" " Proteasome B-type subunit n/a  Proteasome B-type subunit"
"ostta16g02270" " Transmembrane receptor, eukaryota"
"ostta16g02410" " GINS complex, subunit Psf3"
"ostta16g02440" " Histidine phosphatase superfamily, clade-1"
"ostta16g02510" " FERM/acyl-CoA-binding protein, 3-helical bundle n/a  FERM/acyl-CoA-binding protbundle"
"ostta16g02570" " C2 calcium-dependent membrane targeting n/a  C2 calcium-dependent membrane targ"
"ostta16g02620" " Mg2+ transporter protein, CorA-like/Zinc transport protein ZntB"
"ostta16g02630" " Alpha-ketoglutarate-dependent dioxygenase AlkB-like"
"ostta17g00065" " Syntaxin/epimorphin, conserved site n/a  Syntaxin/epimorphin, conserved site"
"ostta17g00067" " Histone-fold n/a  Histone-fold"
"ostta17g00070" " Peptidyl-prolyl cis-trans isomerase, PpiC-type n/a  Peptidyl-prolyl cis-trans itype"
"ostta17g00340" " unnamed product"
"ostta17g00350" " Plant transcription factor"
"ostta17g00410" " Cytidine deaminase n/a  Cytidine deaminase"
"ostta17g00440" " unnamed product"
"ostta17g00470" " UAA transporter"
"ostta17g00630" " unnamed product"
"ostta17g00680" " Pseudouridine synthase, RluC/RluD, conserved site"
"ostta17g00690" " WD40 repeat"
"ostta17g00700" "  n/a  unnamed product"
"ostta17g00860" " Streptomyces cyclase/dehydrase"
"ostta17g00890" " WD40 repeat"
"ostta17g00930" " unnamed product"
"ostta17g01030" " Putative ParB-like nuclease n/a  Putative ParB-like nuclease"
"ostta17g01090" " unnamed product"
"ostta17g01120" " Interferon-induced protein 44 family"
"ostta17g01420" " Platelet-activating factor acetylhydrolase"
"ostta17g01430" " P-loop containing nucleoside triphosphate hydrolase"
"ostta17g01490" " Vacuolar fusion protein MON1"
"ostta17g01530" " Helicase-associated"
"ostta17g01780" " Serine acetyltransferase, N-terminal"
"ostta17g01830" " SNF2-related"
"ostta17g01835" " Septum formation topological specificity factor MinE n/a  Septum formation topocity factor MinE"
"ostta17g01910" " Peptidase M28"
"ostta17g02000" " Zinc finger, CW-type n/a  Zinc finger, CW-type"
"ostta17g02007" " Ankyrin repeat n/a  Ankyrin repeat"
"ostta17g02060" "  n/a  unnamed product"
"ostta17g02130" " Aldo/keto reductase, conserved site n/a  Aldo/keto reductase, conserved site"
"ostta17g02260" " unnamed product"
"ostta17g02280" " unnamed product"
"ostta17g02305" " DeoxyUTP pyrophosphatase n/a  DeoxyUTP pyrophosphatase"
"ostta17g02320" " P-loop containing nucleoside triphosphate hydrolase"
"ostta17g02350" " Alpha-hydroxy acid dehydrogenase, FMN-dependent"
"ostta17g02365" " CRAL-TRIO domain n/a  CRAL-TRIO domain"
"ostta18g00050" "  n/a  SET domain"
"ostta18g00060" " Thioredoxin-like fold"
"ostta18g00110" " ThiJ/PfpI"
"ostta18g00190" " unnamed product"
"ostta18g00240" " Tetratricopeptide repeat n/a  Tetratricopeptide repeat"
"ostta18g00260" " Phenazine biosynthesis PhzF protein"
"ostta18g00270" " unnamed product"
"ostta18g00280" " tRNA guanine-N-7 methyltransferase n/a  tRNA guanine-N-7 methyltransferase"
"ostta18g00290" " P-loop containing nucleoside triphosphate hydrolase"
"ostta18g00350" " unnamed product"
"ostta18g00380" " Domain of unknown function DUF262"
"ostta18g00520" " EF-Hand 1, calcium-binding site n/a  EF-Hand 1, calcium-binding site"
"ostta18g00555" " Male sterility, NAD-binding n/a  Male sterility, NAD-binding"
"ostta18g00570" " unnamed product"
"ostta18g00600" " WASH complex, subunit CCDC53"
"ostta18g00610" " unnamed product"
"ostta18g00700" " Satellite virus coat n/a  Satellite virus coat"
"ostta18g00720" " EF-Hand 1, calcium-binding site"
"ostta18g00780" " Protein of unknown function DUF2037"
"ostta18g00830" " Exodeoxyribonuclease III xth"
"ostta18g00840" " unnamed product"
"ostta18g00850" " unnamed product"
"ostta18g00930" " Regulator of chromosome condensation, RCC1"
"ostta18g01020" " unnamed product"
"ostta18g01030" " Bacterial periplasmic spermidine/putrescine-binding protein"
"ostta18g01150" " Peptidase aspartic, active site"
"ostta18g01270" " unnamed product"
"ostta18g01280" " Cyclin A/B/D/E n/a  Cyclin A/B/D/E"
"ostta18g01350" " Mitochondrial substrate/solute carrier"
"ostta18g01440" " Replication factor A, C-terminal n/a  Replication factor A, C-terminal"
"ostta18g01480" " Autophagy-related protein 5"
"ostta18g01490" " WD40/YVTN repeat-like-containing domain"
"ostta18g01510" " ABC/ECF transporter, transmembrane component"
"ostta18g01560" " unnamed product"
"ostta18g01940" " HSP20-like chaperone"
"ostta19g00180" " unnamed product"
"ostta19g00570" " unnamed product"
"ostta19g00630" " Galactosyl transferase"
"ostta20g00070" " Transcription factor, SBP-box"
"ostta20g00160" " Peroxisomal biogenesis factor 11"
"ostta20g00180" " Serine/threonine-protein kinase, active site"
"ostta20g00220" " unnamed product"
"ostta20g00230" " SAP domain"
"ostta20g00370" " Leo1-like protein"
"ostta20g00380" " Acyl-CoA N-acyltransferase"
"ostta20g00410" " Legume lectin, beta chain, Mn/Ca-binding site"
"ostta20g00440" " Superoxide dismutase Cu/Zn / superoxide dismutase copper chaperone"
"ostta20g00620" " Bestrophin/UPF0187"
"ostta20g00630" " ARP2/3 complex, 21kDa subunit p21-Arc"
"ostta20g00690" " unnamed product"
"ostta20g00700" " Glycosyl hydrolase, five-bladed beta-propellor domain"
"ostta20g00770" " Histone deacetylase superfamily"
"ostta20g00780" " unnamed product"
"ostta20g00800" " CRC domain"
"ostta20g00820" " Ankyrin repeat"
"ostta20g00860" " P-loop containing nucleoside triphosphate hydrolase"
"ostta20g00890" " Molybdenum cofactor biosynthesis, MoeB"
"ostta20g00930" " unnamed product"
