"geneID" "annotation"
"ostta04g01440" " NADH:ubiquinone oxidoreductase, ESSS subunit"
"ostta04g01470" " unnamed product"
"ostta04g01520" " unnamed product"
"ostta04g01600" " Flavoprotein"
"ostta04g01680" " Serine/threonine-protein kinase, active site"
"ostta04g01690" " Acyl-CoA N-acyltransferase"
"ostta04g01700" " Elongation factor G, III-V domain"
"ostta04g01720" " Zinc finger, TRAF-type"
"ostta04g01740" " unnamed product"
"ostta04g01770" " Nucleotide-binding, alpha-beta plait"
"ostta04g01780" " Acyl-CoA N-acyltransferase"
"ostta04g01810" " Small GTPase superfamily, Ras type"
"ostta04g01840" " unnamed product"
"ostta04g01850" " Transport protein XK"
"ostta04g01860" " Ribosomal protein L2, conserved site"
"ostta04g01870" " Endonuclease/exonuclease/phosphatase"
"ostta04g01900" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g02020" " tRNA-dihydrouridine synthase, conserved site"
"ostta04g02030" " Leucine-rich repeat, ribonuclease inhibitor subtype"
"ostta04g02100" " SNF2-related"
"ostta04g02105" " Exoribonuclease, phosphorolytic domain 2"
"ostta04g02110" " Exoribonuclease, phosphorolytic domain 2"
"ostta04g02170" " unnamed product"
"ostta04g02180" " U6 snRNA-associated Sm-like protein LSm4/Small nuclear ribonucleoprotein Sm D1/"
"ostta04g02190" " unnamed product"
"ostta04g02210" " Ankyrin repeat"
"ostta04g02250" " DnaJ domain"
"ostta04g02260" " Cobalamin vitamin B12 biosynthesis CobW-like, C-terminal"
"ostta04g02280" " Zinc finger, C2H2, LYAR-type"
"ostta04g02440" " unnamed product"
"ostta04g02450" " unnamed product"
"ostta04g02560" " Glycerophosphoryl diester phosphodiesterase"
"ostta04g02570" " unnamed product"
"ostta04g02590" " Actin-related protein"
"ostta04g02620" " Peptide methionine sulphoxide reductase MsrA"
"ostta04g02630" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g02650" " Aminoacyl-tRNA synthetase, class 1a, anticodon-binding"
"ostta04g02670" " Nicotinamide N-methyltransferase-like"
"ostta04g02680" " unnamed product"
"ostta04g02700" " Proline-rich protein PRCC"
"ostta04g02710" " Thioredoxin, conserved site"
"ostta04g02750" " ATPase, V1 complex, subunit F"
"ostta04g02760" " Zinc finger, HIT-type"
"ostta04g02770" " Helicase, C-terminal"
"ostta04g02810" " RNA methyltransferase, RsmD"
"ostta04g02870" " Peptidase M23"
"ostta04g02880" " Oxoglutarate/iron-dependent dioxygenase"
"ostta04g02890" " unnamed product"
"ostta04g02930" " SAND domain-like"
"ostta04g02950" " 2Fe-2S ferredoxin-type domain"
"ostta04g02980" " CAAX amino terminal protease"
"ostta04g03020" " unnamed product"
"ostta04g03030" " Radical SAM"
"ostta04g03110" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g03210" " Isy1-like splicing"
"ostta04g03240" " unnamed product"
"ostta04g03350" " unnamed product"
"ostta04g03360" " unnamed product"
"ostta04g03380" " WD40 repeat"
"ostta04g03410" " unnamed product"
"ostta04g03450" " unnamed product"
"ostta04g03540" " ABC-2 type transporter"
"ostta04g03660" " Ankyrin repeat"
"ostta04g03680" " O-methyltransferase, family 3"
"ostta04g03690" " unnamed product"
"ostta04g03790" " Ribonuclease P/MRP protein subunit"
"ostta04g03820" " unnamed product"
"ostta04g03830" " unnamed product"
"ostta04g03840" " YL1 nuclear"
"ostta04g03850" " unnamed product"
"ostta04g03890" " unnamed product"
"ostta04g03920" " unnamed product"
"ostta04g03930" " unnamed product"
"ostta04g03990" " Beta-catenin-interacting ICAT"
"ostta04g04010" " WD40 repeat"
"ostta04g04030" " unnamed product"
"ostta04g04050" " Armadillo-type fold"
"ostta04g04060" " Zinc finger, U1-type"
"ostta04g04070" " unnamed product"
"ostta04g04170" " Ribosomal protein L34Ae"
"ostta04g04230" " Ribosomal protein L28"
"ostta04g04250" " unnamed product"
"ostta04g04300" " unnamed product"
"ostta04g04310" " Ribosome biogenesis protein Nop16"
"ostta04g04360" " unnamed product"
"ostta04g04370" " Tetratricopeptide repeat-containing domain"
"ostta04g04380" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain"
"ostta04g04440" " Sensitivity To Red Light Reduced-like, SRR1"
"ostta04g04450" " unnamed product"
"ostta04g04460" " unnamed product"
"ostta04g04470" " tRNA guanine-N-7 methyltransferase"
"ostta04g04510" " S15/NS1, RNA-binding"
"ostta04g04530" " unnamed product"
"ostta04g04660" " unnamed product"
"ostta04g04670" " unnamed product"
"ostta04g04680" " IQ motif, EF-hand binding site"
"ostta04g04720" " Phytanoyl-CoA dioxygenase"
"ostta04g04750" " Branched-chain amino acid aminotransferase II"
"ostta04g04760" " P-loop containing nucleoside triphosphate hydrolase"
"ostta04g04780" " Protein of unknown function DUF846, eukaryotic"
"ostta04g04840" " unnamed product"
"ostta04g04850" " unnamed product"
"ostta04g04880" " unnamed product"
"ostta04g04890" " unnamed product"
"ostta04g04900" " Initiator tRNA phosphoribosyl transferase"
"ostta04g04910" " DNA-directed RNA polymerase RPB5 subunit, eukaryote/virus"
"ostta04g04930" " Nucleotide-binding, alpha-beta plait"
"ostta04g04950" " Methyltransferase domain"
"ostta04g04960" " EF-hand domain pair"
"ostta04g05040" " Serine/threonine-protein kinase, active site"
"ostta04g05060" " Vesicle transport protein, SFT2-like"
"ostta04g05210" " Zinc finger, GRF-type"
"ostta04g05250" " Ribosomal protein L11 methyltransferase"
"ostta04g05260" " Tetratricopeptide repeat"
"ostta04g05310" " unnamed product"
"ostta04g05350" " IGR protein motif"
"ostta04g05380" " AMP-dependent synthetase/ligase"
"ostta04g05430" " Protein of unknown function DUF4336"
"ostta04g05480" " unnamed product"
"ostta04g05550" " unnamed product"
"ostta04g05560" " unnamed product"
"ostta04g05590" " Transposase IS605, OrfB, C-terminal"
"ostta05g00020" " Lipase, GDSL"
"ostta05g00050" " tRNA guanine-N-7 methyltransferase"
"ostta05g00090" " GTP cyclohydrolase I, conserved site"
"ostta05g00170" " NLI interacting factor"
"ostta05g00225" " hypothetical protein"
"ostta05g00270" " DNA photolyase, FAD-binding/Cryptochrome, C-terminal"
"ostta05g00290" " unnamed product"
"ostta05g00340" " NADP-dependent oxidoreductase domain"
"ostta05g00350" " Uncharacterised protein family, ATP binding"
"ostta05g00360" " Methyltransferase type 11"
"ostta05g00430" " Ribosomal protein L29"
"ostta05g00440" " Carbon-nitrogen hydrolase"
"ostta05g00450" " G-protein beta WD-40 repeat"
"ostta05g00480" " Inner centromere protein, ARK-binding domain"
"ostta05g00580" " unnamed product"
"ostta05g00590" " unnamed product"
"ostta05g00620" " unnamed product"
"ostta05g00640" " Intron-binding protein, aquarius"
"ostta05g00690" " H/ACA ribonucleoprotein complex, subunit Nop10"
"ostta05g00710" " Zinc finger, RING-CH-type"
"ostta05g00740" " Transferase 1, rSAM/selenodomain-associated"
"ostta05g01050" " unnamed product"
"ostta05g01080" " Ribosome biogenesis protein BMS1/TSR1, C-terminal"
"ostta05g01180" " NADP-dependent oxidoreductase domain"
"ostta05g01200" " Beta-propeller repeat TECPR"
"ostta05g01220" " G-protein beta WD-40 repeat"
"ostta05g01260" " P-loop containing nucleoside triphosphate hydrolase"
"ostta05g01290" " Translocon-associated protein TRAP, alpha subunit"
"ostta05g01300" " Aminotransferases, class-I, pyridoxal-phosphate-binding site"
"ostta05g01320" " Helicase, C-terminal"
"ostta05g01330" " Zinc finger, CCCH-type"
"ostta05g01360" " D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding"
"ostta05g01380" " Endonuclease III-like, iron-sulphur cluster loop motif"
"ostta05g01410" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta05g01440" " RmlC-like jelly roll fold"
"ostta05g01450" " U3 small nucleolar ribonucleoprotein complex, subunit Mpp10p"
"ostta05g01490" " RmlC-like jelly roll fold"
"ostta05g01520" " Phosphorylated CTD interacting factor 1, WW domain"
"ostta05g01530" " unnamed product"
"ostta05g01630" " Triose-phosphate transporter domain"
"ostta05g01690" " HECT"
"ostta05g01700" " unnamed product"
"ostta05g01710" " Asparagine synthase, glutamine-hydrolyzing"
"ostta05g01730" " unnamed product"
"ostta05g01740" " HAD-superfamily hydrolase,subfamily IIIA"
"ostta05g01750" " unnamed product"
"ostta05g01760" " Citrate synthase active site"
"ostta05g01790" " unnamed product"
"ostta05g01800" " TspO/MBR-related protein"
"ostta05g01840" " Peptidase S24/S26A/S26B/S26C"
"ostta05g01850" " Ubiquitin-conjugating enzyme, active site"
"ostta05g01910" " GYF"
"ostta05g01930" " Serine endopeptidase DegP2"
"ostta05g01990" " Beta-lactamase-related"
"ostta05g02120" " Helicase, C-terminal"
"ostta05g02160" " SWR1-complex protein 4/DNA methyltransferase 1-associated protein 1"
"ostta05g02190" " Zinc finger, GATA-type"
"ostta05g02200" " WD40/YVTN repeat-like-containing domain"
"ostta05g02210" " unnamed product"
"ostta05g02220" " Serine/threonine-protein kinase, active site"
"ostta05g02230" " Mitochondrial inner membrane translocase subunit Tim17/Tim22/Tim23/peroxisomal"
"ostta05g02235" " N2227-like"
"ostta05g02280" " Small GTPase superfamily, Rab type"
"ostta05g02290" " Drug/metabolite transporter"
"ostta05g02320" " Transmembrane protein 18"
"ostta05g02350" " unnamed product"
"ostta05g02390" " ABC transporter, conserved site"
"ostta05g02460" " Serine/threonine-protein kinase, active site"
"ostta05g02470" " Tetratricopeptide repeat"
"ostta05g02480" " P-loop containing nucleoside triphosphate hydrolase"
"ostta05g02490" " unnamed product"
"ostta05g02510" " Ubiquitin-conjugating enzyme, E2"
"ostta05g02570" " unnamed product"
"ostta05g02690" " Nucleotide-binding, alpha-beta plait"
"ostta05g02710" " Uncharacterised protein family UPF0016"
"ostta05g02720" " Amidinotransferase"
"ostta05g02760" " Nucleotide-binding, alpha-beta plait"
"ostta05g02830" " EPS15 homology EH"
"ostta05g02860" " HSP20-like chaperone"
"ostta05g02880" " Protein Iojap/ribosomal silencing factor RsfS"
"ostta05g02890" " Uncharacterised domain UPF0066, YaeB-like domain"
"ostta05g02900" " Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogena"
"ostta05g02920" " Sad1/UNC-like, C-terminal"
"ostta05g02970" " Kae1/YgjD family"
"ostta05g02975" " tRNA transferase Trm5/Tyw2"
"ostta05g02990" " Biotin/lipoate A/B protein ligase"
"ostta05g03040" " Protein phosphatase 2C"
"ostta05g03060" " Dienelactone hydrolase"
"ostta05g03080" " Phytanoyl-CoA dioxygenase"
"ostta05g03090" " SET domain"
"ostta05g03100" " unnamed product"
"ostta05g03140" " unnamed product"
"ostta05g03180" " Serine/threonine-protein kinase, active site"
"ostta05g03200" " Forkhead-associated FHA domain"
"ostta05g03210" " Helicase, C-terminal"
"ostta05g03250" " JmjC domain"
"ostta05g03270" " Metalloenzyme, LuxS/M16 peptidase-like"
"ostta05g03320" " G-protein beta WD-40 repeat"
"ostta05g03350" " Rossmann-like alpha/beta/alpha sandwich fold"
"ostta05g03370" " Major facilitator superfamily domain, general substrate transporter"
"ostta05g03405" " Ovarian tumour, otubain"
"ostta05g03410" " Domain of unknown function DUF1726"
"ostta05g03430" " AIG2-like"
"ostta05g03490" " Immunoglobulin-like fold"
"ostta05g03510" " Armadillo-type fold"
"ostta05g03540" " Zinc finger, PHD-finger"
"ostta05g03550" " Radical SAM"
"ostta05g03560" " Zinc finger, RanBP2-type"
"ostta05g03580" " Histone-fold"
"ostta05g03590" " Eukaryotic initiation factor 3, gamma subunit"
"ostta05g03620" " Leucine-rich repeat, ribonuclease inhibitor subtype"
"ostta05g03630" " Protein of unknown function DUF448"
"ostta05g03650" " Immunoglobulin-like fold"
"ostta05g03670" " BCP1 family"
"ostta05g03720" " unnamed product"
"ostta05g03730" " Protein-tyrosine phosphatase-like, PTPLA"
"ostta05g03750" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta05g03760" " Helicase, C-terminal"
"ostta05g03770" " Histone core n/a  Histone core n/a  Histone core"
"ostta05g03780" " SET domain"
"ostta05g03790" " Domain of unknown function DUF3635"
"ostta05g03800" " Fibronectin, type III"
"ostta05g03810" " Misato Segment II tubulin-like domain"
"ostta05g03820" " Ribosomal protein L34"
"ostta05g03850" " Cytochrome b5-like heme/steroid binding domain"
"ostta05g03860" " Uroporphyrin-III C-methyltransferase"
"ostta05g03870" " Ribosomal protein S9, conserved site"
"ostta05g03890" " Major facilitator superfamily domain, general substrate transporter"
"ostta05g03900" " Homeobox domain"
"ostta05g04000" " 2Fe-2S ferredoxin-type domain"
"ostta05g04050" " FAD-dependent pyridine nucleotide-disulphide oxidoreductase"
"ostta05g04070" " Glucosamine-fructose-6-phosphate aminotransferase, isomerising"
"ostta05g04090" " unnamed product"
"ostta05g04150" " unnamed product"
"ostta05g04170" " Nucleotide-binding, alpha-beta plait"
"ostta05g04180" " Ribosome biogenesis factor, NIP7"
"ostta05g04210" " unnamed product"
"ostta05g04230" " Alcohol dehydrogenase, iron-type, conserved site"
"ostta05g04260" " tRNA guanine-N1--methyltransferase, eukaryotic"
"ostta05g04280" " Protein of unknown function DUF2046"
"ostta05g04310" " GCN5-like 1"
"ostta05g04360" " Ribosomal protein S1, RNA-binding domain"
"ostta05g04365" " hypothetical protein"
"ostta05g04380" " Ferredoxin-dependent bilin reductase"
"ostta05g04390" " unnamed product"
"ostta05g04415" " hypothetical protein"
"ostta05g04450" " Ankyrin repeat"
"ostta05g04470" " unnamed product"
"ostta05g04580" " Tetratricopeptide repeat"
"ostta05g04590" " Glucose-6-phosphate dehydrogenase, NAD-binding"
"ostta05g04600" " Alcohol dehydrogenase superfamily, zinc-type"
"ostta05g04620" " NAD-dependent epimerase/dehydratase"
"ostta05g04640" " Polycomb protein, VEFS-Box"
"ostta05g04800" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta05g04870" " P-loop containing nucleoside triphosphate hydrolase"
"ostta05g04890" " Enkurin-like domain"
"ostta05g04940" " Ribosomal protein L1, 2-layer alpha/beta-sandwich"
"ostta05g04950" " Exosome complex RNA-binding protein 1/RRP40/RRP4"
"ostta05g04970" " WD40/YVTN repeat-like-containing domain"
"ostta05g04990" " Nucleotide-binding, alpha-beta plait"
"ostta05g05000" " Homoserine dehydrogenase, conserved site"
"ostta06g00060" " Helicase, C-terminal"
"ostta06g00090" " RNA polymerase III, subunit Rpc25"
"ostta06g00120" " unnamed product"
"ostta06g00160" " Bacterial surface antigen D15"
"ostta06g00180" " Uncharacterised protein family, ATP binding"
"ostta06g00190" " Proteasome A-type subunit"
"ostta06g00200" " Nicotinamide N-methyltransferase-like"
"ostta06g00290" " unnamed product"
"ostta06g00300" " unnamed product"
"ostta06g00310" " NOT2/NOT3/NOT5"
"ostta06g00350" " Proteasome A-type subunit"
"ostta06g00370" " Molybdenum cofactor sulfurase, C-terminal"
"ostta06g00390" " unnamed product"
"ostta06g00430" " Isochorismatase-like"
"ostta06g00450" " unnamed product"
"ostta06g00470" " unnamed product"
"ostta06g00480" " Amidase"
"ostta06g00490" " WD40/YVTN repeat-like-containing domain"
"ostta06g00540" " unnamed product"
"ostta06g00570" " Mpv17/PMP22"
"ostta06g00580" " Spermidine/spermine synthases family"
"ostta06g00620" " DnaJ domain, conserved site"
"ostta06g00630" " Winged helix-turn-helix DNA-binding domain"
"ostta06g00640" " DnaJ domain"
"ostta06g00660" " unnamed product"
"ostta06g00670" " G-protein beta WD-40 repeat"
"ostta06g00760" " Methyltransferase small domain"
"ostta06g00770" " unnamed product"
"ostta06g00850" " Uso1/p115-like vesicle tethering protein, C-terminal"
"ostta06g00860" " Tetratricopeptide repeat"
"ostta06g00880" " GTP cyclohydrolase II, RibA"
"ostta06g00920" " unnamed product"
"ostta06g00930" " unnamed product"
"ostta06g00970" " Rpn11/EIF3F C-terminal domain"
"ostta06g01000" " DSS1/SEM1"
"ostta06g01020" " T-complex protein 1, delta subunit"
"ostta06g01040" " Glucose-inhibited division protein A-related"
"ostta06g01100" " Tetratricopeptide-like helical"
"ostta06g01120" " UDP-3-O-acyl N-acetylglucosamine deacetylase, C-terminal"
"ostta06g01150" " Ribosomal protein L7Ae/L30e/S12e/Gadd45"
"ostta06g01180" " IMP-specific 5-nucleotidase"
"ostta06g01310" " Structural maintenance of chromosomes protein"
"ostta06g01400" " Membrane insertase OXA1/ALB3/YidC"
"ostta06g01420" " Essential protein Yae1, N-terminal"
"ostta06g01440" " T-complex protein 10 family"
"ostta06g01460" " Ribosomal RNA methyltransferase FtsJ domain"
"ostta06g01470" " unnamed product"
"ostta06g01490" " U6 snRNA-associated Sm-like protein LSm4/Small nuclear ribonucleoprotein Sm D1/"
"ostta06g01520" " Cysteine peptidase, cysteine active site"
"ostta06g01560" " Small-subunit processome, Utp11"
"ostta06g01570" " DnaJ domain"
"ostta06g01580" " NADP-binding domain"
"ostta06g01600" " Peptide chain release factor"
"ostta06g01610" " RIO2 kinase, winged helix, N-terminal"
"ostta06g01670" " Thioredoxin, conserved site"
"ostta06g01680" " unnamed product"
"ostta06g01740" " unnamed product"
"ostta06g01760" " Ribulose-phosphate binding barrel"
"ostta06g01770" " Protein of unknown function DUF775"
"ostta06g01820" " Solute carrier family 35 member SLC35F1/F2/F6"
"ostta06g01830" " Guanine nucleotide-binding protein-like 3, N-terminal domain"
"ostta06g01910" " Galactose-binding domain-like"
"ostta06g01980" " unnamed product"
"ostta06g01990" " Aldehyde dehydrogenase, C-terminal"
"ostta06g02000" " Oxysterol-binding protein"
"ostta06g02070" " Peptide methionine sulphoxide reductase MsrA"
"ostta06g02120" " Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site"
"ostta06g02130" " Protein of unknown function DUF652"
"ostta06g02150" " von Willebrand factor, type A"
"ostta06g02210" " unnamed product"
"ostta06g02240" " DNA topoisomerase, type IA, central region, subdomain 2"
"ostta06g02280" " FAM173 family"
"ostta06g02330" " unnamed product"
"ostta06g02340" " Myb domain, plants"
"ostta06g02360" " Transcription antitermination protein NusG, N-terminal domain"
"ostta06g02400" " Splicing factor 3B, subunit 5"
"ostta06g02420" " unnamed product"
"ostta06g02480" " Uncharacterised protein family FAM98"
"ostta06g02490" " unnamed product"
"ostta06g02540" " Actin-related protein 7, plant"
"ostta06g02580" " unnamed product"
"ostta06g02630" " Complex 1 LYR protein"
"ostta06g02660" " Proteasome maturation factor UMP1"
"ostta06g02730" " MORN motif"
"ostta06g02740" "' Polynucleotide 3''-phosphatase'"
"ostta06g02750" " Nucleotide-binding, alpha-beta plait"
"ostta06g02760" " unnamed product"
"ostta06g02770" " Hydroxyacylglutathione hydrolase"
"ostta06g02790" " unnamed product"
"ostta06g02860" " Pentapeptide repeat"
"ostta06g02880" " RNA-binding motif protein 8"
"ostta06g02900" " Pterin-binding"
"ostta06g02920" " Aminoacyl-tRNA synthetase, class Ic"
"ostta06g02970" " Formyl transferase, N-terminal"
"ostta06g02980" " Nucleic acid-binding, OB-fold"
"ostta06g02990" " Small GTPase superfamily, Rho type"
"ostta06g03010" " Helicase, C-terminal"
"ostta06g03020" " Ribosomal protein L22/L17, conserved site"
"ostta06g03090" " unnamed product"
"ostta06g03150" " Nucleotidyl transferase domain"
"ostta06g03230" " unnamed product"
"ostta06g03250" " Heat shock protein Hsp33, N-terminal"
"ostta06g03300" " Acid phosphatase/vanadium-dependent haloperoxidase-related"
"ostta06g03332" " Ribosomal protein L2 domain 2"
"ostta06g03340" " Leucine-rich repeat"
"ostta06g03350" " unnamed product"
"ostta06g03400" " Domain of unknown function DUF4477"
"ostta06g03410" " unnamed product"
"ostta06g03430" " E2F-associated phosphoprotein"
"ostta06g03465" " hypothetical protein"
"ostta06g03500" " Zinc finger protein 706"
"ostta06g03530" " Dual specificity phosphatase, subgroup, catalytic domain"
"ostta06g03570" " Lysine-specific demethylase NO66/MYC-induced nuclear antigen"
"ostta06g03580" " unnamed product"
"ostta06g03670" " C-5 cytosine methyltransferase"
"ostta06g03760" " unnamed product"
"ostta06g03770" " unnamed product"
"ostta06g03790" " K Homology domain, type 1"
"ostta06g03820" " Glutamine amidotransferase"
"ostta06g03870" " Protein of unknown function DUF2009"
"ostta06g03910" " Putative 5-3 exonuclease"
"ostta06g03950" " SAP domain"
"ostta06g03960" " unnamed product"
"ostta06g03980" " Putative E3 ubiquitin-protein ligase, makorin-related"
"ostta06g04000" " Nin one binding NOB1 Zn-ribbon-like"
"ostta06g04020" " GYF"
"ostta06g04060" " 26S proteasome subunit P45"
"ostta06g04070" " Eukaryotic translation initiation factor 3 subunit G"
"ostta06g04110" " Permease, cytosine/purines, uracil, thiamine, allantoin"
"ostta06g04170" " P-loop containing nucleoside triphosphate hydrolase"
"ostta06g04260" " unnamed product"
"ostta06g04310" " SAP domain"
"ostta06g04347" " Proteasome assembly chaperone 2"
"ostta06g04390" " WD40/YVTN repeat-like-containing domain"
"ostta06g04400" " Armadillo-type fold"
"ostta06g04430" " Acyl-CoA N-acyltransferase"
"ostta06g04440" " Concanavalin A-like lectin/glucanases superfamily"
"ostta06g04450" " Thiolase-like, subgroup"
"ostta06g04460" " Dynein heavy chain"
"ostta06g04480" " tRNA isopentenyltransferase"
"ostta06g04490" " Programmed cell death protein 2, C-terminal"
"ostta06g04500" " Uncharacterised protein family UPF0060"
"ostta06g04600" " Chlorophyll a/b binding protein domain"
"ostta06g04610" " Pseudouridine synthase, RsuA/RluB/E/F, conserved site"
"ostta06g04620" " unnamed product"
"ostta06g04630" " unnamed product"
"ostta07g00030" " Ribosomal L11 methyltransferase, PrmA"
"ostta07g00040" " Zinc finger protein 706"
"ostta07g00050" " Ribosomal protein S5/S7, eukaryotic/archaeal"
"ostta07g00060" " Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase, eukary"
"ostta07g00070" " Translation initiation factor, beta propellor-like domain"
"ostta07g00080" " RWP-RK domain"
"ostta07g00130" " Ubiquitin-conjugating enzyme, active site"
"ostta07g00140" " unnamed product"
"ostta07g00190" " unnamed product"
"ostta07g00210" " G-patch domain"
"ostta07g00270" " Quinonprotein alcohol dehydrogenase-like superfamily"
"ostta07g00290" " Thioredoxin-like fold"
"ostta07g00330" " HAD-like domain"
"ostta07g00335" " hypothetical protein"
"ostta07g00340" " unnamed product"
"ostta07g00350" " DNA-repair protein, UmuC-like, N-terminal"
"ostta07g00390" " Single-stranded nucleic acid binding R3H"
"ostta07g00420" " tRNA guanine-N-7 methyltransferase"
"ostta07g00520" " unnamed product"
"ostta07g00540" " unnamed product"
"ostta07g00570" " von Hippel-Lindau disease tumour suppressor, beta/alpha domain"
"ostta07g00630" " Endonuclease/exonuclease/phosphatase"
"ostta07g00700" " Phosphatidate cytidylyltransferase"
"ostta07g00710" " unnamed product"
"ostta07g00740" " P-loop containing nucleoside triphosphate hydrolase"
"ostta07g00750" " Zinc finger, double-stranded RNA binding"
"ostta07g00760" " unnamed product"
"ostta07g00780" " Protein arginine N-methyltransferase"
"ostta07g00800" " Rpn11/EIF3F C-terminal domain"
"ostta07g00820" " unnamed product"
"ostta07g00830" " unnamed product"
"ostta07g00930" " unnamed product"
"ostta07g00940" " Leucine-rich repeat, typical subtype"
"ostta07g00980" " Zinc finger, B-box"
"ostta07g01010" " unnamed product"
"ostta07g01050" " Tensin phosphatase, C2 domain"
"ostta07g01080" " PAS domain"
"ostta07g01100" " UbiE/COQ5 methyltransferase"
"ostta07g01130" " tRNA intron endonuclease, catalytic domain-like"
"ostta07g01150" " ABC transporter, conserved site"
"ostta07g01160" " unnamed product"
"ostta07g01190" " WD40/YVTN repeat-like-containing domain"
"ostta07g01200" " Fibrillarin"
"ostta07g01210" " Multi antimicrobial extrusion protein"
"ostta07g01220" " Rab-GTPase-TBC domain"
"ostta07g01280" " unnamed product"
"ostta07g01330" " JmjC domain"
"ostta07g01360" " Mitochondrial matrix Mmp37"
"ostta07g01370" " Transcription elognation factor  Eaf, N-terminal"
"ostta07g01400" " Serine/threonine-protein kinase, active site"
"ostta07g01410" " Domain of unknown function DUF2012"
"ostta07g01435" " Thioredoxin-like fold"
"ostta07g01440" " C-5 cytosine methyltransferase"
"ostta07g01490" " Prenylated rab acceptor PRA1"
"ostta07g01500" " MIR motif"
"ostta07g01540" " Tetrahydrofolate dehydrogenase/cyclohydrolase, conserved site"
"ostta07g01550" " Glycoside hydrolase-type carbohydrate-binding, subgroup"
"ostta07g01560" " unnamed product"
"ostta07g01590" "' Pseudouridine-5''-phosphate glycosidase'"
"ostta07g01630" " unnamed product"
"ostta07g01680" " Cysteine peptidase, histidine active site"
"ostta07g01730" " Zinc finger, CCHC-type"
"ostta07g01750" " Oxoglutarate/iron-dependent dioxygenase"
"ostta07g01770" " unnamed product"
"ostta07g01780" " Uncharacterised conserved protein UCP014543"
"ostta07g01790" " Helicase, C-terminal"
"ostta07g01800" " Serine/threonine-specific protein phosphatase/bis5-nucleosyl-tetraphosphatase"
"ostta07g01810" " G-protein beta WD-40 repeat"
"ostta07g01870" " Cyclin-dependent kinase, regulatory subunit"
"ostta07g01890" " Folate receptor-like"
"ostta07g01940" " DNA-directed RNA polymerase Rpb11, 13-16kDa subunit, conserved site"
"ostta07g01970" " V-ATPase proteolipid subunit"
"ostta07g01975" " V-ATPase proteolipid subunit"
"ostta07g01990" " ATPase, F1 complex, epsilon  subunit, mitochondrial"
"ostta07g02030" " Peptidase U9, T4 prohead protease"
"ostta07g02050" " Phosphorylated CTD interacting factor 1, WW domain"
"ostta07g02060" " unnamed product"
"ostta07g02070" " rRNA-processing protein EFG1"
"ostta07g02080" " unnamed product"
"ostta07g02350" " Helicase, C-terminal"
"ostta07g02370" " Activator of Hsp90 ATPase, N-terminal"
"ostta07g02480" " YCII-related"
"ostta07g02510" " Riboflavin biosynthesis protein RibD"
"ostta07g02560" " unnamed product"
"ostta07g02610" " DNA polymerase delta, subunit 4"
"ostta07g02620" " Tetracycline resistance protein, TetA/multidrug resistance protein MdtG"
"ostta07g02630" " Diphthamide synthesis DHP2, eukaryotic"
"ostta07g02640" " Copper amine oxidase, N2/N3-terminal"
"ostta07g02670" " tRNA adenine58-N1-methyltransferase catalytic subunit GCD14, eukaryote"
"ostta07g02675" " Butirosin biosynthesis, BtrG-like"
"ostta07g02690" " ATPase, V0 complex, subunit e1/e2 n/a  ATPase, V0 complex, subunit e1/e2"
"ostta07g02730" " Serine/threonine-protein kinase, active site"
"ostta07g02740" " unnamed product"
"ostta07g02850" " Target SNARE coiled-coil domain"
"ostta07g02855" " Protein of unknown function DUF866, eukaryotic"
"ostta07g02860" " Major facilitator superfamily domain, general substrate transporter"
"ostta07g02870" " Protein of unknown function DUF858, methyltransferase-like"
"ostta07g02900" " K Homology domain, type 1"
"ostta07g02920" " ATPase-like, ParA/MinD"
"ostta07g02950" " Prefoldin"
"ostta07g03010" " Ribosomal RNA methyltransferase FtsJ domain"
"ostta07g03020" " Phenylalanine-tRNA ligase, beta subunit, ferrodoxin-fold anticodon-binding"
"ostta07g03030" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta07g03090" " Protein of unknown function DUF2039"
"ostta07g03100" " ABC transporter, conserved site"
"ostta07g03150" " unnamed product"
"ostta07g03200" " DNA-directed RNA polymerase, RBP11-like dimerisation domain"
"ostta07g03220" " unnamed product"
"ostta07g03230" " ATPase, F0 complex, subunit D, mitochondrial n/a  ATPase, F0 complex, subunit D n/a  ATPase, F0 complex, subunit D, mitochondrial"
"ostta07g03260" " Auxin efflux carrier"
"ostta07g03310" " unnamed product"
"ostta07g03320" " HSP20-like chaperone"
"ostta07g03400" " Lumazine-binding protein"
"ostta07g03480" "' RNA 3''-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta'"
"ostta07g03520" " Mitochondrial substrate/solute carrier"
"ostta07g03540" " Rab-GTPase-TBC domain"
