"geneID" "annotation"
"ostta09g03150" " Ribosomal protein L18e, conserved site"
"ostta09g03350" " TatD family"
"ostta09g03430" " Triose-phosphate transporter domain"
"ostta09g03575" " Molybdenum cofactor biosynthesis, MoeB n/a  Molybdenum cofactor biosynthesis, M"
"ostta09g03600" " Homoserine dehydrogenase, conserved site"
"ostta09g03920" " Acyl-CoA N-acyltransferase"
"ostta09g04010" " Ribosomal protein L2 domain 2"
"ostta10g00020" " Armadillo-type fold"
"ostta10g00130" " FAS1 domain n/a  FAS1 domain n/a  FAS1 domain"
"ostta10g00160" " Metallopeptidase, catalytic domain"
"ostta10g00170" " Hypoxia-inducible factor 1-alpha inhibitor"
"ostta10g00210" " unnamed product"
"ostta10g00230" " Heat shock protein DnaJ, cysteine-rich domain"
"ostta10g00290" " Sulphate adenylyltransferase"
"ostta10g00370" " Mycolic acid cyclopropane synthase"
"ostta10g00580" " Biotin synthase/Biotin biosynthesis bifunctional protein BioAB"
"ostta10g00810" " G-protein beta WD-40 repeat"
"ostta10g00820" " Phosphatidic acid phosphatase type 2/haloperoxidase"
"ostta10g00880" " unnamed product"
"ostta10g01140" " G-protein beta WD-40 repeat"
"ostta10g01300" " unnamed product"
"ostta10g01460" " Leucine-rich repeat"
"ostta10g01500" " unnamed product"
"ostta10g01530" " RmlC-like jelly roll fold"
"ostta10g01560" " CWC16 protein"
"ostta10g01640" " Mitochondrial substrate/solute carrier"
"ostta10g01650" " Antibiotic biosynthesis monooxygenase"
"ostta10g01820" " Heat shock chaperonin-binding"
"ostta10g02015" " Ribosomal protein L31e, conserved site"
"ostta10g02040" " Short-chain dehydrogenase/reductase SDR"
"ostta10g02070" " SANT/Myb domain"
"ostta10g02360" " Axin interactor dorsalization-associated protein, C-terminal domain"
"ostta10g02540" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta10g02820" " P-loop containing nucleoside triphosphate hydrolase"
"ostta10g03370" " tRNA-dihydrouridine synthase"
"ostta10g03390" " Adenosine kinase"
"ostta10g03430" " NAD-dependent epimerase/dehydratase"
"ostta11g00080" " Imidazole glycerol phosphate synthase HisHF"
"ostta11g00170" " Beta-lactamase-like"
"ostta11g00540" " Acetolactate synthase, small subunit, C-terminal"
"ostta11g00770" " Uncharacterised domain Wax2, C-terminal"
"ostta11g00790" " Signal recognition particle receptor, beta subunit"
"ostta11g01030" " CO dehydrogenase flavoprotein-like, FAD-binding, subdomain 2"
"ostta11g01100" " Spermidine/spermine synthases family"
"ostta11g01150" " GTP-binding protein Obg/CgtA"
"ostta11g01220" " unnamed product"
"ostta11g01260" " unnamed product"
"ostta11g01640" " Leucine rich repeat 4"
"ostta11g01670" " NADH:cytochrome b5 reductase CBR"
"ostta11g01720" " DNA recombination and repair protein Rad51, C-terminal"
"ostta11g01790" " unnamed product"
"ostta11g01810" " Rossmann-like alpha/beta/alpha sandwich fold"
"ostta11g01830" " Mitochondrial substrate/solute carrier"
"ostta11g02270" " Leucine carboxyl methyltransferase"
"ostta11g02500" " Ribosomal protein L38e"
"ostta11g02560" " Aminoacyl-tRNA synthetase, class II D/K/N-like"
"ostta11g02870" " Tubby, C-terminal"
"ostta11g03000" " Putative methyltransferase, DUF3321"
"ostta11g03070" " SANT/Myb domain"
"ostta11g03110" " Nucleoside diphosphate kinase"
"ostta11g03130" " Peptidyl-prolyl cis-trans isomerase, FKBP-type"
"ostta11g03140" " unnamed product"
"ostta11g03160" " EF-Hand 1, calcium-binding site"
"ostta11g03280" " Histidine-tRNA ligase/ATP phosphoribosyltransferase regulatory subunit"
"ostta12g00080" " MORN motif"
"ostta12g00130" " Mitochodrial transcription termination factor-related"
"ostta12g00240" " Dihydroorotate dehydrogenase, class 1/ 2"
"ostta12g00250" " Chlorophyll A-B binding protein"
"ostta12g00300" " Ammonium transporter, conserved site"
"ostta12g00340" " Peptide methionine sulphoxide reductase MsrA"
"ostta12g00370" " Pentatricopeptide repeat"
"ostta12g00410" " HSP40/DnaJ peptide-binding"
"ostta12g00570" " Zinc finger, RING/FYVE/PHD-type"
"ostta12g00770" " unnamed product"
"ostta12g00940" " Thiaminase-2/PQQ biosynthesis protein C"
"ostta12g00950" " Sodium/solute symporter"
"ostta12g01290" " Rudiment single hybrid motif"
"ostta12g01630" " NAD-dependent epimerase/dehydratase n/a  NAD-dependent epimerase/dehydratase"
"ostta12g01760" " Taurine catabolism dioxygenase TauD/TfdA"
"ostta12g01800" " Putative thiol-disulphide oxidoreductase DCC"
"ostta12g01810" " Flavin monooxygenase-like"
"ostta12g01995" " Guanylate kinase"
"ostta12g02020" " unnamed product"
"ostta12g02550" " Serine/threonine-protein kinase, active site"
"ostta12g02560" " Peptidase A1"
"ostta12g02630" " Drug/metabolite transporter"
"ostta12g02640" " KDPG/KHG aldolase"
"ostta12g02670" " NatC Nalpha-terminal acetyltransferase, Mak10 subunit"
"ostta12g02680" " Ribosomal protein S19 conserved site"
"ostta12g02690" " Protein of unknown function DUF1350"
"ostta12g02700" " unnamed product"
"ostta12g02770" " Small GTPase superfamily, ARF/SAR type"
"ostta12g02820" " unnamed product"
"ostta12g02830" " Translation initiation factor IF2/IF5"
"ostta12g02840" " Zinc finger, CW-type"
"ostta12g02920" " Ribosomal protein L22e n/a  Ribosomal protein L22e"
"ostta12g02950" " unnamed product"
"ostta12g02960" " Phosphoenolpyruvate carboxylase"
"ostta12g03000" " Chaperonin Cpn60"
"ostta12g03040" " Regulator of K+ conductance, C-terminal"
"ostta12g03050" " MORN motif"
"ostta12g03140" " Heat shock protein DnaJ, cysteine-rich domain"
"ostta13g00020" " Ubiquitin carboxyl-terminal hydrolases family 2"
"ostta13g00070" " Ribosomal protein S21"
"ostta13g00110" " SANT/Myb domain"
"ostta13g00300" " Rhodanese-like domain"
"ostta13g00450" " Mlo-related protein"
"ostta13g00510" " unnamed product"
"ostta13g00550" " Phytanoyl-CoA dioxygenase"
"ostta13g00600" " Zinc finger, DHHC-type, palmitoyltransferase"
"ostta13g00710" " HSP20-like chaperone"
"ostta13g01020" " Major facilitator superfamily domain, general substrate transporter"
"ostta13g01030" " unnamed product"
"ostta13g01040" " Cytochrome b5-like heme/steroid binding domain"
"ostta13g01170" " Small GTPase superfamily, Rho type"
"ostta13g01250" " unnamed product"
"ostta13g01290" " Protein of unknown function DUF789"
"ostta13g01370" " Lipase, class 3"
"ostta13g01400" " SNARE associated Golgi protein"
"ostta13g01420" " Bile acid:sodium symporter"
"ostta13g01560" " Staygreen protein"
"ostta13g01580" " S15/NS1, RNA-binding"
"ostta13g01680" " DNA photolyase, class 2"
"ostta13g01750" " Protein of unknown function DUF3007"
"ostta13g01760" " unnamed product"
"ostta13g01790" " unnamed product"
"ostta13g02080" " Expansin/pollen allergen, DPBB domain"
"ostta13g02170" " Chlorophyll a/b binding protein domain"
"ostta13g02190" " Short-chain dehydrogenase/reductase SDR"
"ostta13g02310" " HSP20-like chaperone"
"ostta13g02330" " P-loop containing nucleoside triphosphate hydrolase"
"ostta13g02460" " Eukaryotic translation initiation factor 3 subunit E, N-terminal n/a  Eukaryotinitiation factor 3 subunit E, N-terminal"
"ostta13g02500" " Peptidase M1, alanyl aminopeptidase"
"ostta13g02530" " Protein-tyrosine phosphatase-like, PTPLA"
"ostta13g02540" " unnamed product"
"ostta13g02550" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain n/a  Peptidyl-prolyl cise, FKBP-type, domain"
"ostta13g02690" " Nucleoside phosphatase GDA1/CD39"
"ostta13g02790" " Arf GTPase activating protein"
"ostta13g02800" " ABC transporter, ABCE"
"ostta13g02920" " TRAM/LAG1/CLN8 homology domain"
"ostta13g02930" " Eukaryotic translation initiation factor 3 subunit H"
"ostta14g00100" " P-loop containing nucleoside triphosphate hydrolase"
"ostta14g00110" " Ribosomal protein L10/acidic P0"
"ostta14g00180" " Armadillo-type fold n/a  Armadillo-type fold"
"ostta14g00360" " Thioredoxin, conserved site"
"ostta14g00380" " Mitochondrial 18kDa protein"
"ostta14g00525" " Peptide methionine sulphoxide reductase MsrA n/a  Peptide methionine sulphoxide"
"ostta14g00645" " rRNA small subunit methyltransferase I n/a  rRNA small subunit methyltransferas"
"ostta14g00670" " Pentapeptide repeat"
"ostta14g00740" " Phosphoesterase domain"
"ostta14g01060" " Ribosomal protein L11 n/a  Ribosomal protein L11"
"ostta14g01070" " Ribosomal protein L33 n/a  Ribosomal protein L33"
"ostta14g01340" " Zinc finger, RING/FYVE/PHD-type n/a  Zinc finger, RING/FYVE/PHD-type"
"ostta14g01360" " Retrieval of early ER protein Rer1"
"ostta14g01390" " Thioredoxin-like fold"
"ostta14g01530" " Concanavalin A-like lectin/glucanase, subgroup"
"ostta14g01690" " Triose-phosphate transporter domain n/a  Triose-phosphate transporter domain"
"ostta14g01750" " N-acetyl-gamma-glutamyl-phosphate reductase, type 2"
"ostta14g01770" " unnamed product"
"ostta14g01800" " Actin-related protein 2 Arp2"
"ostta14g01840" " Lysine-tRNA ligase, class II"
"ostta14g01850" " Ribosomal protein L31"
"ostta14g01910" " Spore coat protein CotH"
"ostta14g01970" " Thioredoxin-like fold"
"ostta14g02070" "' RNA 3''-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta'"
"ostta14g02140" " Thioredoxin-like fold"
"ostta14g02400" " Small GTPase superfamily, ARF/SAR type"
"ostta14g02470" " Aspartate/glutamate/uridylate kinase"
"ostta14g02500" " LUC7-related"
"ostta14g02770" " Ribosomal protein S13"
"ostta14g02775" " P-loop containing nucleoside triphosphate hydrolase n/a  P-loop containing nuclhate hydrolase"
"ostta14g02780" " P-loop containing nucleoside triphosphate hydrolase n/a  P-loop containing nuclhate hydrolase"
"ostta14g02800" " Serine/threonine-protein kinase, active site n/a  Serine/threonine-protein kina"
"ostta14g02920" " Actin-related protein 2 Arp2"
"ostta14g02970" " Isocitrate/isopropylmalate dehydrogenase, conserved site"
"ostta15g00180" " NAD-dependent epimerase/dehydratase"
"ostta15g00390" " Translation elongation/initiation factor/Ribosomal, beta-barrel n/a  Translatioitiation factor/Ribosomal, beta-barrel"
"ostta15g00640" " ABC transporter, conserved site"
"ostta15g01000" " Cryptochrome/DNA photolyase, class 1"
"ostta15g01080" " NUDIX hydrolase, conserved site n/a  NUDIX hydrolase, conserved site"
"ostta15g01160" " Ribosomal protein L18/L5"
"ostta15g01170" " Ribosomal protein L9, C-terminal n/a  Ribosomal protein L9, C-terminal"
"ostta15g01180" " Ribosomal protein L15, conserved site n/a  Ribosomal protein L15, conserved sit"
"ostta15g01250" " Natural resistance-associated macrophage like"
"ostta15g01360" " TFIIH subunit TTDA/Tfb5"
"ostta15g01440" " Basic-leucine zipper domain n/a  Basic-leucine zipper domain"
"ostta15g01480" " Cation-transporting P-type ATPase, subfamily IB"
"ostta15g01495" " Ribosomal protein L27/L41, mitochondrial n/a  Ribosomal protein L27/L41, mitoch"
"ostta15g01610" " Ribosomal biogenesis regulatory protein"
"ostta15g01680" " Urease accessory protein UreD"
"ostta15g01700" " Urease alpha-subunit, N-terminal n/a  Urease alpha-subunit, N-terminal"
"ostta15g01980" " Galactosyl transferase"
"ostta15g02010" " Ribosomal S24e conserved site"
"ostta15g02120" " DnaJ domain n/a  DnaJ domain"
"ostta15g02160" " Domain of unknown function DUF4033"
"ostta15g02190" " unnamed product"
"ostta15g02200" " Ribosomal protein L6, conserved site n/a  Ribosomal protein L6, conserved site"
"ostta15g02290" " Ribosomal protein L10/L12 n/a  Ribosomal protein L10/L12"
"ostta15g02360" " Ribosomal protein S17"
"ostta15g02500" " Patatin/Phospholipase A2-related"
"ostta16g00070" " Ribosomal protein S27e, zinc-binding domain n/a  Ribosomal protein S27e, zinc-b/a  Ribosomal protein S27e, zinc-binding domain"
"ostta16g00080" " unnamed product"
"ostta16g00090" " Cadherin-like beta sandwich domain"
"ostta16g00290" " Inorganic pyrophosphatase"
"ostta16g00330" " Ribosomal protein L4/L1e n/a  Ribosomal protein L4/L1e"
"ostta16g00350" " Oxoglutarate/iron-dependent dioxygenase"
"ostta16g00440" " Glycosyl hydrolase, family 13, catalytic domain"
"ostta16g00480" " Pyruvate kinase, barrel"
"ostta16g00530" " Ribosomal protein L14b/L23e"
"ostta16g00650" " Photosystem II Psb28, class 1"
"ostta16g00710" " Aminotransferases, class-I, pyridoxal-phosphate-binding site"
"ostta16g00770" " Ribosomal protein S6"
"ostta16g00820" " UDP-galactose transporter"
"ostta16g00830" " P-loop containing nucleoside triphosphate hydrolase"
"ostta16g00860" " Quinonprotein alcohol dehydrogenase-like superfamily"
"ostta16g01090" " P-loop containing nucleoside triphosphate hydrolase n/a  P-loop containing nuclhate hydrolase"
"ostta16g01100" " Glucose/ribitol dehydrogenase"
"ostta16g01110" " Protein of unknown function DUF3067"
"ostta16g01140" " ABC transporter, conserved site n/a  ABC transporter, conserved site"
"ostta16g01210" " NOT2/NOT3/NOT5"
"ostta16g01255" " Plastid lipid-associated protein/fibrillin conserved domain n/a  Plastid lipid-ein/fibrillin conserved domain"
"ostta16g01260" " Flavin amine oxidase n/a  Flavin amine oxidase"
"ostta16g01270" " Thiamin pyrophosphokinase, catalytic domain"
"ostta16g01310" " unnamed product"
"ostta16g01570" " Rubisco LS methyltransferase, substrate-binding domain"
"ostta16g01580" " Protein of unknown function DUF227"
"ostta16g01590" " ResB-like domain n/a  ResB-like domain"
"ostta16g01660" " Zinc finger, DPH-type"
"ostta16g01770" " Ribosomal protein L10/L12"
"ostta16g01850" " Uncharacterised conserved protein UCP012318"
"ostta16g01960" " Sterol-sensing domain"
"ostta16g02030" " Methylenetetrahydrofolate reductase"
"ostta16g02090" " Mpv17/PMP22"
"ostta16g02320" " unnamed product"
"ostta16g02330" " Double-stranded RNA-binding domain"
"ostta16g02460" " unnamed product"
"ostta16g02560" " Argininosuccinate synthase"
"ostta16g02590" " NADH:ubiquinone oxidoreductase intermediate-associated protein 30"
"ostta16g02670" "  n/a  unnamed product"
"ostta16g02677" "  n/a  hypothetical protein"
"ostta17g00460" " Ankyrin repeat"
"ostta17g00560" " Serine/threonine-protein kinase, active site"
"ostta17g00720" " D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding"
"ostta17g00730" " unnamed product"
"ostta17g00760" " unnamed product"
"ostta17g00770" " Serine/threonine-protein kinase, active site"
"ostta17g00790" " Drug/metabolite transporter n/a  Drug/metabolite transporter"
"ostta17g00800" " HSP20-like chaperone n/a  HSP20-like chaperone"
"ostta17g00810" " unnamed product"
"ostta17g00820" " Ribosomal protein, zinc-binding domain n/a  Ribosomal protein, zinc-binding dom"
"ostta17g01110" " Nucleotide-binding, alpha-beta plait"
"ostta17g01310" " Ovarian tumour, otubain"
"ostta17g01350" " Ribosomal protein S5, N-terminal, conserved site n/a  Ribosomal protein S5, N-tved site"
"ostta17g01410" " Glycosyl transferase, family 1"
"ostta17g01710" " Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain"
"ostta17g01880" " Alpha/beta hydrolase fold-1"
"ostta17g01950" " Mycolic acid cyclopropane synthase"
"ostta17g02325" " Endonuclease/exonuclease/phosphatase n/a  Endonuclease/exonuclease/phosphatase"
"ostta18g00010" " unnamed product"
"ostta18g00030" " unnamed product"
"ostta18g00320" " RAP domain n/a  RAP domain"
"ostta18g00385" " Nucleotide-diphospho-sugar transferase n/a  Nucleotide-diphospho-sugar transfer"
"ostta18g00430" " K Homology domain, type 1"
"ostta18g00630" " Ribosomal protein L22, bacterial/chloroplast-type n/a  Ribosomal protein L22, bplast-type"
"ostta18g00660" " Pentapeptide repeat"
"ostta18g00860" " unnamed product"
"ostta18g00900" " Glutamine amidotransferase"
"ostta18g00910" " UAA transporter"
"ostta18g00970" " unnamed product"
"ostta18g01000" " unnamed product"
"ostta18g01060" " NAD-dependent epimerase/dehydratase"
"ostta18g01080" " Ion transport 2"
"ostta18g01110" " Serine/threonine-specific protein phosphatase/bis5-nucleosyl-tetraphosphatase"
"ostta18g01250" " Ferredoxin-NADP+ reductase n/a  Ferredoxin-NADP+ reductase"
"ostta18g01370" " Protein of unknown function DUF3506"
"ostta18g01610" " Haem oxygenase-like"
"ostta18g01700" " Protein of unknown function DUF3353"
"ostta19g00020" " EGF-like, conserved site"
"ostta19g00035" " hypothetical protein n/a  hypothetical protein"
"ostta19g00070" " Rhamnan synthesis F"
"ostta19g00110" " NAD-dependent epimerase/dehydratase"
"ostta19g00220" " unnamed product"
"ostta19g00250" " unnamed product"
"ostta19g00310" " unnamed product"
"ostta19g00330" " Galactosyl transferase"
"ostta19g00520" " Polyketide cyclase SnoaL-like domain"
"ostta19g00550" " unnamed product"
"ostta19g00610" " Cytidine monophosphate-N-acetylneuraminic acid hydroxylase"
"ostta19g00620" " unnamed product"
"ostta20g00130" " Ribosomal protein S3Ae"
"ostta20g00390" " unnamed product"
"ostta20g00695" " hypothetical protein"
"ostta20g00970" " Concanavalin A-like lectin/glucanase, subgroup"
